uB	E	M	M2	C	X
-0.45	123.667	-0.000519553	1.01966	0	0
-0.44	-167.011	0.000131906	0.991004	0	0
-0.43	408.427	0.000389065	1.00462	0	0
-0.42	144.303	0.000429098	1.01831	0	0
-0.41	-263.601	0.000326433	1.00639	0	0
-0.4	-240.166	4.71144e-05	1.01734	0	0
-0.39	-84.0257	-0.000455925	0.979797	0	0
-0.38	-205.024	0.000168434	0.991591	0	0
-0.37	-107.443	0.000308062	0.938791	0	0
-0.36	-205.689	-0.00183984	1.03512	0	0
-0.35	121.292	0.00105639	0.991339	0	0
-0.34	131.086	-0.00173871	1.01175	0	0
-0.33	22.0065	-9.34252e-05	1.0071	0	0
-0.32	-154.954	-0.000681025	1.0251	0	0
-0.31	-23.5456	-0.000357318	1.00048	0	0
-0.3	228.014	-0.000131897	1.00777	0	0
-0.29	-48.5844	0.00050216	0.978454	0	0
-0.28	384.266	8.56596e-06	0.976882	0	0
-0.27	-322.624	-0.000115725	1.01964	0	0
-0.26	-82.6691	-0.000263556	0.982662	0	0
-0.25	-119.941	-0.000472296	1.0333	0	0
-0.24	276.097	0.000125221	1.03685	0	0
-0.23	-359.127	9.87644e-06	0.999157	0	0
-0.22	119.554	-8.17582e-05	0.988327	0	0
-0.21	-60.7797	-5.09758e-07	1.06217	0	0
-0.2	383.963	0.000172476	1.0096	0	0
-0.19	-359.429	-0.000277481	0.99999	0	0
-0.18	-192.602	0.000297799	1.01206	0	0
-0.17	252.053	0.000275474	1.01296	0	0
-0.16	286.745	0.000200419	1.01355	0	0
-0.15	73.0765	7.98009e-06	0.992303	0	0
-0.14	156.315	0.00217508	0.999284	0	0
-0.13	120.854	0.000155175	1.00715	0	0
-0.12	-270.858	-0.00117174	0.957754	0	0
-0.11	-120.584	1.7629e-05	1.00483	0	0
-0.1	119.952	-2.06328e-05	0.995739	0	0
-0.09	119.999	0.000250623	1.00595	0	0
-0.08	167.848	0.000831776	1.00759	0	0
-0.07	-36.0826	-6.99775e-05	1.00979	0	0
-0.06	83.8364	-0.000127764	1.01123	0	0
-0.05	132.248	0.000167791	0.99073	0	0
-0.04	36.8752	-0.00032615	0.939887	0	0
-0.03	129.906	-0.000175815	1.01791	0	0
-0.02	-12.4068	-0.000951052	1.0415	0	0
-0.01	504.149	0.000104712	1.00581	0	0
7.5287e-16	-337.053	0.000437074	1.02273	0	0
0.01	-178.656	0.00234335	1.0153	0	0
0.02	-59.5857	-0.000306338	0.986044	0	0
0.03	203.112	0.000204756	1.00075	0	0
0.04	-262.846	0.000131236	1.05046	0	0
0.05	-59.2556	-0.000346586	0.988305	0	0
0.06	161.149	-0.000712223	1.02717	0	0
0.07	-12.0445	0.000202132	0.979325	0	0
0.08	180.039	9.92587e-05	1.01488	0	0
0.09	12.1931	-0.000140091	1.01921	0	0
0.1	-240.084	0.000430717	0.989708	0	0
0.11	11.1342	0.00118153	0.954727	0	0
0.12	-48.1255	-0.000146473	0.982925	0	0
0.13	321.738	0.000508923	1.00707	0	0
0.14	-228.329	-0.000137559	0.977869	0	0
0.15	-515.315	0.000464045	1.00162	0	0
0.16	-83.3969	0.00121634	1.0025	0	0
0.17	-37.5559	-1.98884e-05	1.02176	0	0
0.18	-407.53	-0.000556798	0.985014	0	0
0.19	-203.293	-0.000301851	0.998295	0	0
0.2	-299.62	0.000127121	0.983312	0	0
0.21	-532.273	-0.00821083	1.06612	0	0
0.22	323.022	3.67586e-05	1.02589	0	0
0.23	-228.917	-0.00036428	1.00435	0	0
0.24	300.563	-0.000140445	1.00814	0	0
0.25	133.035	0.000224245	1.0222	0	0
0.26	-60.6244	0.000110386	1.02656	0	0
0.27	-215.576	-4.19677e-05	0.990733	0	0
0.28	109.188	5.24355e-05	1.04023	0	0
0.29	419.614	-6.30147e-05	0.987414	0	0
0.3	95.8451	-0.000167396	1.00467	0	0
0.31	-455.658	-4.68317e-05	1.04283	0	0
0.32	-131.084	-0.000185819	0.971148	0	0
0.33	-84.7581	9.52503e-05	0.992015	0	0
0.34	215.764	-0.000261119	0.987792	0	0
0.35	84.0459	0.000359558	0.993015	0	0
0.36	218.512	-0.000334168	1.01358	0	0
0.37	-147.031	0.000734825	0.994134	0	0
0.38	-140.704	-0.00242187	0.90671	0	0
0.39	264.675	-0.000137428	0.994197	0	0
0.4	14.2975	0.000707048	0.967201	0	0
0.41	-169.4	0.00079247	1.0381	0	0
0.42	-155.428	0.000459713	1.0107	0	0
0.43	-22.7529	-7.13623e-05	0.979565	0	0
0.44	-447.162	-0.000203482	0.815611	0	0
0.45	-106.583	0.000211791	0.991992	0	0
0.46	11.4219	0.000506229	1.00594	0	0
0.47	419.403	-0.000119344	0.950509	0	0
0.48	288.893	0.000435456	0.986986	0	0
0.49	420.542	-1.84803e-05	0.988591	0	0
0.5	-154.915	-0.000515716	0.924556	0	0
0.51	277.958	-0.000211209	0.972891	0	0
0.52	38.2528	0.000268947	0.991302	0	0
0.53	184.13	-0.000895233	0.936152	0	0
0.54	323.358	0.000195234	0.984165	0	0
0.55	188.015	-0.00251579	1.06231	0	0
0.56	132.226	0.000733308	0.986894	0	0
0.57	71.4711	0.000592904	0.970543	0	0
0.58	288.022	-4.29022e-05	0.998352	0	0
0.59	306.302	-0.000755344	1.13005	0	0
0.6	-204.631	0.000162586	1.00088	0	0
0.61	-241.176	0.000151471	1.00739	0	0
0.62	180.365	-8.42639e-05	1.00019	0	0
0.63	-32.8895	-0.00081789	1.06237	0	0
0.64	-72.7972	-0.000165976	1.02913	0	0
0.65	83.3945	0.000219382	0.979865	0	0
0.66	-2.05924	0.000599077	0.99199	0	0
0.67	-335.393	9.02213e-05	0.988334	0	0
0.68	73.9853	-0.000744801	1.03714	0	0
0.69	-45.8009	-0.000906962	1.01545	0	0
0.7	180.974	0.000126382	1.04097	0	0
0.71	83.8194	9.17978e-05	0.937688	0	0
0.72	-374.363	0.00174922	0.990096	0	0
0.73	-215.773	-0.000123108	1.00237	0	0
0.74	311.805	8.13955e-05	1.01801	0	0
0.75	-106.982	-0.000419991	1.04598	0	0
0.76	-27.8259	0.000876388	1.00033	0	0
0.77	240.332	1.70834e-05	1.00615	0	0
0.78	299.917	7.48634e-06	0.996539	0	0
0.79	-166.786	4.29861e-05	0.999931	0	0
0.8	-311.936	-0.000151573	0.986344	0	0
0.81	527.043	-0.000468196	0.960693	0	0
0.82	-252.131	0.000160271	0.98872	0	0
0.83	144.318	-9.48138e-05	1.0144	0	0
0.84	24.2734	0.000973923	1.04534	0	0
0.85	346.849	0.000498219	1.00516	0	0
0.86	-143.787	0.000266247	0.992088	0	0
0.87	81.9647	0.00059977	1.02396	0	0
0.88	-106.325	-0.000269716	0.980051	0	0
0.89	170.572	-0.000484134	0.994722	0	0
0.9	-432.142	1.66707e-05	1.00949	0	0
0.91	-215.386	0.000400956	1.007	0	0
0.92	515.464	0.000312442	1.02612	0	0
0.93	36.5049	8.98158e-05	0.991853	0	0
0.94	-225.567	0.000199082	1.12881	0	0
0.95	-96.887	0.000221733	0.976105	0	0
0.96	-60.051	-0.00028907	1.01852	0	0
0.97	323.079	-6.50397e-05	0.995884	0	0
0.98	-83.7699	-0.000132136	1.0041	0	0
0.99	-143.033	-0.0001161	1.00974	0	0
