1/beta	E	M	C	X
0.687285	-2250	9.02268e+07	8.14089e+15	0	0
0.689655	-2250	9.02268e+07	8.14089e+15	0	0
0.692042	-2250	9.02268e+07	8.14089e+15	0	0
0.694444	-2250	9.02268e+07	8.14089e+15	0	0
0.696864	-2250	9.02268e+07	8.14089e+15	0	0
0.699301	-2250	9.02268e+07	8.14089e+15	0	0
0.701754	-2250	9.02268e+07	8.14089e+15	0	0
0.704225	-2250	9.02268e+07	8.14089e+15	0	0
0.706714	-2250	9.02268e+07	8.14089e+15	0	0
0.70922	-2250	9.02268e+07	8.14089e+15	0	0
0.711744	-2250	9.02268e+07	8.14089e+15	0	0
0.714286	-2250	9.02268e+07	8.14089e+15	0	0
0.716846	-2250	9.02268e+07	8.14089e+15	0	0
0.719424	-2250	9.02268e+07	8.14089e+15	0	0
0.722022	-2250	9.02268e+07	8.14089e+15	0	0
0.724638	-2250	9.02268e+07	8.14089e+15	0	0
0.727273	-2250	9.02268e+07	8.14089e+15	0	0
0.729927	-2250	9.02268e+07	8.14089e+15	0	0
0.732601	-2250	9.02268e+07	8.14089e+15	0	0
0.735294	-2250	9.02268e+07	8.14089e+15	0	0
0.738007	-2250	9.02268e+07	8.14089e+15	0	0
0.740741	-2250	9.02268e+07	8.14089e+15	0	0
0.743494	-2250	9.02268e+07	8.14089e+15	0	0
0.746269	-2250	9.02268e+07	8.14089e+15	0	0
0.749064	-2250	9.02268e+07	8.14089e+15	0	0
0.75188	-2250	9.02268e+07	8.14089e+15	0	0
0.754717	-2250	9.02268e+07	8.14089e+15	0	0
0.757576	-2250	9.02268e+07	8.14089e+15	0	0
0.760456	-2250	9.02268e+07	8.14089e+15	0	0
0.763359	-2250	9.02268e+07	8.14089e+15	0	0
0.766284	-2250	9.02268e+07	8.14089e+15	0	0
0.769231	-2250	9.02268e+07	8.14089e+15	0	0
0.772201	-2250	9.02268e+07	8.14089e+15	0	0
0.775194	-2250	9.02268e+07	8.14089e+15	0	0
0.77821	-2250	9.02268e+07	8.14089e+15	0	0
0.78125	-2250	9.02268e+07	8.14089e+15	0	0
0.784314	-2250	9.02268e+07	8.14089e+15	0	0
0.787402	-2250	9.02268e+07	8.14089e+15	0	0
0.790514	-2250	9.02268e+07	8.14089e+15	0	0
0.793651	-2250	9.02254e+07	8.14063e+15	0	0
0.796813	-2250	9.02254e+07	8.14063e+15	0	0
0.8	-2250	9.02254e+07	8.14063e+15	0	0
0.803213	-2250	9.02254e+07	8.14063e+15	0	0
0.806452	-2250	9.02254e+07	8.14063e+15	0	0
0.809717	-2250	9.02254e+07	8.14063e+15	0	0
0.813008	-2250	9.02254e+07	8.14063e+15	0	0
0.816327	-2250	9.02254e+07	8.14063e+15	0	0
0.819672	-2250	9.02254e+07	8.14063e+15	0	0
0.823045	-2250	9.02254e+07	8.14063e+15	0	0
0.826446	-2250	9.02254e+07	8.14063e+15	0	0
0.829876	-2250	9.02254e+07	8.14063e+15	0	0
0.833333	-2250	9.02254e+07	8.14063e+15	0	0
0.83682	-2250	9.02254e+07	8.14063e+15	0	0
0.840336	-2250	9.02254e+07	8.14063e+15	0	0
0.843882	-2250	9.02254e+07	8.14063e+15	0	0
0.847458	-2250	9.02254e+07	8.14063e+15	0	0
0.851064	-2250	9.02254e+07	8.14063e+15	0	0
0.854701	-2250	9.02254e+07	8.14063e+15	0	0
0.858369	-2250	9.02261e+07	8.14077e+15	0	0
0.862069	-2250	9.02261e+07	8.14077e+15	0	0
0.865801	-2250	9.02261e+07	8.14077e+15	0	0
0.869565	-2250	9.02261e+07	8.14077e+15	0	0
0.873362	-2250	9.02261e+07	8.14077e+15	0	0
0.877193	-2250	9.02229e+07	8.14018e+15	0	0
0.881057	-2250	9.02229e+07	8.14018e+15	0	0
0.884956	-2250	9.02229e+07	8.14018e+15	0	0
0.888889	-2250	9.02229e+07	8.14018e+15	0	0
0.892857	-2250	9.02229e+07	8.14018e+15	0	0
0.896861	-2250	9.02229e+07	8.14018e+15	0	0
0.900901	-2250	9.02229e+07	8.14018e+15	0	0
0.904977	-2250	9.02229e+07	8.14018e+15	0	0
0.909091	-2250	9.02229e+07	8.14018e+15	0	0
0.913242	-2250	9.02229e+07	8.14018e+15	0	0
0.917431	-2250	9.02229e+07	8.14018e+15	0	0
0.921659	-2250	9.02229e+07	8.14018e+15	0	0
0.925926	-2250	9.02229e+07	8.14018e+15	0	0
0.930233	-2250	9.02229e+07	8.14018e+15	0	0
0.934579	-2250	9.02229e+07	8.14018e+15	0	0
0.938967	-2250	9.02229e+07	8.14018e+15	0	0
0.943396	-2250	9.02229e+07	8.14018e+15	0	0
0.947867	-2250	9.02229e+07	8.14018e+15	0	0
0.952381	-2250	9.02229e+07	8.14018e+15	0	0
0.956938	-2250	9.02229e+07	8.14018e+15	0	0
0.961538	-2250	9.02229e+07	8.14018e+15	0	0
0.966184	-2250	9.022e+07	8.13966e+15	0	0
0.970874	-2250	9.022e+07	8.13966e+15	0	0
