-0.98	-950.489	-0.886433	0.00198223	0.00122693
-0.99	-946.22	-0.885	4.19095e-013	0
-1	-938.033	-0.8746	0.00044864	0.0004416
-0.99	-950.16	-0.885	2.51457e-012	0
-0.98	-954.08	-0.895	5.65778e-012	0
-0.97	-934.32	-0.875	-2.20025e-012	0
-0.96	-946	-0.895	3.66708e-012	0
-0.95	-954	-0.895	3.66708e-012	0
-0.94	-946.24	-0.885	3.03844e-012	0
-0.93	-916.504	-0.869867	0.000802173	0.000155733
-0.92	-955.7	-0.9	-3.24799e-012	0
-0.91	-955.7	-0.9	-3.24799e-012	0
-0.9	-955.7	-0.9	-3.24799e-012	0
-0.89	-946.419	-0.885167	0.000928341	0.00195333
-0.88	-924.871	-0.8681	0.00339735	0.0026136
-0.87	-934.82	-0.875	1.15251e-012	0
-0.86	-946.9	-0.875233	0.000118454	0.000266933
-0.85	-921.437	-0.858167	0.00202289	0.00139333
-0.84	-945.5	-0.895	3.66708e-012	0
-0.83	-939.84	-0.89	-2.30502e-012	0
-0.82	-947.12	-0.9	-5.13392e-012	0
-0.81	-953.699	-0.898167	0.00415543	0.00443333
-0.8	-937.5	-0.895	3.56231e-012	0
-0.79	-937.5	-0.895	3.56231e-012	0
-0.78	-927.94	-0.89	4.92437e-012	0
-0.77	-949.511	-0.8951	4.1835e-005	0.0001176
-0.76	-950.44	-0.885	2.61934e-012	0
-0.75	-949.08	-0.880467	0.00017136	0.000507733
-0.74	-940.867	-0.879933	0.00035556	7.89333e-005
-0.73	-958.614	-0.899867	0.000696399	0.000155733
-0.72	-935.441	-0.8744	0.000595104	0.0006336
-0.71	-927.596	-0.875033	0.000175083	3.97333e-005
-0.7	-946.58	-0.9	3.14321e-012	0
-0.69	-951.96	-0.905	7.33417e-013	0
-0.68	-937.06	-0.879633	0.000113122	0.000407733
-0.67	-941.16	-0.88	-2.20025e-012	0
-0.66	-938.48	-0.885	-9.42964e-013	0
-0.65	-954.423	-0.900167	4.901e-005	0.000193333
-0.64	-938.54	-0.885	-3.03844e-012	0
-0.63	-959.58	-0.905	5.76256e-012	0
-0.62	-963.489	-0.904633	9.40396e-005	0.000407733
-0.61	-964.994	-0.910767	0.000395266	0.000858933
-0.6	-971.076	-0.9194	0.000136858	0.0006336
-0.59	-970.02	-0.915	4.61005e-012	0
-0.58	-951.7	-0.905	-1.46683e-012	0
-0.57	-944.348	-0.891233	0.00105237	0.00111493
-0.56	-955.64	-0.905	4.29573e-012	0
-0.55	-960.799	-0.910267	5.49824e-005	0.000302933
-0.54	-970.859	-0.919967	0.000491381	3.97333e-005
-0.53	-970.9	-0.92	-2.93367e-012	0
-0.52	-947.973	-0.888233	0.0090131	0.00313093
-0.51	-970.78	-0.92	3.14321e-013	0
-0.5	-956.78	-0.91	5.97211e-012	0
-0.49	-946.82	-0.9	-1.67638e-012	0
-0.48	-953.86	-0.895	4.61005e-012	0
-0.47	-976.693	-0.910067	1.04618e-005	7.89333e-005
-0.46	-964.571	-0.9093	9.17159e-005	0.0007224
-0.45	-979.4	-0.925	-2.51457e-012	0
-0.44	-977.477	-0.914833	0.000690618	0.000193333
-0.43	-955.722	-0.903967	0.000109135	0.000983733
-0.42	-965.698	-0.914867	0.00150517	0.000155733
-0.41	-973.56	-0.915	-5.55301e-012	0
-0.4	-973.56	-0.915	-5.55301e-012	0
-0.39	-943.18	-0.8741	8.08199e-005	0.0008856
-0.38	-947.295	-0.874833	0.000134581	0.00155333
-0.37	-949.52	-0.89	5.23869e-013	0
-0.36	-963.046	-0.9006	4.92687e-005	0.0006336
-0.35	-948.546	-0.882233	0.0018535	0.00156293
-0.34	-947.496	-0.874433	0.000909487	0.00468293
-0.33	-986.228	-0.925367	2.66413e-005	0.000407733
-0.32	-985.723	-0.922267	0.000663364	0.00180693
-0.31	-972.9	-0.915	-4.08618e-012	0
-0.3	-973.5	-0.92	2.4098e-012	0
-0.29	-968.792	-0.9139	5.19536e-005	0.0010296
-0.28	-948.509	-0.876033	0.00152821	0.00242373
-0.27	-959.452	-0.866033	4.30285e-005	0.000983733
-0.26	-948.703	-0.875033	0.00102601	0.00659973
-0.25	-975.86	-0.91	5.02914e-012	0
-0.24	-963.531	-0.909633	0.00122751	0.000407733
-0.23	-963.164	-0.902433	4.75761e-005	0.00149893
-0.22	-970.089	-0.890333	1.08416e-005	0.000373333
-0.21	-961.225	-0.904267	0.00590488	0.00155093
-0.2	-958.92	-0.9	-6.3912e-012	0
-0.19	-941.324	-0.8804	0.00162012	0.0011616
-0.18	-971.2	-0.905	-1.36206e-012	0
-0.17	-970.188	-0.8861	0.00552887	0.0011096
-0.16	-959.062	-0.9044	9.7321e-006	0.0006336
-0.15	-958.689	-0.894933	0.000693282	0.00591893
-0.14	-970.339	-0.892833	1.73264e-005	0.00147333
-0.13	-970.23	-0.890967	2.49011e-005	0.00245573
-0.12	-957.213	-0.870267	4.54717e-005	0.00526293
-0.11	-946.049	-0.888833	7.7924e-006	0.00107333
-0.1	-958.604	-0.899767	0.000518242	0.000666933
-0.09	-949.701	-0.878367	6.41391e-006	0.00131973
-0.08	-932.546	-0.842067	9.27334e-006	0.00241493
-0.07	-939.955	-0.8472	0.00399598	0.0074784
-0.06	-956.94	-0.858067	0.000382133	0.00238293
-0.05	-974.46	-0.93	3.03844e-012	0
-0.04	-974.46	-0.93	3.03844e-012	0
-0.03	-974.46	-0.93	3.03844e-012	0
-0.02	-954.192	-0.909867	0.000381273	0.000155733
-0.01	-970.119	-0.909733	0.00114021	0.000542933
-5.79398e-016	-958.32	-0.915767	0.00085824	0.000778933
0.01	-942.435	-0.891267	0.00238162	0.00145493
0.02	-962.305	-0.905167	0.00085387	0.000193333
0.03	-974.196	-0.912	7.77603e-007	0.00144
0.04	-973.9	-0.93	-5.44824e-012	0
0.05	-970.093	-0.925667	0.00335336	0.000693333
0.06	-966.493	-0.9053	3.84134e-006	0.0017784
0.07	-966.307	-0.905933	0.000589144	0.00147093
0.08	-962.691	-0.899033	2.72476e-005	0.00709573
0.09	-963.047	-0.888133	1.80973e-005	0.00372373
0.1	-962.379	-0.898867	0.00178807	0.00105173
0.11	-897.918	-0.8205	0.0030526	0.0023
0.12	-887.467	-0.628467	0.00493434	0.00255573
0.13	-942.511	-0.648	0.00430679	0.00552
0.14	-944.033	-0.6875	0.00357344	0.00302
0.15	-897.299	-0.389233	0.0251641	0.0224589
0.16	-907.147	-0.314467	0.00595095	0.0114517
0.17	-935.95	-0.138867	0.0193354	0.00729173
0.18	-897.497	0.117	0.00427629	0.00616
0.19	-949.52	0.642367	0.000932364	0.0140557
0.2	-1020.79	0.787567	6.09344e-005	0.00253893
0.21	-1006.03	0.801267	0.00618151	0.00337493
0.22	-1010.7	0.807533	0.0007528	0.00181973
0.23	-1026.1	0.803	7.87152e-005	0.00248
0.24	-1009.39	0.796233	0.00297288	0.00887493
0.25	-1037.2	0.794433	2.261e-005	0.000602933
0.26	-1028.71	0.828133	6.3425e-005	0.00156373
