4.87805	-3.49714	0.188429	0.0243523
4.85437	-3.51507	0.190194	0.0245792
4.83092	-3.53299	0.191962	0.0248064
4.80769	-3.55091	0.193734	0.0250339
4.78469	-3.56881	0.195508	0.0252617
4.7619	-3.58671	0.197285	0.0254897
4.73934	-3.6046	0.199064	0.025718
4.71698	-3.62248	0.200846	0.0259465
4.69484	-3.64035	0.20263	0.0261752
4.6729	-3.65821	0.204416	0.0264041
4.65116	-3.67606	0.206204	0.0266331
4.62963	-3.6939	0.207994	0.0268623
4.60829	-3.71173	0.209785	0.0270916
4.58716	-3.72954	0.211578	0.027321
4.56621	-3.74734	0.213371	0.0275504
4.54545	-3.76513	0.215167	0.0277799
4.52489	-3.78291	0.216963	0.0280095
4.5045	-3.80067	0.218759	0.028239
4.4843	-3.81842	0.220557	0.0284686
4.46429	-3.83615	0.222354	0.0286981
4.44444	-3.85387	0.224152	0.0289276
4.42478	-3.87157	0.225951	0.0291569
4.40529	-3.88926	0.227749	0.0293862
4.38596	-3.90693	0.229546	0.0296154
4.36681	-3.92458	0.231344	0.0298444
4.34783	-3.94222	0.233141	0.0300733
4.329	-3.95984	0.234937	0.030302
4.31034	-3.97744	0.236732	0.0305305
4.29185	-3.99503	0.238526	0.0307587
4.2735	-4.01259	0.240319	0.0309867
4.25532	-4.03014	0.24211	0.0312145
4.23729	-4.04766	0.2439	0.0314419
4.21941	-4.06517	0.245688	0.031669
4.20168	-4.08266	0.247474	0.0318958
4.1841	-4.10012	0.249258	0.0321223
4.16667	-4.11757	0.25104	0.0323483
4.14938	-4.13499	0.252819	0.032574
4.13223	-4.15239	0.254595	0.0327992
4.11523	-4.16977	0.256369	0.033024
4.09836	-4.18712	0.25814	0.0332484
4.08163	-4.20445	0.259908	0.0334722
4.06504	-4.22176	0.261672	0.0336956
4.04858	-4.23905	0.263433	0.0339184
4.03226	-4.25631	0.26519	0.0341406
4.01606	-4.27354	0.266943	0.0343623
4	-4.29075	0.268693	0.0345834
3.98406	-4.30793	0.270438	0.0348039
3.96825	-4.32509	0.272179	0.0350238
3.95257	-4.34222	0.273915	0.035243
3.93701	-4.35932	0.275647	0.0354615
3.92157	-4.3764	0.277374	0.0356793
3.90625	-4.39345	0.279096	0.0358964
3.89105	-4.41047	0.280812	0.0361128
3.87597	-4.42746	0.282524	0.0363284
3.861	-4.44442	0.284229	0.0365432
3.84615	-4.46136	0.28593	0.0367572
3.83142	-4.47826	0.287624	0.0369704
3.81679	-4.49514	0.289312	0.0371828
3.80228	-4.51198	0.290994	0.0373943
3.78788	-4.52879	0.29267	0.0376049
3.77358	-4.54557	0.29434	0.0378146
3.7594	-4.56232	0.296002	0.0380234
3.74532	-4.57904	0.297658	0.0382313
3.73134	-4.59573	0.299307	0.0384382
3.71747	-4.61238	0.300949	0.0386441
3.7037	-4.629	0.302584	0.0388491
3.69004	-4.64558	0.304211	0.039053
3.67647	-4.66214	0.305831	0.0392559
3.663	-4.67865	0.307443	0.0394577
3.64964	-4.69514	0.309047	0.0396585
3.63636	-4.71158	0.310643	0.0398581
3.62319	-4.728	0.31223	0.0400567
3.61011	-4.74438	0.31381	0.0402541
3.59712	-4.76072	0.315381	0.0404504
3.58423	-4.77702	0.316943	0.0406456
3.57143	-4.79329	0.318497	0.0408395
3.55872	-4.80952	0.320042	0.0410323
3.5461	-4.82571	0.321577	0.0412238
3.53357	-4.84187	0.323104	0.0414142
3.52113	-4.85799	0.324621	0.0416032
3.50877	-4.87407	0.326129	0.0417911
3.4965	-4.89011	0.327627	0.0419776
3.48432	-4.90611	0.329115	0.0421628
3.47222	-4.92208	0.330594	0.0423468
3.46021	-4.938	0.332062	0.0425294
3.44828	-4.95388	0.333521	0.0427107
3.43643	-4.96972	0.334969	0.0428906
3.42466	-4.98553	0.336407	0.0430691
3.41297	-5.00129	0.337834	0.0432463
3.40136	-5.01701	0.339251	0.043422
3.38983	-5.03269	0.340657	0.0435964
3.37838	-5.04832	0.342052	0.0437693
3.367	-5.06392	0.343436	0.0439407
3.3557	-5.07947	0.344809	0.0441108
3.34448	-5.09498	0.346171	0.0442793
3.33333	-5.11045	0.347522	0.0444464
3.32226	-5.12587	0.348861	0.0446119
3.31126	-5.14125	0.350188	0.044776
3.30033	-5.15659	0.351504	0.0449385
3.28947	-5.17188	0.352809	0.0450995
3.27869	-5.18713	0.354101	0.045259
3.26797	-5.20233	0.355381	0.0454169
3.25733	-5.21749	0.35665	0.0455732
3.24675	-5.23261	0.357906	0.045728
3.23625	-5.24767	0.35915	0.0458811
3.22581	-5.2627	0.360382	0.0460327
3.21543	-5.27768	0.361601	0.0461826
3.20513	-5.29261	0.362808	0.0463309
3.19489	-5.30749	0.364002	0.0464776
3.18471	-5.32233	0.365183	0.0466227
3.1746	-5.33712	0.366352	0.0467661
3.16456	-5.35187	0.367508	0.0469078
3.15457	-5.36657	0.36865	0.0470479
3.14465	-5.38122	0.36978	0.0471863
3.1348	-5.39582	0.370897	0.047323
3.125	-5.41037	0.372001	0.047458
3.11526	-5.42488	0.373091	0.0475913
3.10559	-5.43934	0.374168	0.0477228
3.09598	-5.45375	0.375232	0.0478527
3.08642	-5.46811	0.376282	0.0479808
3.07692	-5.48243	0.377319	0.0481073
3.06748	-5.49669	0.378342	0.0482319
3.0581	-5.51091	0.379352	0.0483548
3.04878	-5.52507	0.380348	0.048476
3.03951	-5.53919	0.38133	0.0485954
3.0303	-5.55326	0.382298	0.048713
3.02115	-5.56727	0.383253	0.0488289
3.01205	-5.58124	0.384194	0.048943
3.003	-5.59516	0.385121	0.0490553
2.99401	-5.60903	0.386033	0.0491658
2.98507	-5.62284	0.386932	0.0492746
2.97619	-5.63661	0.387817	0.0493815
2.96736	-5.65032	0.388688	0.0494866
2.95858	-5.66399	0.389544	0.04959
2.94985	-5.6776	0.390386	0.0496915
2.94118	-5.69116	0.391215	0.0497912
2.93255	-5.70467	0.392028	0.0498891
2.92398	-5.71813	0.392828	0.0499852
2.91545	-5.73154	0.393613	0.0500795
2.90698	-5.7449	0.394384	0.050172
2.89855	-5.7582	0.395141	0.0502626
2.89017	-5.77146	0.395883	0.0503514
2.88184	-5.78466	0.396611	0.0504384
2.87356	-5.79781	0.397325	0.0505235
2.86533	-5.81091	0.398024	0.0506069
2.85714	-5.82395	0.398709	0.0506884
2.849	-5.83694	0.399379	0.050768
2.84091	-5.84989	0.400035	0.0508459
2.83286	-5.86277	0.400676	0.0509219
2.82486	-5.87561	0.401303	0.050996
2.8169	-5.88839	0.401915	0.0510684
2.80899	-5.90112	0.402513	0.0511389
2.80112	-5.9138	0.403097	0.0512076
2.7933	-5.92642	0.403666	0.0512744
2.78552	-5.939	0.40422	0.0513395
2.77778	-5.95152	0.40476	0.0514027
2.77008	-5.96398	0.405286	0.0514641
2.76243	-5.97639	0.405797	0.0515236
2.75482	-5.98875	0.406294	0.0515813
2.74725	-6.00106	0.406776	0.0516373
2.73973	-6.01332	0.407244	0.0516914
2.73224	-6.02552	0.407697	0.0517437
2.7248	-6.03766	0.408136	0.0517941
2.71739	-6.04976	0.408561	0.0518428
2.71003	-6.0618	0.408971	0.0518897
2.7027	-6.07379	0.409367	0.0519347
2.69542	-6.08572	0.409749	0.051978
2.68817	-6.0976	0.410116	0.0520195
2.68097	-6.10943	0.41047	0.0520592
2.6738	-6.1212	0.410809	0.0520971
2.66667	-6.13293	0.411134	0.0521332
2.65957	-6.14459	0.411444	0.0521675
2.65252	-6.15621	0.411741	0.0522001
2.6455	-6.16777	0.412023	0.0522309
2.63852	-6.17928	0.412292	0.05226
2.63158	-6.19073	0.412546	0.0522872
2.62467	-6.20213	0.412786	0.0523128
2.6178	-6.21348	0.413013	0.0523366
2.61097	-6.22478	0.413225	0.0523586
2.60417	-6.23602	0.413424	0.0523789
2.5974	-6.2472	0.413609	0.0523975
2.59067	-6.25834	0.41378	0.0524144
2.58398	-6.26942	0.413937	0.0524296
2.57732	-6.28045	0.414081	0.052443
2.57069	-6.29143	0.414211	0.0524547
2.5641	-6.30235	0.414328	0.0524648
2.55754	-6.31322	0.414431	0.0524732
2.55102	-6.32404	0.41452	0.0524798
2.54453	-6.3348	0.414596	0.0524849
2.53807	-6.34551	0.414659	0.0524882
2.53165	-6.35617	0.414709	0.0524899
2.52525	-6.36677	0.414745	0.0524899
2.51889	-6.37733	0.414768	0.0524883
2.51256	-6.38783	0.414778	0.0524851
2.50627	-6.39827	0.414775	0.0524802
2.5	-6.40867	0.414759	0.0524737
2.49377	-6.41901	0.41473	0.0524656
2.48756	-6.4293	0.414688	0.0524559
2.48139	-6.43954	0.414633	0.0524446
2.47525	-6.44973	0.414565	0.0524317
2.46914	-6.45986	0.414485	0.0524173
2.46305	-6.46994	0.414393	0.0524013
2.457	-6.47997	0.414287	0.0523837
2.45098	-6.48995	0.41417	0.0523646
2.44499	-6.49988	0.414039	0.0523439
2.43902	-6.50975	0.413897	0.0523217
2.43309	-6.51958	0.413742	0.052298
2.42718	-6.52935	0.413575	0.0522728
2.42131	-6.53907	0.413396	0.0522461
2.41546	-6.54874	0.413205	0.0522178
2.40964	-6.55835	0.413002	0.0521881
2.40385	-6.56792	0.412788	0.052157
2.39808	-6.57744	0.412561	0.0521243
2.39234	-6.5869	0.412322	0.0520903
2.38663	-6.59631	0.412072	0.0520547
2.38095	-6.60568	0.411811	0.0520178
2.3753	-6.61499	0.411538	0.0519794
2.36967	-6.62425	0.411253	0.0519396
2.36407	-6.63347	0.410958	0.0518984
2.35849	-6.64263	0.410651	0.0518559
2.35294	-6.65174	0.410332	0.0518119
2.34742	-6.6608	0.410003	0.0517666
2.34192	-6.66981	0.409663	0.0517199
2.33645	-6.67878	0.409312	0.0516719
2.331	-6.68769	0.40895	0.0516225
2.32558	-6.69655	0.408577	0.0515718
2.32019	-6.70537	0.408194	0.0515198
2.31481	-6.71413	0.4078	0.0514665
2.30947	-6.72285	0.407395	0.0514119
2.30415	-6.73152	0.406981	0.051356
2.29885	-6.74013	0.406555	0.0512988
2.29358	-6.7487	0.40612	0.0512404
2.28833	-6.75722	0.405675	0.0511808
2.28311	-6.7657	0.405219	0.0511199
2.2779	-6.77412	0.404754	0.0510577
2.27273	-6.7825	0.404278	0.0509944
2.26757	-6.79083	0.403793	0.0509298
2.26244	-6.79911	0.403298	0.0508641
2.25734	-6.80734	0.402794	0.0507972
2.25225	-6.81553	0.40228	0.0507291
2.24719	-6.82367	0.401756	0.0506598
2.24215	-6.83176	0.401224	0.0505894
2.23714	-6.8398	0.400682	0.0505179
2.23214	-6.8478	0.400131	0.0504453
2.22717	-6.85575	0.399571	0.0503715
2.22222	-6.86366	0.399001	0.0502966
2.21729	-6.87152	0.398423	0.0502207
2.21239	-6.87933	0.397837	0.0501436
2.20751	-6.8871	0.397241	0.0500655
2.20264	-6.89482	0.396637	0.0499863
2.1978	-6.90249	0.396024	0.0499061
2.19298	-6.91012	0.395403	0.0498249
2.18818	-6.9177	0.394774	0.0497426
2.18341	-6.92524	0.394136	0.0496594
2.17865	-6.93273	0.39349	0.0495751
2.17391	-6.94018	0.392836	0.0494898
2.1692	-6.94759	0.392174	0.0494036
2.1645	-6.95495	0.391505	0.0493164
2.15983	-6.96226	0.390827	0.0492283
2.15517	-6.96953	0.390142	0.0491392
2.15054	-6.97676	0.389449	0.0490491
2.14592	-6.98394	0.388749	0.0489582
2.14133	-6.99108	0.388041	0.0488663
2.13675	-6.99817	0.387326	0.0487736
2.1322	-7.00523	0.386603	0.04868
2.12766	-7.01224	0.385874	0.0485855
2.12314	-7.0192	0.385137	0.0484901
2.11864	-7.02612	0.384393	0.0483939
2.11416	-7.033	0.383643	0.0482968
2.1097	-7.03984	0.382885	0.048199
2.10526	-7.04664	0.382121	0.0481003
2.10084	-7.05339	0.381351	0.0480008
2.09644	-7.0601	0.380574	0.0479005
2.09205	-7.06677	0.37979	0.0477994
2.08768	-7.0734	0.379	0.0476975
2.08333	-7.07999	0.378204	0.0475949
2.079	-7.08653	0.377401	0.0474915
2.07469	-7.09304	0.376593	0.0473874
2.07039	-7.0995	0.375778	0.0472826
2.06612	-7.10592	0.374958	0.047177
2.06186	-7.11231	0.374132	0.0470708
2.05761	-7.11865	0.3733	0.0469638
2.05339	-7.12495	0.372462	0.0468561
2.04918	-7.13121	0.371619	0.0467478
2.04499	-7.13743	0.37077	0.0466388
2.04082	-7.14362	0.369916	0.0465292
2.03666	-7.14976	0.369056	0.0464189
2.03252	-7.15586	0.368192	0.046308
2.0284	-7.16193	0.367322	0.0461965
2.02429	-7.16795	0.366447	0.0460843
2.0202	-7.17394	0.365567	0.0459716
2.01613	-7.17989	0.364682	0.0458582
2.01207	-7.1858	0.363793	0.0457443
2.00803	-7.19167	0.362898	0.0456298
2.00401	-7.19751	0.361999	0.0455148
2	-7.2033	0.361096	0.0453992
1.99601	-7.20906	0.360188	0.045283
1.99203	-7.21478	0.359276	0.0451664
1.98807	-7.22047	0.358359	0.0450492
1.98413	-7.22611	0.357438	0.0449315
1.9802	-7.23172	0.356513	0.0448133
1.97628	-7.2373	0.355584	0.0446946
1.97239	-7.24283	0.35465	0.0445755
1.9685	-7.24833	0.353713	0.0444558
1.96464	-7.2538	0.352772	0.0443357
1.96078	-7.25923	0.351828	0.0442152
1.95695	-7.26462	0.350879	0.0440942
1.95312	-7.26998	0.349927	0.0439728
1.94932	-7.2753	0.348971	0.0438509
1.94553	-7.28059	0.348012	0.0437287
1.94175	-7.28584	0.34705	0.043606
1.93798	-7.29105	0.346084	0.043483
1.93424	-7.29624	0.345115	0.0433595
1.9305	-7.30138	0.344143	0.0432357
1.92678	-7.3065	0.343168	0.0431115
1.92308	-7.31158	0.342189	0.042987
1.91939	-7.31662	0.341208	0.0428621
1.91571	-7.32163	0.340224	0.0427369
1.91205	-7.32661	0.339237	0.0426113
1.9084	-7.33155	0.338248	0.0424854
1.90476	-7.33646	0.337255	0.0423592
1.90114	-7.34134	0.33626	0.0422327
1.89753	-7.34619	0.335263	0.042106
1.89394	-7.351	0.334263	0.0419789
1.89036	-7.35578	0.333261	0.0418515
1.88679	-7.36053	0.332256	0.0417239
1.88324	-7.36524	0.33125	0.041596
1.8797	-7.36993	0.330241	0.0414678
1.87617	-7.37458	0.329229	0.0413394
1.87266	-7.3792	0.328216	0.0412108
1.86916	-7.38378	0.327201	0.0410819
1.86567	-7.38834	0.326184	0.0409528
1.8622	-7.39287	0.325165	0.0408235
1.85874	-7.39736	0.324145	0.040694
1.85529	-7.40183	0.323122	0.0405643
1.85185	-7.40626	0.322098	0.0404344
1.84843	-7.41066	0.321072	0.0403044
1.84502	-7.41504	0.320045	0.0401741
1.84162	-7.41938	0.319016	0.0400437
1.83824	-7.42369	0.317986	0.0399131
1.83486	-7.42798	0.316955	0.0397824
1.8315	-7.43223	0.315922	0.0396515
1.82815	-7.43645	0.314888	0.0395205
1.82482	-7.44065	0.313853	0.0393894
1.82149	-7.44481	0.312817	0.0392581
1.81818	-7.44895	0.311779	0.0391267
1.81488	-7.45306	0.310741	0.0389952
1.81159	-7.45714	0.309702	0.0388636
1.80832	-7.46119	0.308661	0.0387319
1.80505	-7.46521	0.30762	0.0386001
1.8018	-7.46921	0.306579	0.0384683
1.79856	-7.47318	0.305536	0.0383363
1.79533	-7.47712	0.304493	0.0382043
1.79211	-7.48103	0.303449	0.0380723
1.78891	-7.48491	0.302405	0.0379401
1.78571	-7.48877	0.30136	0.037808
1.78253	-7.4926	0.300314	0.0376758
1.77936	-7.4964	0.299268	0.0375435
1.7762	-7.50018	0.298222	0.0374112
1.77305	-7.50393	0.297176	0.0372789
1.76991	-7.50766	0.296129	0.0371466
1.76678	-7.51135	0.295082	0.0370143
1.76367	-7.51502	0.294035	0.0368819
1.76056	-7.51867	0.292988	0.0367496
1.75747	-7.52229	0.291941	0.0366173
1.75439	-7.52588	0.290893	0.036485
1.75131	-7.52945	0.289846	0.0363527
1.74825	-7.533	0.288799	0.0362204
1.7452	-7.53651	0.287752	0.0360881
1.74216	-7.54001	0.286705	0.0359559
1.73913	-7.54347	0.285659	0.0358238
1.73611	-7.54692	0.284612	0.0356916
1.7331	-7.55034	0.283566	0.0355596
1.7301	-7.55373	0.28252	0.0354275
1.72712	-7.5571	0.281475	0.0352956
1.72414	-7.56045	0.28043	0.0351637
1.72117	-7.56377	0.279386	0.0350319
1.71821	-7.56707	0.278342	0.0349002
1.71527	-7.57035	0.277298	0.0347685
1.71233	-7.5736	0.276256	0.0346369
1.7094	-7.57683	0.275213	0.0345055
1.70648	-7.58003	0.274172	0.0343741
1.70358	-7.58321	0.273131	0.0342428
1.70068	-7.58637	0.272091	0.0341116
1.69779	-7.58951	0.271052	0.0339806
1.69492	-7.59262	0.270014	0.0338496
1.69205	-7.59571	0.268976	0.0337188
1.68919	-7.59878	0.26794	0.0335881
1.68634	-7.60183	0.266904	0.0334576
1.6835	-7.60486	0.265869	0.0333271
1.68067	-7.60786	0.264836	0.0331968
1.67785	-7.61084	0.263803	0.0330667
1.67504	-7.6138	0.262772	0.0329367
1.67224	-7.61674	0.261741	0.0328068
1.66945	-7.61966	0.260712	0.0326771
1.66667	-7.62255	0.259684	0.0325476
1.66389	-7.62543	0.258657	0.0324182
1.66113	-7.62828	0.257632	0.032289
1.65837	-7.63111	0.256607	0.03216
1.65563	-7.63393	0.255584	0.0320311
1.65289	-7.63672	0.254563	0.0319025
1.65017	-7.63949	0.253543	0.031774
1.64745	-7.64224	0.252524	0.0316456
1.64474	-7.64497	0.251506	0.0315175
1.64204	-7.64768	0.25049	0.0313896
1.63934	-7.65038	0.249476	0.0312619
1.63666	-7.65305	0.248463	0.0311343
1.63399	-7.6557	0.247452	0.031007
1.63132	-7.65833	0.246442	0.0308799
1.62866	-7.66095	0.245434	0.030753
1.62602	-7.66354	0.244427	0.0306263
1.62338	-7.66612	0.243422	0.0304998
1.62075	-7.66867	0.242419	0.0303735
1.61812	-7.67121	0.241417	0.0302475
1.61551	-7.67373	0.240418	0.0301217
1.6129	-7.67623	0.23942	0.0299961
1.61031	-7.67871	0.238423	0.0298708
1.60772	-7.68118	0.237429	0.0297457
1.60514	-7.68362	0.236437	0.0296208
1.60256	-7.68605	0.235446	0.0294962
1.6	-7.68846	0.234457	0.0293718
1.59744	-7.69085	0.23347	0.0292476
1.5949	-7.69323	0.232485	0.0291237
1.59236	-7.69558	0.231502	0.0290001
1.58983	-7.69792	0.230521	0.0288767
1.5873	-7.70025	0.229542	0.0287536
1.58479	-7.70255	0.228565	0.0286307
1.58228	-7.70484	0.22759	0.0285081
1.57978	-7.70711	0.226617	0.0283858
1.57729	-7.70936	0.225646	0.0282637
1.5748	-7.7116	0.224677	0.0281419
1.57233	-7.71382	0.223711	0.0280204
1.56986	-7.71602	0.222746	0.0278991
1.5674	-7.71821	0.221784	0.0277782
1.56495	-7.72038	0.220823	0.0276575
1.5625	-7.72254	0.219865	0.027537
1.56006	-7.72468	0.21891	0.0274169
1.55763	-7.7268	0.217956	0.0272971
1.55521	-7.72891	0.217005	0.0271775
1.5528	-7.731	0.216055	0.0270582
1.55039	-7.73308	0.215109	0.0269392
1.54799	-7.73514	0.214164	0.0268206
1.5456	-7.73718	0.213222	0.0267022
1.54321	-7.73921	0.212282	0.0265841
1.54083	-7.74123	0.211344	0.0264663
1.53846	-7.74322	0.210409	0.0263488
1.5361	-7.74521	0.209476	0.0262316
1.53374	-7.74718	0.208546	0.0261147
1.53139	-7.74913	0.207617	0.0259981
1.52905	-7.75107	0.206692	0.0258818
1.52672	-7.753	0.205768	0.0257659
1.52439	-7.75491	0.204848	0.0256502
1.52207	-7.75681	0.203929	0.0255349
1.51976	-7.75869	0.203013	0.0254198
1.51745	-7.76056	0.2021	0.0253051
1.51515	-7.76241	0.201189	0.0251907
1.51286	-7.76425	0.20028	0.0250766
1.51057	-7.76608	0.199374	0.0249628
1.5083	-7.76789	0.198471	0.0248494
1.50602	-7.76969	0.19757	0.0247363
1.50376	-7.77148	0.196671	0.0246235
1.5015	-7.77325	0.195775	0.024511
1.49925	-7.77501	0.194882	0.0243988
1.49701	-7.77676	0.193991	0.024287
1.49477	-7.77849	0.193103	0.0241755
1.49254	-7.78021	0.192217	0.0240643
1.49031	-7.78191	0.191334	0.0239535
1.4881	-7.78361	0.190454	0.023843
1.48588	-7.78529	0.189576	0.0237328
1.48368	-7.78696	0.188701	0.023623
1.48148	-7.78861	0.187828	0.0235135
1.47929	-7.79025	0.186958	0.0234043
1.4771	-7.79188	0.186091	0.0232954
1.47493	-7.7935	0.185226	0.0231869
1.47275	-7.79511	0.184364	0.0230788
1.47059	-7.7967	0.183505	0.0229709
1.46843	-7.79828	0.182648	0.0228634
1.46628	-7.79985	0.181794	0.0227563
1.46413	-7.80141	0.180943	0.0226495
1.46199	-7.80295	0.180094	0.022543
1.45985	-7.80449	0.179249	0.0224369
1.45773	-7.80601	0.178405	0.0223311
1.4556	-7.80752	0.177565	0.0222256
1.45349	-7.80902	0.176727	0.0221205
1.45138	-7.81051	0.175892	0.0220158
1.44928	-7.81198	0.17506	0.0219114
1.44718	-7.81345	0.17423	0.0218073
1.44509	-7.8149	0.173403	0.0217036
1.443	-7.81635	0.172579	0.0216002
1.44092	-7.81778	0.171757	0.0214972
1.43885	-7.8192	0.170939	0.0213945
1.43678	-7.82061	0.170123	0.0212921
1.43472	-7.82201	0.16931	0.0211901
1.43266	-7.8234	0.168499	0.0210885
1.43062	-7.82478	0.167691	0.0209872
1.42857	-7.82614	0.166886	0.0208863
1.42653	-7.8275	0.166084	0.0207857
1.4245	-7.82885	0.165285	0.0206854
1.42248	-7.83018	0.164488	0.0205855
1.42045	-7.83151	0.163694	0.020486
1.41844	-7.83283	0.162903	0.0203868
1.41643	-7.83413	0.162115	0.0202879
1.41443	-7.83543	0.161329	0.0201894
1.41243	-7.83671	0.160546	0.0200913
1.41044	-7.83799	0.159766	0.0199935
1.40845	-7.83926	0.158989	0.0198961
1.40647	-7.84051	0.158215	0.019799
1.40449	-7.84176	0.157443	0.0197022
1.40252	-7.843	0.156674	0.0196058
1.40056	-7.84423	0.155908	0.0195098
1.3986	-7.84544	0.155145	0.0194141
1.39665	-7.84665	0.154384	0.0193187
1.3947	-7.84785	0.153626	0.0192238
1.39276	-7.84904	0.152871	0.0191291
1.39082	-7.85023	0.152119	0.0190348
1.38889	-7.8514	0.15137	0.0189409
1.38696	-7.85256	0.150623	0.0188473
1.38504	-7.85372	0.149879	0.0187541
1.38313	-7.85486	0.149138	0.0186612
1.38122	-7.856	0.1484	0.0185687
1.37931	-7.85713	0.147664	0.0184765
1.37741	-7.85825	0.146931	0.0183846
1.37552	-7.85936	0.146201	0.0182932
1.37363	-7.86046	0.145474	0.018202
1.37174	-7.86155	0.144749	0.0181112
1.36986	-7.86264	0.144028	0.0180208
1.36799	-7.86372	0.143309	0.0179307
1.36612	-7.86478	0.142593	0.017841
1.36426	-7.86584	0.141879	0.0177516
1.3624	-7.8669	0.141169	0.0176625
1.36054	-7.86794	0.140461	0.0175738
1.3587	-7.86898	0.139756	0.0174855
1.35685	-7.87	0.139053	0.0173975
1.35501	-7.87102	0.138354	0.0173098
