1/beta	E	M	C	X
0.687285	-2025	9.02268e+07	8.14089e+15	0	0
0.689655	-2025	9.02268e+07	8.14089e+15	0	0
0.692042	-2025	9.02268e+07	8.14089e+15	0	0
0.694444	-2025	9.02268e+07	8.14089e+15	0	0
0.696864	-2025	9.02268e+07	8.14089e+15	0	0
0.699301	-2025	9.02268e+07	8.14089e+15	0	0
0.701754	-2025	9.02268e+07	8.14089e+15	0	0
0.704225	-2025	9.02268e+07	8.14089e+15	0	0
0.706714	-2025	9.02268e+07	8.14089e+15	0	0
0.70922	-2025	9.02268e+07	8.14089e+15	0	0
0.711744	-2025	9.02268e+07	8.14089e+15	0	0
0.714286	-2025	9.02268e+07	8.14089e+15	0	0
0.716846	-2025	9.02268e+07	8.14089e+15	0	0
0.719424	-2025	9.02268e+07	8.14089e+15	0	0
0.722022	-2025	9.02268e+07	8.14089e+15	0	0
0.724638	-2025	9.02268e+07	8.14089e+15	0	0
0.727273	-2025	9.02268e+07	8.14089e+15	0	0
0.729927	-2025	9.02268e+07	8.14089e+15	0	0
0.732601	-2025	9.02268e+07	8.14089e+15	0	0
0.735294	-2025	9.02268e+07	8.14089e+15	0	0
0.738007	-2025	9.02268e+07	8.14089e+15	0	0
0.740741	-2025	9.02268e+07	8.14089e+15	0	0
0.743494	-2025	9.02268e+07	8.14089e+15	0	0
0.746269	-2025	9.02268e+07	8.14089e+15	0	0
0.749064	-2025	9.02254e+07	8.14063e+15	0	0
0.75188	-2025	9.02254e+07	8.14063e+15	0	0
0.754717	-2025	9.02254e+07	8.14063e+15	0	0
0.757576	-2025	9.02254e+07	8.14063e+15	0	0
0.760456	-2025	9.02254e+07	8.14063e+15	0	0
0.763359	-2025	9.02254e+07	8.14063e+15	0	0
0.766284	-2025	9.02254e+07	8.14063e+15	0	0
0.769231	-2025	9.02254e+07	8.14063e+15	0	0
0.772201	-2025	9.02254e+07	8.14063e+15	0	0
0.775194	-2025	9.02254e+07	8.14063e+15	0	0
0.77821	-2025	9.02254e+07	8.14063e+15	0	0
0.78125	-2025	9.02254e+07	8.14063e+15	0	0
0.784314	-2025	9.02254e+07	8.14063e+15	0	0
0.787402	-2025	9.02254e+07	8.14063e+15	0	0
