1/beta	E	M	C	X
0.598802	-2700	9.02268e+07	8.14089e+15	0	0
0.600601	-2700	9.02268e+07	8.14089e+15	0	0
0.60241	-2700	9.02268e+07	8.14089e+15	0	0
0.60423	-2700	9.02268e+07	8.14089e+15	0	0
0.606061	-2700	9.02268e+07	8.14089e+15	0	0
0.607903	-2700	9.02268e+07	8.14089e+15	0	0
0.609756	-2700	9.02268e+07	8.14089e+15	0	0
0.611621	-2700	9.02268e+07	8.14089e+15	0	0
0.613497	-2700	9.02268e+07	8.14089e+15	0	0
0.615385	-2700	9.02268e+07	8.14089e+15	0	0
0.617284	-2700	9.02268e+07	8.14089e+15	0	0
0.619195	-2700	9.02268e+07	8.14089e+15	0	0
0.621118	-2700	9.02268e+07	8.14089e+15	0	0
0.623053	-2700	9.02268e+07	8.14089e+15	0	0
0.625	-2700	9.02268e+07	8.14089e+15	0	0
0.626959	-2700	9.02268e+07	8.14089e+15	0	0
0.628931	-2700	9.02268e+07	8.14089e+15	0	0
0.630915	-2700	9.02268e+07	8.14089e+15	0	0
0.632911	-2700	9.02268e+07	8.14089e+15	0	0
0.634921	-2700	9.02268e+07	8.14089e+15	0	0
0.636943	-2700	9.02268e+07	8.14089e+15	0	0
0.638978	-2700	9.02268e+07	8.14089e+15	0	0
0.641026	-2700	9.02268e+07	8.14089e+15	0	0
0.643087	-2700	9.02268e+07	8.14089e+15	0	0
0.645161	-2700	9.02268e+07	8.14089e+15	0	0
0.647249	-2700	9.02268e+07	8.14089e+15	0	0
0.649351	-2700	9.02268e+07	8.14089e+15	0	0
0.651466	-2700	9.02268e+07	8.14089e+15	0	0
0.653595	-2700	9.02268e+07	8.14089e+15	0	0
0.655738	-2700	9.02268e+07	8.14089e+15	0	0
0.657895	-2700	9.02268e+07	8.14089e+15	0	0
0.660066	-2700	9.02268e+07	8.14089e+15	0	0
0.662252	-2700	9.02268e+07	8.14089e+15	0	0
0.664452	-2700	9.02268e+07	8.14089e+15	0	0
0.666667	-2700	9.02268e+07	8.14089e+15	0	0
0.668896	-2700	9.02268e+07	8.14089e+15	0	0
0.671141	-2700	9.02268e+07	8.14089e+15	0	0
0.673401	-2700	9.02268e+07	8.14089e+15	0	0
0.675676	-2700	9.02268e+07	8.14089e+15	0	0
0.677966	-2700	9.02268e+07	8.14089e+15	0	0
0.680272	-2700	9.02268e+07	8.14089e+15	0	0
0.682594	-2700	9.02268e+07	8.14089e+15	0	0
0.684932	-2700	9.02268e+07	8.14089e+15	0	0
0.687285	-2700	9.02268e+07	8.14089e+15	0	0
0.689655	-2700	9.02268e+07	8.14089e+15	0	0
0.692042	-2700	9.02268e+07	8.14089e+15	0	0
0.694444	-2700	9.02268e+07	8.14089e+15	0	0
0.696864	-2700	9.02268e+07	8.14089e+15	0	0
0.699301	-2700	9.02268e+07	8.14089e+15	0	0
0.701754	-2700	9.02268e+07	8.14089e+15	0	0
0.704225	-2700	9.02268e+07	8.14089e+15	0	0
0.706714	-2700	9.02268e+07	8.14089e+15	0	0
0.70922	-2700	9.02268e+07	8.14089e+15	0	0
0.711744	-2700	9.02268e+07	8.14089e+15	0	0
0.714286	-2700	9.02268e+07	8.14089e+15	0	0
0.716846	-2700	9.02268e+07	8.14089e+15	0	0
0.719424	-2700	9.02268e+07	8.14089e+15	0	0
0.722022	-2700	9.02268e+07	8.14089e+15	0	0
0.724638	-2700	9.02268e+07	8.14089e+15	0	0
0.727273	-2700	9.02268e+07	8.14089e+15	0	0
0.729927	-2700	9.02268e+07	8.14089e+15	0	0
0.732601	-2700	9.02268e+07	8.14089e+15	0	0
0.735294	-2700	9.02268e+07	8.14089e+15	0	0
0.738007	-2700	9.02268e+07	8.14089e+15	0	0
0.740741	-2700	9.02268e+07	8.14089e+15	0	0
0.743494	-2700	9.02268e+07	8.14089e+15	0	0
0.746269	-2700	9.02268e+07	8.14089e+15	0	0
0.749064	-2700	9.02268e+07	8.14089e+15	0	0
0.75188	-2700	9.02268e+07	8.14089e+15	0	0
0.754717	-2700	9.02268e+07	8.14089e+15	0	0
0.757576	-2700	9.02268e+07	8.14089e+15	0	0
0.760456	-2700	9.02268e+07	8.14089e+15	0	0
0.763359	-2700	9.02268e+07	8.14089e+15	0	0
0.766284	-2700	9.02268e+07	8.14089e+15	0	0
0.769231	-2700	9.02268e+07	8.14089e+15	0	0
0.772201	-2700	9.02268e+07	8.14089e+15	0	0
0.775194	-2700	9.02268e+07	8.14089e+15	0	0
0.77821	-2700	9.02268e+07	8.14089e+15	0	0
0.78125	-2700	9.02268e+07	8.14089e+15	0	0
0.784314	-2700	9.02268e+07	8.14089e+15	0	0
0.787402	-2700	9.02268e+07	8.14089e+15	0	0
0.790514	-2700	9.02268e+07	8.14089e+15	0	0
0.793651	-2700	9.02268e+07	8.14089e+15	0	0
0.796813	-2700	9.02268e+07	8.14089e+15	0	0
0.8	-2700	9.02268e+07	8.14089e+15	0	0
0.803213	-2700	9.02268e+07	8.14089e+15	0	0
0.806452	-2700	9.02268e+07	8.14089e+15	0	0
0.809717	-2700	9.02268e+07	8.14089e+15	0	0
0.813008	-2700	9.02268e+07	8.14089e+15	0	0
0.816327	-2700	9.02268e+07	8.14089e+15	0	0
0.819672	-2700	9.02268e+07	8.14089e+15	0	0
0.823045	-2700	9.02268e+07	8.14089e+15	0	0
0.826446	-2700	9.02268e+07	8.14089e+15	0	0
0.829876	-2700	9.02268e+07	8.14089e+15	0	0
0.833333	-2700	9.02268e+07	8.14089e+15	0	0
0.83682	-2700	9.02268e+07	8.14089e+15	0	0
0.840336	-2700	9.02268e+07	8.14089e+15	0	0
0.843882	-2700	9.02268e+07	8.14089e+15	0	0
0.847458	-2700	9.02268e+07	8.14089e+15	0	0
0.851064	-2700	9.02268e+07	8.14089e+15	0	0
0.854701	-2700	9.02268e+07	8.14089e+15	0	0
0.858369	-2700	9.02268e+07	8.14089e+15	0	0
0.862069	-2700	9.02268e+07	8.14089e+15	0	0
0.865801	-2700	9.02268e+07	8.14089e+15	0	0
0.869565	-2700	9.02268e+07	8.14089e+15	0	0
0.873362	-2700	9.02268e+07	8.14089e+15	0	0
0.877193	-2700	9.02268e+07	8.14089e+15	0	0
0.881057	-2700	9.02254e+07	8.14063e+15	0	0
0.884956	-2700	9.02254e+07	8.14063e+15	0	0
0.888889	-2700	9.02254e+07	8.14063e+15	0	0
0.892857	-2700	9.02254e+07	8.14063e+15	0	0
0.896861	-2700	9.02254e+07	8.14063e+15	0	0
0.900901	-2700	9.02254e+07	8.14063e+15	0	0
0.904977	-2700	9.02254e+07	8.14063e+15	0	0
0.909091	-2700	9.02254e+07	8.14063e+15	0	0
0.913242	-2700	9.02254e+07	8.14063e+15	0	0
0.917431	-2700	9.02254e+07	8.14063e+15	0	0
0.921659	-2700	9.02254e+07	8.14063e+15	0	0
0.925926	-2700	9.02254e+07	8.14063e+15	0	0
0.930233	-2700	9.02254e+07	8.14063e+15	0	0
0.934579	-2700	9.02254e+07	8.14063e+15	0	0
0.938967	-2700	9.02254e+07	8.14063e+15	0	0
0.943396	-2700	9.02254e+07	8.14063e+15	0	0
0.947867	-2700	9.02254e+07	8.14063e+15	0	0
0.952381	-2700	9.02261e+07	8.14077e+15	0	0
0.956938	-2700	9.02261e+07	8.14077e+15	0	0
0.961538	-2700	9.02261e+07	8.14077e+15	0	0
0.966184	-2700	9.02261e+07	8.14077e+15	0	0
0.970874	-2700	9.02261e+07	8.14077e+15	0	0
0.97561	-2700	9.02229e+07	8.14018e+15	0	0
0.980392	-2700	9.02229e+07	8.14018e+15	0	0
0.985222	-2700	9.02229e+07	8.14018e+15	0	0
0.990099	-2700	9.02229e+07	8.14018e+15	0	0
0.995025	-2700	9.02229e+07	8.14018e+15	0	0
1	-2700	9.02229e+07	8.14018e+15	0	0
1.00503	-2700	9.02229e+07	8.14018e+15	0	0
1.0101	-2700	9.02229e+07	8.14018e+15	0	0
1.01523	-2700	9.02229e+07	8.14018e+15	0	0
1.02041	-2700	9.02229e+07	8.14018e+15	0	0
1.02564	-2700	9.02229e+07	8.14018e+15	0	0
1.03093	-2700	9.02229e+07	8.14018e+15	0	0
1.03627	-2700	9.02229e+07	8.14018e+15	0	0
1.04167	-2700	9.02229e+07	8.14018e+15	0	0
1.04712	-2700	9.02229e+07	8.14018e+15	0	0
1.05263	-2700	9.02229e+07	8.14018e+15	0	0
1.0582	-2700	9.02229e+07	8.14018e+15	0	0
1.06383	-2700	9.02229e+07	8.14018e+15	0	0
1.06952	-2700	9.022e+07	8.13966e+15	0	0
1.07527	-2700	9.022e+07	8.13966e+15	0	0
1.08108	-2700	9.022e+07	8.13966e+15	0	0
1.08696	-2700	9.022e+07	8.13966e+15	0	0
1.0929	-2700	9.02149e+07	8.13874e+15	0	0
1.0989	-2700	9.02149e+07	8.13874e+15	0	0
1.10497	-2700	9.02149e+07	8.13874e+15	0	0
1.11111	-2700	9.02119e+07	8.1382e+15	0	0
1.11732	-2700	9.02119e+07	8.1382e+15	0	0
1.1236	-2699.17	1.11764e+08	1.26494e+16	0.00815569	0.000366548
1.12994	-2698.31	1.78396e+08	3.4432e+16	0.0132685	0.000599706
1.13636	-2699.13	1.03713e+08	1.08193e+16	0.00685741	0.0003117
1.14286	-2698.26	1.25105e+08	1.60628e+16	0.0148837	0.000680396
1.14943	-2698.31	1.99349e+08	4.37281e+16	0.0138056	0.00063474
1.15607	-2700	9.61689e+07	9.26124e+15	0	0
1.16279	-2698.19	1.85099e+08	3.7278e+16	0.0140354	0.00065281
1.16959	-2698.06	1.79159e+08	3.47502e+16	0.0135114	0.00064038
1.17647	-2699.82	9.74804e+07	9.5213e+15	0.00143281	6.74261e-05
1.18343	-2697.8	1.02114e+08	1.04765e+16	0.0184853	0.000875046
1.19048	-2698.08	9.77783e+07	9.58098e+15	0.0133414	0.000635305
1.1976	-2697.49	1.24422e+08	1.58766e+16	0.0181752	0.000870668
1.20482	-2697.26	2.47742e+08	6.96782e+16	0.0197141	0.000957109
1.21212	-2697.4	1.40585e+08	2.06189e+16	0.0153595	0.000768472
1.21951	-2697.78	2.81861e+08	9.1722e+16	0.0176441	0.000863158
1.22699	-2696.87	2.58923e+08	7.65564e+16	0.0274225	0.00134589
1.23457	-2697.18	1.78042e+08	3.42852e+16	0.0260224	0.0013402
1.24224	-2696.97	1.1833e+08	1.42703e+16	0.0233433	0.00116514
1.25	-2696.76	7.39908e+08	6.88294e+17	0.0240785	0.00124082
1.25786	-2698.07	1.11247e+08	1.25273e+16	0.0128262	0.000645345
1.26582	-2697.14	3.36023e+08	1.33095e+17	0.020605	0.00106346
1.27389	-2696.75	3.18786e+08	1.19085e+17	0.0242047	0.00124653
1.28205	-2696.56	6.17292e+08	4.73744e+17	0.0231469	0.00121764
1.29032	-2696.21	2.98525e+08	1.0362e+17	0.0274877	0.00149258
1.2987	-2695.64	7.08868e+08	6.30182e+17	0.0278132	0.00150599
1.30719	-2695.29	4.07501e+08	1.99692e+17	0.0314986	0.00173714
1.31579	-2696.03	1.15534e+08	1.35669e+16	0.0234385	0.00127514
1.3245	-2695.95	1.42082e+08	2.10952e+16	0.0251197	0.00143923
1.33333	-2695.01	9.85175e+08	1.23773e+18	0.0326672	0.00179943
1.34228	-2694.01	1.60942e+08	2.75847e+16	0.0288334	0.00159702
1.35135	-2694.4	1.29838e+09	2.17258e+18	0.0350507	0.00194277
1.36054	-2694.28	4.57105e+08	2.53902e+17	0.0358555	0.00202189
1.36986	-2693.88	2.75219e+08	8.72069e+16	0.0337363	0.00192246
1.37931	-2693.42	2.89228e+08	9.68995e+16	0.0370563	0.00208892
1.38889	-2693.62	2.60653e+08	7.76659e+16	0.0391601	0.00221623
1.3986	-2692.91	7.14868e+08	6.41211e+17	0.0420805	0.0024459
1.40845	-2692.66	5.18996e+08	3.30756e+17	0.0405152	0.00235484
1.41844	-2691.7	1.59147e+08	2.69273e+16	0.047834	0.00281463
1.42857	-2691.36	2.44173e+08	6.75651e+16	0.0489052	0.00296404
1.43885	-2691.07	7.08106e+08	6.28836e+17	0.046599	0.00283719
1.44928	-2690.44	1.03217e+09	1.3614e+18	0.053417	0.0032337
1.45985	-2690.87	4.05858e+08	1.98015e+17	0.0460145	0.00280207
1.47059	-2690.14	1.49589e+09	2.89676e+18	0.0511543	0.00316161
1.48148	-2689.04	8.03799e+08	8.16057e+17	0.0557704	0.00350008
1.49254	-2688.07	1.09738e+09	1.54272e+18	0.0564742	0.00353295
1.50376	-2687.11	5.1521e+08	3.25761e+17	0.0604472	0.0038631
1.51515	-2687.4	3.95154e+08	1.87245e+17	0.0638373	0.00411153
1.52672	-2686.32	4.51024e+08	2.4692e+17	0.06754	0.00439451
1.53846	-2685.75	2.52602e+08	7.26496e+16	0.0659945	0.0042826
1.55039	-2684.98	5.06808e+08	3.14866e+17	0.0738186	0.00491455
1.5625	-2684.71	5.69657e+08	4.01299e+17	0.0756541	0.00506308
1.5748	-2682.94	1.27895e+09	2.10726e+18	0.0786029	0.00527599
1.5873	-2682.54	3.58882e+08	1.52962e+17	0.0820522	0.00564547
1.6	-2679.88	4.11369e+08	2.03707e+17	0.0870541	0.00609881
1.6129	-2679.22	1.55299e+08	2.55553e+16	0.085799	0.00600392
1.62602	-2679.89	3.64985e+08	1.58505e+17	0.0877384	0.00610745
1.63934	-2678.74	1.99465e+09	5.18849e+18	0.0922208	0.00650982
1.65289	-2677.29	6.65976e+08	5.54295e+17	0.0942738	0.00678968
1.66667	-2675.76	1.49541e+09	2.89533e+18	0.102667	0.00745694
1.68067	-2674.85	2.02465e+09	5.34753e+18	0.0992014	0.00728066
1.69492	-2674.98	2.83165e+08	9.26892e+16	0.0912006	0.00677011
1.7094	-2671.51	3.64396e+09	1.74901e+19	0.11587	0.00872887
1.72414	-2670.1	3.6285e+08	1.56581e+17	0.117632	0.00907781
1.73913	-2669.03	1.95592e+08	4.20171e+16	0.135928	0.0106664
1.75439	-2666.07	5.17408e+08	3.288e+17	0.139615	0.0108253
1.76991	-2665.43	6.11228e+08	4.64418e+17	0.128838	0.0100483
1.78571	-2663.52	3.21104e+08	1.21028e+17	0.132423	0.0104048
1.8018	-2661.67	2.12738e+09	5.91027e+18	0.137305	0.0110215
1.81818	-2662.73	1.05027e+08	1.11149e+16	0.0752218	0.00592648
1.83486	-2656.41	1.56089e+09	3.15848e+18	0.151942	0.0126662
1.85185	-2654.78	9.83946e+08	1.23508e+18	0.155065	0.0128978
1.86916	-2651.6	6.87706e+08	5.92436e+17	0.168369	0.014423
1.88679	-2648.96	1.30021e+09	2.17957e+18	0.177687	0.015421
1.90476	-2646.44	1.45404e+09	2.73544e+18	0.18257	0.0161118
1.92308	-2643.64	8.02926e+09	8.54871e+19	0.183149	0.0162671
1.94175	-2640.75	2.50419e+09	8.2163e+18	0.190228	0.0172193
1.96078	-2638.04	9.09681e+08	1.05236e+18	0.189571	0.0178595
1.9802	-2635.46	4.48192e+08	2.43913e+17	0.198474	0.0185911
2	-2630.03	3.91513e+09	2.02082e+19	0.212522	0.0200108
2.0202	-2626.25	3.42694e+09	1.54588e+19	0.218626	0.0208243
2.04082	-2620.72	1.14802e+09	1.69218e+18	0.236524	0.0228918
2.06186	-2617.92	7.68735e+08	7.45299e+17	0.249187	0.0246004
2.08333	-2613.26	2.89407e+09	1.09989e+19	0.245013	0.0247763
2.10526	-2607.5	1.92786e+09	4.84594e+18	0.251816	0.0259863
2.12766	-2599.96	2.15929e+08	5.2091e+16	0.239327	0.0246091
2.15054	-2599.59	4.31604e+08	2.25708e+17	0.300446	0.0315861
2.17391	-2592.93	8.65741e+08	9.51302e+17	0.266836	0.0287743
2.1978	-2587.06	1.52988e+09	3.03376e+18	0.279457	0.0307125
2.22222	-2578.7	5.57533e+09	4.11224e+19	0.300841	0.0337772
2.24719	-2562.52	1.35362e+08	1.90879e+16	0.238456	0.0282969
2.27273	-2565.54	7.36618e+08	6.83224e+17	0.329447	0.0385391
2.29885	-2556.85	5.34038e+09	3.77184e+19	0.333271	0.0398053
2.32558	-2549.12	2.06095e+09	5.54614e+18	0.33667	0.0411013
2.35294	-2540.64	3.58435e+08	1.53125e+17	0.350321	0.0431848
2.38095	-2530.87	2.2182e+09	6.43605e+18	0.357186	0.0457448
2.40964	-2522.81	1.3882e+09	2.4924e+18	0.367047	0.047907
2.43902	-2515.79	3.61291e+08	1.55824e+17	0.368855	0.0473465
2.46914	-2501.05	4.77283e+09	3.01027e+19	0.402062	0.0549642
2.5	-2486.75	1.24207e+09	1.98897e+18	0.421837	0.0593599
2.53165	-2476.74	9.06554e+09	1.09052e+20	0.435836	0.0628806
2.5641	-2465.28	4.03142e+08	1.96291e+17	0.451819	0.0659598
2.5974	-2451.53	4.28591e+09	2.42533e+19	0.463187	0.0695598
2.63158	-2435.42	8.78163e+08	9.81187e+17	0.509708	0.0798457
2.66667	-2421.8	4.49882e+08	2.47125e+17	0.477442	0.0744313
2.7027	-2405.02	7.19538e+08	6.52814e+17	0.489072	0.0790029
2.73973	-2385.93	3.22819e+09	1.37184e+19	0.529679	0.0903898
2.77778	-2370.87	2.7627e+08	8.87595e+16	0.584936	0.101689
2.8169	-2351.86	5.87379e+08	4.30235e+17	0.556784	0.101376
2.85714	-2329.61	1.26726e+10	2.13433e+20	0.576244	0.107377
2.89855	-2305.18	1.46893e+09	2.80062e+18	0.576064	0.112279
2.94118	-2292.52	4.9548e+08	3.03002e+17	0.618744	0.119802
2.98507	-2262.09	8.12881e+09	8.76648e+19	0.618213	0.12776
3.0303	-2239.25	4.46218e+08	2.43963e+17	0.672601	0.14431
3.07692	-2207.22	2.14794e+09	6.03974e+18	0.686479	0.15298
3.125	-2179.33	5.92483e+09	4.64896e+19	0.672643	0.155177
3.1746	-2151.32	4.52006e+09	2.70108e+19	0.647998	0.15479
3.22581	-2119.92	7.31744e+08	6.78707e+17	0.734179	0.18206
3.27869	-2086.51	3.06631e+09	1.2389e+19	0.671947	0.176597
3.33333	-2050.38	6.34846e+09	5.34239e+19	0.730787	0.199274
3.38983	-2013.61	1.37593e+09	2.45936e+18	0.760976	0.216111
3.44828	-1975.24	4.6925e+09	2.9135e+19	0.73912	0.220765
3.50877	-1937.89	1.1343e+09	1.66431e+18	0.735148	0.228004
3.57143	-1891.7	5.89847e+08	4.3857e+17	0.751298	0.246079
3.63636	-1853.19	8.17337e+08	8.54801e+17	0.742146	0.252302
3.7037	-1806.8	4.82277e+09	3.07984e+19	0.723601	0.259188
3.77358	-1763.77	8.35177e+09	9.26372e+19	0.710728	0.268158
3.84615	-1716.25	5.87361e+08	4.35911e+17	0.653159	0.26359
3.92157	-1668.76	2.1312e+09	5.97167e+18	0.702253	0.2964
4	-1616.05	2.1027e+10	5.88697e+20	0.698148	0.308929
4.08163	-1564.1	1.65815e+09	3.59938e+18	0.69075	0.322763
4.16667	-1514.1	5.93064e+09	4.66786e+19	0.681285	0.335188
4.25532	-1462.01	1.61023e+09	3.39474e+18	0.624369	0.327513
4.34783	-1409.48	6.38569e+09	5.4138e+19	0.621402	0.343825
4.44444	-1356.4	2.84995e+09	1.07346e+19	0.577778	0.340049
4.54545	-1302.74	3.6749e+09	1.78774e+19	0.579266	0.358495
4.65116	-1251.34	5.30398e+09	3.73518e+19	0.535959	0.353485
4.7619	-1193.2	3.38717e+08	1.43251e+17	0.523434	0.368616
4.87805	-1149	6.98796e+09	6.4913e+19	0.478085	0.352394
5	-1095.97	3.50307e+09	1.62511e+19	0.448072	0.35429
5.12821	-1047.92	6.80416e+09	6.15612e+19	0.421104	0.353922
5.26316	-998.535	5.96366e+09	4.7292e+19	0.380353	0.337168
5.40541	-948.952	8.07029e+08	8.49447e+17	0.356766	0.3441
5.55556	-905.706	6.21e+09	5.12346e+19	0.325523	0.326125
5.71429	-861.952	2.05038e+09	5.55641e+18	0.298845	0.32128
5.88235	-817.998	4.45382e+08	2.55452e+17	0.279868	0.318502
6.06061	-775.271	1.89468e+09	4.75326e+18	0.243699	0.298001
6.25	-735.29	8.22859e+09	9.01006e+19	0.224232	0.287234
6.45161	-696.268	2.58824e+09	8.88113e+18	0.205132	0.280891
6.66667	-660.979	2.70549e+08	9.32994e+16	0.180264	0.260584
6.89655	-624.159	1.96058e+09	5.09396e+18	0.165234	0.25617
7.14286	-591.779	8.82867e+08	1.02327e+18	0.153724	0.253352
7.40741	-554.787	4.49399e+09	2.68406e+19	0.132146	0.232343
7.69231	-525.771	1.2959e+08	2.08223e+16	0.113034	0.205438
8	-492.849	4.23727e+08	2.34396e+17	0.104961	0.210338
8.33333	-463.428	3.63255e+08	1.71101e+17	0.0902235	0.192138
8.69565	-437.057	4.11179e+08	2.21299e+17	0.0821695	0.18555
9.09091	-409.052	1.55499e+09	3.21094e+18	0.0711765	0.172391
9.52381	-385.504	2.80058e+07	8.36706e+14	0.0581013	0.146499
10	-356.527	6.63002e+08	5.79496e+17	0.0538899	0.148736
