1/beta	E	M	C	X
0.687285	-1800	9.02268e+07	8.14089e+15	0	0
0.689655	-1800	9.02268e+07	8.14089e+15	0	0
0.692042	-1800	9.02268e+07	8.14089e+15	0	0
0.694444	-1800	9.02268e+07	8.14089e+15	0	0
0.696864	-1800	9.02268e+07	8.14089e+15	0	0
0.699301	-1800	9.02268e+07	8.14089e+15	0	0
0.701754	-1800	9.02268e+07	8.14089e+15	0	0
0.704225	-1800	9.02254e+07	8.14063e+15	0	0
0.706714	-1800	9.02254e+07	8.14063e+15	0	0
0.70922	-1800	9.02254e+07	8.14063e+15	0	0
0.711744	-1800	9.02254e+07	8.14063e+15	0	0
0.714286	-1800	9.02254e+07	8.14063e+15	0	0
0.716846	-1800	9.02254e+07	8.14063e+15	0	0
0.719424	-1800	9.02254e+07	8.14063e+15	0	0
0.722022	-1800	9.02254e+07	8.14063e+15	0	0
0.724638	-1800	9.02254e+07	8.14063e+15	0	0
0.727273	-1800	9.02254e+07	8.14063e+15	0	0
0.729927	-1800	9.02254e+07	8.14063e+15	0	0
0.732601	-1800	9.02254e+07	8.14063e+15	0	0
0.735294	-1800	9.02254e+07	8.14063e+15	0	0
0.738007	-1800	9.02254e+07	8.14063e+15	0	0
0.740741	-1800	9.02254e+07	8.14063e+15	0	0
0.743494	-1800	9.02254e+07	8.14063e+15	0	0
0.746269	-1800	9.02254e+07	8.14063e+15	0	0
0.749064	-1800	9.02254e+07	8.14063e+15	0	0
0.75188	-1800	9.02254e+07	8.14063e+15	0	0
0.754717	-1800	9.02254e+07	8.14063e+15	0	0
0.757576	-1800	9.02254e+07	8.14063e+15	0	0
0.760456	-1800	9.02254e+07	8.14063e+15	0	0
0.763359	-1800	9.02261e+07	8.14077e+15	0	0
0.766284	-1800	9.02261e+07	8.14077e+15	0	0
0.769231	-1800	9.02261e+07	8.14077e+15	0	0
0.772201	-1800	9.02261e+07	8.14077e+15	0	0
0.775194	-1800	9.02261e+07	8.14077e+15	0	0
0.77821	-1800	9.02261e+07	8.14077e+15	0	0
0.78125	-1800	9.02229e+07	8.14018e+15	0	0
0.784314	-1800	9.02229e+07	8.14018e+15	0	0
0.787402	-1800	9.02229e+07	8.14018e+15	0	0
0.790514	-1800	9.02229e+07	8.14018e+15	0	0
0.793651	-1800	9.02229e+07	8.14018e+15	0	0
0.796813	-1800	9.02229e+07	8.14018e+15	0	0
0.8	-1800	9.02229e+07	8.14018e+15	0	0
0.803213	-1800	9.02229e+07	8.14018e+15	0	0
0.806452	-1800	9.02229e+07	8.14018e+15	0	0
0.809717	-1800	9.02229e+07	8.14018e+15	0	0
0.813008	-1800	9.02229e+07	8.14018e+15	0	0
0.816327	-1800	9.02229e+07	8.14018e+15	0	0
0.819672	-1800	9.02229e+07	8.14018e+15	0	0
0.823045	-1800	9.02229e+07	8.14018e+15	0	0
0.826446	-1800	9.02229e+07	8.14018e+15	0	0
0.829876	-1800	9.02229e+07	8.14018e+15	0	0
0.833333	-1800	9.02229e+07	8.14018e+15	0	0
0.83682	-1800	9.02229e+07	8.14018e+15	0	0
0.840336	-1800	9.02229e+07	8.14018e+15	0	0
0.843882	-1800	9.02229e+07	8.14018e+15	0	0
0.847458	-1800	9.02229e+07	8.14018e+15	0	0
0.851064	-1800	9.02229e+07	8.14018e+15	0	0
0.854701	-1800	9.02229e+07	8.14018e+15	0	0
0.858369	-1800	9.022e+07	8.13966e+15	0	0
0.862069	-1800	9.022e+07	8.13966e+15	0	0
0.865801	-1800	9.022e+07	8.13966e+15	0	0
0.869565	-1800	9.022e+07	8.13966e+15	0	0
0.873362	-1800	9.02149e+07	8.13874e+15	0	0
0.877193	-1800	9.02149e+07	8.13874e+15	0	0
0.881057	-1800	9.02149e+07	8.13874e+15	0	0
0.884956	-1800	9.02119e+07	8.1382e+15	0	0
0.888889	-1800	9.02119e+07	8.1382e+15	0	0
0.892857	-1800	9.02119e+07	8.1382e+15	0	0
0.896861	-1799.34	1.11761e+08	1.26486e+16	0.00819349	0.000459276
0.900901	-1799.08	1.29243e+08	1.72181e+16	0.00905371	0.000509781
0.904977	-1799.19	1.30151e+08	1.74773e+16	0.0100793	0.00060137
0.909091	-1800	9.57453e+07	9.17826e+15	0	0
0.913242	-1800	9.17968e+07	8.42773e+15	0	0
0.917431	-1800	9.48327e+07	9.00114e+15	0	0
0.921659	-1799.08	1.01619e+08	1.03717e+16	0.00861207	0.000503385
0.925926	-1798.18	1.20523e+08	1.48372e+16	0.0181712	0.00108027
0.930233	-1799.16	1.10691e+08	1.23956e+16	0.00881102	0.000512269
0.934579	-1798.11	1.88526e+08	3.878e+16	0.0175559	0.00108065
0.938967	-1799.16	1.20605e+08	1.48584e+16	0.00766619	0.000449894
0.943396	-1798.49	1.31598e+08	1.78959e+16	0.0158518	0.000934659
0.947867	-1798.46	1.86034e+08	3.76844e+16	0.0170657	0.00103863
0.952381	-1799.17	9.75042e+07	9.52607e+15	0.00725447	0.000431814
0.956938	-1797.6	1.70287e+08	3.11493e+16	0.0252457	0.00172034
0.961538	-1800	9.49439e+07	9.02267e+15	0	0
0.966184	-1798.25	2.30619e+08	5.97788e+16	0.0162308	0.000992909
0.970874	-1797.63	2.2581e+08	5.71431e+16	0.021316	0.00135155
0.97561	-1798.07	1.2748e+08	1.67213e+16	0.0214002	0.00149839
0.980392	-1797.99	1.14298e+08	1.32614e+16	0.0202068	0.00123816
0.985222	-1800	9.01833e+07	8.13304e+15	0	0
0.990099	-1797.95	1.11715e+08	1.26383e+16	0.0217734	0.00137338
0.995025	-1797.08	2.10055e+08	4.89325e+16	0.0320006	0.00210342
1	-1797.94	1.71831e+08	3.17619e+16	0.0150844	0.000983471
1.00503	-1797.48	1.71211e+08	3.15186e+16	0.0235554	0.00161309
1.0101	-1797.58	3.12253e+08	1.13976e+17	0.0231249	0.00152655
1.01523	-1796.92	3.5171e+08	1.46546e+17	0.0283176	0.00224219
1.02041	-1796.66	4.99294e+08	3.05156e+17	0.0301068	0.00214328
1.02564	-1796.45	1.73405e+08	3.23948e+16	0.0275588	0.00184744
1.03093	-1796.43	4.08651e+08	2.00855e+17	0.0311204	0.00212022
1.03627	-1796.49	1.96267e+08	4.22904e+16	0.0261931	0.00207426
1.04167	-1795.51	2.57697e+08	7.57875e+16	0.037837	0.00262505
1.04712	-1796.04	4.99468e+08	3.05374e+17	0.032119	0.0022757
1.05263	-1796.41	1.87948e+08	3.85303e+16	0.0296034	0.00199741
1.0582	-1796.69	1.79116e+08	3.4734e+16	0.0252402	0.00175558
1.06383	-1796.04	2.03325e+08	4.56306e+16	0.0336559	0.00232355
1.06952	-1795.55	5.57116e+08	3.83132e+17	0.0337329	0.00246402
1.07527	-1795.54	9.10678e+08	1.05391e+18	0.0349119	0.00259862
1.08108	-1792.92	9.83154e+07	9.68944e+15	0.0251764	0.00170111
1.08696	-1795.01	2.34611e+08	6.20242e+16	0.0366763	0.0026535
1.0929	-1794.44	6.17288e+08	4.73753e+17	0.043854	0.00323262
1.0989	-1794.66	5.26103e+08	3.40229e+17	0.0430123	0.00337139
1.10497	-1794.19	1.71259e+08	3.15395e+16	0.0387723	0.00295542
1.11111	-1793.92	4.33498e+08	2.27285e+17	0.0444001	0.0036179
1.11732	-1793.47	7.21044e+08	6.52701e+17	0.0495823	0.00376474
1.1236	-1794.05	6.66645e+08	5.55302e+17	0.0434621	0.00334028
1.12994	-1794.36	1.12333e+08	1.27877e+16	0.0335617	0.00260018
1.13636	-1792.49	9.27876e+08	1.0951e+18	0.052578	0.00409218
1.14286	-1792.11	3.30548e+08	1.28576e+17	0.0521591	0.00437591
1.14943	-1792.31	6.97758e+08	6.10107e+17	0.0556403	0.00445691
1.15607	-1792.6	1.36214e+08	1.92726e+16	0.0440687	0.00329161
1.16279	-1791.83	1.63e+09	3.4478e+18	0.0588587	0.00482871
1.16959	-1790.74	1.5937e+08	2.70135e+16	0.0530594	0.00425597
1.17647	-1790.79	2.07459e+09	5.61703e+18	0.0621451	0.00529415
1.18343	-1790.88	1.80369e+09	4.23231e+18	0.0627374	0.00527872
1.19048	-1790.79	8.08713e+08	8.26294e+17	0.0602026	0.00504066
1.1976	-1790.08	2.70969e+09	9.63038e+18	0.0636735	0.00549433
1.20482	-1788.69	8.87484e+08	9.99749e+17	0.0733844	0.00644052
1.21212	-1788.27	9.28993e+08	1.0978e+18	0.0762069	0.00714725
1.21951	-1789.37	1.33306e+08	1.84032e+16	0.0510493	0.00446317
1.22699	-1788.87	4.38588e+08	2.32925e+17	0.0674283	0.00579618
1.23457	-1786.76	1.54944e+08	2.54275e+16	0.0929628	0.00979473
1.24224	-1787.08	2.43565e+08	6.72149e+16	0.0725697	0.0065316
1.25	-1786.26	4.59105e+08	2.56293e+17	0.0843877	0.00791105
1.25786	-1785.69	2.08852e+09	5.69359e+18	0.0887845	0.00881096
1.26582	-1785.34	3.3019e+08	1.28326e+17	0.0837708	0.00864711
1.27389	-1784.28	7.16865e+08	6.45053e+17	0.0925286	0.00879372
1.28205	-1783.6	2.81986e+08	9.18569e+16	0.0838762	0.00818176
1.29032	-1782.95	2.00199e+09	5.227e+18	0.0984271	0.00977854
1.2987	-1779.46	1.16656e+08	1.38556e+16	0.102394	0.00994565
1.30719	-1781.23	2.16314e+09	6.11271e+18	0.105139	0.01071
1.31579	-1780.81	2.88131e+08	9.61868e+16	0.100205	0.00993091
1.3245	-1779.98	7.47933e+08	7.03972e+17	0.107559	0.0111436
1.33333	-1780.34	3.07463e+08	1.10368e+17	0.106054	0.0111074
1.34228	-1778.15	1.1193e+09	1.60646e+18	0.120056	0.0126224
1.35135	-1776.84	8.12037e+08	8.33479e+17	0.12258	0.0133297
1.36054	-1775.79	1.25482e+09	2.02737e+18	0.118481	0.0133747
1.36986	-1774.69	2.51863e+08	7.22311e+16	0.129736	0.0138463
1.37931	-1774.53	3.23048e+08	1.22558e+17	0.126554	0.0148291
1.38889	-1771.8	9.14125e+08	1.06242e+18	0.143544	0.0174945
1.3986	-1771.09	3.50086e+09	1.61352e+19	0.143356	0.0165136
1.40845	-1769.92	3.84308e+09	1.94662e+19	0.151133	0.0180614
1.41844	-1768.73	2.34033e+09	7.16576e+18	0.152282	0.0183241
1.42857	-1767.71	1.9196e+09	4.80171e+18	0.1599	0.0194921
1.43885	-1766.19	4.54852e+08	2.51453e+17	0.170538	0.020381
1.44928	-1764.2	1.69116e+09	3.71556e+18	0.163906	0.0206938
1.45985	-1762.26	9.88482e+08	1.24665e+18	0.186227	0.0256294
1.47059	-1760.7	2.17374e+09	6.17471e+18	0.180085	0.0247277
1.48148	-1758.64	1.84646e+09	4.43953e+18	0.194227	0.0253839
1.49254	-1757.76	1.96614e+09	5.04055e+18	0.187365	0.0257842
1.50376	-1754.48	1.54804e+09	3.1064e+18	0.200167	0.028552
1.51515	-1753.3	1.5974e+09	3.3105e+18	0.206596	0.0280762
1.52672	-1750.95	5.67943e+09	4.26755e+19	0.214839	0.030767
1.53846	-1748.92	4.0142e+09	2.12517e+19	0.220952	0.0318537
1.55039	-1746.86	1.39405e+09	2.5116e+18	0.225599	0.0332563
1.5625	-1748.43	1.7592e+08	3.35101e+16	0.183978	0.0247881
1.5748	-1740.85	3.52259e+09	1.63403e+19	0.250435	0.0395229
1.5873	-1737.71	2.63531e+09	9.10772e+18	0.259301	0.0424021
1.6	-1735.63	8.25715e+08	8.62997e+17	0.261742	0.0426832
