1/beta	E	M	C	X
0.619195	-2475	9.02268e+07	8.14089e+15	0	0
0.621118	-2475	9.02268e+07	8.14089e+15	0	0
0.623053	-2475	9.02268e+07	8.14089e+15	0	0
0.625	-2475	9.02268e+07	8.14089e+15	0	0
0.626959	-2475	9.02268e+07	8.14089e+15	0	0
0.628931	-2475	9.02268e+07	8.14089e+15	0	0
0.630915	-2475	9.02268e+07	8.14089e+15	0	0
0.632911	-2475	9.02268e+07	8.14089e+15	0	0
0.634921	-2475	9.02268e+07	8.14089e+15	0	0
0.636943	-2475	9.02268e+07	8.14089e+15	0	0
0.638978	-2475	9.02268e+07	8.14089e+15	0	0
0.641026	-2475	9.02268e+07	8.14089e+15	0	0
0.643087	-2475	9.02268e+07	8.14089e+15	0	0
0.645161	-2475	9.02268e+07	8.14089e+15	0	0
0.647249	-2475	9.02268e+07	8.14089e+15	0	0
0.649351	-2475	9.02268e+07	8.14089e+15	0	0
0.651466	-2475	9.02268e+07	8.14089e+15	0	0
0.653595	-2475	9.02268e+07	8.14089e+15	0	0
0.655738	-2475	9.02268e+07	8.14089e+15	0	0
0.657895	-2475	9.02268e+07	8.14089e+15	0	0
0.660066	-2475	9.02268e+07	8.14089e+15	0	0
0.662252	-2475	9.02268e+07	8.14089e+15	0	0
0.664452	-2475	9.02268e+07	8.14089e+15	0	0
0.666667	-2475	9.02268e+07	8.14089e+15	0	0
0.668896	-2475	9.02268e+07	8.14089e+15	0	0
0.671141	-2475	9.02268e+07	8.14089e+15	0	0
0.673401	-2475	9.02268e+07	8.14089e+15	0	0
0.675676	-2475	9.02268e+07	8.14089e+15	0	0
0.677966	-2475	9.02268e+07	8.14089e+15	0	0
0.680272	-2475	9.02268e+07	8.14089e+15	0	0
0.682594	-2475	9.02268e+07	8.14089e+15	0	0
0.684932	-2475	9.02268e+07	8.14089e+15	0	0
0.687285	-2475	9.02268e+07	8.14089e+15	0	0
0.689655	-2475	9.02268e+07	8.14089e+15	0	0
0.692042	-2475	9.02268e+07	8.14089e+15	0	0
0.694444	-2475	9.02268e+07	8.14089e+15	0	0
0.696864	-2475	9.02268e+07	8.14089e+15	0	0
0.699301	-2475	9.02268e+07	8.14089e+15	0	0
0.701754	-2475	9.02268e+07	8.14089e+15	0	0
0.704225	-2475	9.02268e+07	8.14089e+15	0	0
0.706714	-2475	9.02268e+07	8.14089e+15	0	0
0.70922	-2475	9.02268e+07	8.14089e+15	0	0
0.711744	-2475	9.02268e+07	8.14089e+15	0	0
0.714286	-2475	9.02268e+07	8.14089e+15	0	0
0.716846	-2475	9.02268e+07	8.14089e+15	0	0
0.719424	-2475	9.02268e+07	8.14089e+15	0	0
0.722022	-2475	9.02268e+07	8.14089e+15	0	0
0.724638	-2475	9.02268e+07	8.14089e+15	0	0
0.727273	-2475	9.02268e+07	8.14089e+15	0	0
0.729927	-2475	9.02268e+07	8.14089e+15	0	0
0.732601	-2475	9.02268e+07	8.14089e+15	0	0
0.735294	-2475	9.02268e+07	8.14089e+15	0	0
0.738007	-2475	9.02268e+07	8.14089e+15	0	0
0.740741	-2475	9.02268e+07	8.14089e+15	0	0
0.743494	-2475	9.02268e+07	8.14089e+15	0	0
0.746269	-2475	9.02268e+07	8.14089e+15	0	0
0.749064	-2475	9.02268e+07	8.14089e+15	0	0
0.75188	-2475	9.02268e+07	8.14089e+15	0	0
0.754717	-2475	9.02268e+07	8.14089e+15	0	0
0.757576	-2475	9.02268e+07	8.14089e+15	0	0
0.760456	-2475	9.02268e+07	8.14089e+15	0	0
0.763359	-2475	9.02268e+07	8.14089e+15	0	0
0.766284	-2475	9.02268e+07	8.14089e+15	0	0
0.769231	-2475	9.02268e+07	8.14089e+15	0	0
0.772201	-2475	9.02268e+07	8.14089e+15	0	0
0.775194	-2475	9.02268e+07	8.14089e+15	0	0
0.77821	-2475	9.02268e+07	8.14089e+15	0	0
0.78125	-2475	9.02268e+07	8.14089e+15	0	0
0.784314	-2475	9.02268e+07	8.14089e+15	0	0
0.787402	-2475	9.02268e+07	8.14089e+15	0	0
0.790514	-2475	9.02268e+07	8.14089e+15	0	0
0.793651	-2475	9.02268e+07	8.14089e+15	0	0
0.796813	-2475	9.02268e+07	8.14089e+15	0	0
0.8	-2475	9.02268e+07	8.14089e+15	0	0
0.803213	-2475	9.02268e+07	8.14089e+15	0	0
0.806452	-2475	9.02268e+07	8.14089e+15	0	0
0.809717	-2475	9.02268e+07	8.14089e+15	0	0
0.813008	-2475	9.02268e+07	8.14089e+15	0	0
0.816327	-2475	9.02268e+07	8.14089e+15	0	0
0.819672	-2475	9.02268e+07	8.14089e+15	0	0
0.823045	-2475	9.02268e+07	8.14089e+15	0	0
0.826446	-2475	9.02268e+07	8.14089e+15	0	0
0.829876	-2475	9.02268e+07	8.14089e+15	0	0
0.833333	-2475	9.02268e+07	8.14089e+15	0	0
0.83682	-2475	9.02254e+07	8.14063e+15	0	0
0.840336	-2475	9.02254e+07	8.14063e+15	0	0
0.843882	-2475	9.02254e+07	8.14063e+15	0	0
0.847458	-2475	9.02254e+07	8.14063e+15	0	0
0.851064	-2475	9.02254e+07	8.14063e+15	0	0
0.854701	-2475	9.02254e+07	8.14063e+15	0	0
0.858369	-2475	9.02254e+07	8.14063e+15	0	0
0.862069	-2475	9.02254e+07	8.14063e+15	0	0
0.865801	-2475	9.02254e+07	8.14063e+15	0	0
0.869565	-2475	9.02254e+07	8.14063e+15	0	0
0.873362	-2475	9.02254e+07	8.14063e+15	0	0
0.877193	-2475	9.02254e+07	8.14063e+15	0	0
0.881057	-2475	9.02254e+07	8.14063e+15	0	0
0.884956	-2475	9.02254e+07	8.14063e+15	0	0
0.888889	-2475	9.02254e+07	8.14063e+15	0	0
0.892857	-2475	9.02254e+07	8.14063e+15	0	0
0.896861	-2475	9.02254e+07	8.14063e+15	0	0
0.900901	-2475	9.02254e+07	8.14063e+15	0	0
0.904977	-2475	9.02261e+07	8.14077e+15	0	0
0.909091	-2475	9.02261e+07	8.14077e+15	0	0
0.913242	-2475	9.02261e+07	8.14077e+15	0	0
0.917431	-2475	9.02261e+07	8.14077e+15	0	0
0.921659	-2475	9.02261e+07	8.14077e+15	0	0
0.925926	-2475	9.02229e+07	8.14018e+15	0	0
0.930233	-2475	9.02229e+07	8.14018e+15	0	0
0.934579	-2475	9.02229e+07	8.14018e+15	0	0
0.938967	-2475	9.02229e+07	8.14018e+15	0	0
0.943396	-2475	9.02229e+07	8.14018e+15	0	0
0.947867	-2475	9.02229e+07	8.14018e+15	0	0
0.952381	-2475	9.02229e+07	8.14018e+15	0	0
0.956938	-2475	9.02229e+07	8.14018e+15	0	0
0.961538	-2475	9.02229e+07	8.14018e+15	0	0
0.966184	-2475	9.02229e+07	8.14018e+15	0	0
0.970874	-2475	9.02229e+07	8.14018e+15	0	0
0.97561	-2475	9.02229e+07	8.14018e+15	0	0
0.980392	-2475	9.02229e+07	8.14018e+15	0	0
0.985222	-2475	9.02229e+07	8.14018e+15	0	0
0.990099	-2475	9.02229e+07	8.14018e+15	0	0
0.995025	-2475	9.02229e+07	8.14018e+15	0	0
1	-2475	9.02229e+07	8.14018e+15	0	0
1.00503	-2475	9.02229e+07	8.14018e+15	0	0
1.0101	-2475	9.02229e+07	8.14018e+15	0	0
1.01523	-2475	9.022e+07	8.13966e+15	0	0
1.02041	-2475	9.022e+07	8.13966e+15	0	0
1.02564	-2475	9.022e+07	8.13966e+15	0	0
1.03093	-2475	9.022e+07	8.13966e+15	0	0
1.03627	-2475	9.02149e+07	8.13874e+15	0	0
1.04167	-2475	9.02149e+07	8.13874e+15	0	0
1.04712	-2475	9.02149e+07	8.13874e+15	0	0
1.05263	-2475	9.02119e+07	8.1382e+15	0	0
1.0582	-2475	9.02119e+07	8.1382e+15	0	0
1.06383	-2474.21	1.11763e+08	1.26491e+16	0.00821108	0.000387155
1.06952	-2473.77	1.33445e+08	1.84374e+16	0.011856	0.000562005
1.07527	-2474.75	9.78384e+07	9.59295e+15	0.00219061	0.000104399
1.08108	-2474.33	1.07688e+08	1.17013e+16	0.00610432	0.000292488
1.08696	-2473.18	1.85032e+08	3.7249e+16	0.0160934	0.000775307
1.0929	-2473.84	1.06075e+08	1.1338e+16	0.00899555	0.000435732
1.0989	-2475	9.32294e+07	8.69526e+15	0	0
1.10497	-2473.81	1.39278e+08	2.02087e+16	0.0115264	0.000571743
1.11111	-2472.33	1.51409e+08	2.41832e+16	0.0180379	0.000888294
1.11732	-2474.01	1.04711e+08	1.10369e+16	0.00751092	0.000371948
1.1236	-2474.42	1.0178e+08	1.04058e+16	0.00466442	0.000243019
1.12994	-2473.54	1.18243e+08	1.42482e+16	0.0138992	0.000696079
1.13636	-2473.18	1.63956e+08	2.87071e+16	0.0142288	0.000727989
1.14286	-2472.26	1.50803e+08	2.39757e+16	0.0216638	0.00114116
1.14943	-2472.47	1.22182e+08	1.52743e+16	0.0184026	0.000937505
1.15607	-2472.7	3.19185e+08	1.19392e+17	0.020681	0.00114446
1.16279	-2475	9.14393e+07	8.36189e+15	0	0
1.16959	-2472.62	4.38857e+08	2.33181e+17	0.0194942	0.00102353
1.17647	-2475	9.47992e+07	8.99473e+15	0	0
1.18343	-2471.89	4.40454e+08	2.34944e+17	0.0236523	0.00127477
1.19048	-2471.81	1.86847e+08	3.80403e+16	0.0255331	0.00147841
1.1976	-2472.12	2.00965e+08	4.44947e+16	0.0232191	0.00124059
1.20482	-2472.46	1.59944e+08	2.72153e+16	0.0161414	0.000862545
1.21212	-2471.95	1.57389e+08	2.62889e+16	0.019195	0.00107811
1.21951	-2472.48	1.83411e+08	3.65525e+16	0.0160299	0.000866423
1.22699	-2471.5	1.60717e+08	2.75017e+16	0.0248744	0.00142449
1.23457	-2471.19	3.462e+08	1.41747e+17	0.0263784	0.00150308
1.24224	-2471.01	2.62677e+08	7.89492e+16	0.0285244	0.00162337
1.25	-2470.55	2.08116e+08	4.7971e+16	0.0348958	0.00201653
1.25786	-2469.89	2.74586e+08	8.67662e+16	0.0338471	0.00192137
1.26582	-2469.9	2.04311e+08	4.61059e+16	0.0323293	0.00189477
1.27389	-2469.6	2.31634e+08	6.03501e+16	0.0352756	0.00203011
1.28205	-2470.75	1.17752e+08	1.41245e+16	0.0211401	0.00124432
1.29032	-2471.11	1.16022e+08	1.36883e+16	0.0243586	0.00139304
1.2987	-2470.77	1.80881e+08	3.54768e+16	0.0258133	0.00149669
1.30719	-2469.05	1.73996e+09	3.93498e+18	0.037847	0.00228813
1.31579	-2468.82	1.01092e+08	1.02617e+16	0.0304765	0.00179253
1.3245	-2468.69	5.44353e+08	3.65169e+17	0.0370852	0.00226111
1.33333	-2467.51	1.27036e+09	2.07834e+18	0.0454286	0.00281734
1.34228	-2469.81	1.23889e+08	1.57343e+16	0.0368546	0.0023765
1.35135	-2467.4	7.44546e+08	6.97237e+17	0.045348	0.00288038
1.36054	-2472.5	9.37692e+07	8.79792e+15	0.0105569	0.000636591
1.36986	-2466.69	1.57419e+08	2.6303e+16	0.05013	0.00316745
1.37931	-2465.66	1.11233e+09	1.58581e+18	0.0537331	0.00346339
1.38889	-2465.06	4.29105e+08	2.22502e+17	0.0544624	0.00353175
1.3986	-2465.84	2.63418e+08	7.94403e+16	0.0499438	0.00325204
1.40845	-2464.68	1.25245e+09	2.01935e+18	0.0559182	0.00371871
1.41844	-2463.64	6.687e+08	5.58847e+17	0.0597813	0.00398003
1.42857	-2463.36	1.83155e+09	4.36577e+18	0.0622381	0.00424095
1.43885	-2464.22	1.60409e+08	2.73968e+16	0.0592998	0.00391974
1.44928	-2461.87	3.35002e+08	1.3228e+17	0.0677536	0.00463429
1.45985	-2458.91	1.21338e+08	1.50553e+16	0.076504	0.00535126
1.47059	-2460.61	1.6268e+09	3.43408e+18	0.0707155	0.00498314
1.48148	-2461	2.16343e+08	5.21543e+16	0.0625831	0.00441491
1.49254	-2458.62	1.47976e+09	2.83379e+18	0.0830801	0.00594176
1.50376	-2458.28	3.38505e+08	1.35212e+17	0.071234	0.00518529
1.51515	-2457.92	1.60273e+09	3.33178e+18	0.0851365	0.00626312
1.52672	-2456.93	8.42197e+08	8.98061e+17	0.0880234	0.00649067
1.53846	-2455.54	3.77603e+08	1.70237e+17	0.0939756	0.00701994
1.55039	-2453.71	8.06737e+08	8.22282e+17	0.0944833	0.00718387
1.5625	-2453.49	4.08509e+08	2.00777e+17	0.100921	0.00786261
1.5748	-2453.27	6.20042e+08	4.7828e+17	0.0896353	0.00687357
1.5873	-2451.93	2.45489e+09	7.89133e+18	0.0985239	0.00765418
1.6	-2450.82	1.02112e+09	1.33205e+18	0.103761	0.00808446
1.6129	-2448.75	1.77471e+09	4.09602e+18	0.116449	0.00933329
1.62602	-2447.12	5.05954e+08	3.13818e+17	0.116918	0.00947098
1.63934	-2445.93	7.22023e+08	6.54787e+17	0.120846	0.00985524
1.65289	-2446.5	4.96137e+08	3.01294e+17	0.114635	0.00933749
1.66667	-2443.72	1.77309e+09	4.08879e+18	0.127051	0.0105778
1.68067	-2441.44	7.8468e+08	7.7686e+17	0.135194	0.0114012
1.69492	-2440.22	6.60534e+08	5.45091e+17	0.141606	0.0123365
1.7094	-2438.16	1.38624e+09	2.48229e+18	0.133726	0.0115655
1.72414	-2437.09	7.96536e+08	8.01303e+17	0.138498	0.0121655
1.73913	-2433.72	6.46856e+09	5.54085e+19	0.153064	0.0137204
1.75439	-2428.71	1.33035e+08	1.8344e+16	0.197312	0.0179526
1.76991	-2430.18	2.01449e+09	5.29402e+18	0.165267	0.0151684
1.78571	-2426.81	1.41716e+09	2.59652e+18	0.161211	0.0150815
1.8018	-2423.91	3.50027e+09	1.61305e+19	0.181965	0.0171563
1.81818	-2423.22	6.20501e+08	4.79255e+17	0.188819	0.0183154
1.83486	-2417.81	6.31982e+08	4.97783e+17	0.187283	0.0181405
1.85185	-2415.25	4.20471e+08	2.13461e+17	0.201498	0.0194694
1.86916	-2412.78	4.93969e+09	3.22455e+19	0.205658	0.0204827
1.88679	-2410.06	2.50326e+09	8.2097e+18	0.210152	0.0212406
1.90476	-2406.24	8.68489e+08	9.5718e+17	0.220285	0.022743
1.92308	-2400.66	5.24677e+08	3.38753e+17	0.225438	0.0239811
1.94175	-2397.6	3.49653e+08	1.45036e+17	0.237059	0.0254561
1.96078	-2394.31	9.49773e+08	1.14958e+18	0.239906	0.0260058
1.9802	-2390.5	2.42015e+09	7.6699e+18	0.251846	0.027927
2	-2384.85	8.78655e+08	9.8039e+17	0.261969	0.0292871
2.0202	-2380.49	1.62162e+09	3.41343e+18	0.260849	0.0300049
2.04082	-2378.79	1.13718e+08	1.31559e+16	0.221901	0.0248669
2.06186	-2379.56	9.91182e+07	9.86684e+15	0.263538	0.0332818
2.08333	-2368.64	3.79543e+08	1.7249e+17	0.274862	0.0321717
2.10526	-2358.79	1.02515e+10	1.39532e+20	0.30983	0.0382576
2.12766	-2352.13	9.45939e+08	1.14062e+18	0.340472	0.0436535
2.15054	-2346.64	5.04929e+08	3.13228e+17	0.338052	0.0429173
2.17391	-2337.73	1.68599e+09	3.69515e+18	0.345085	0.0458139
2.1978	-2331.06	2.72954e+09	9.7799e+18	0.343668	0.0460366
2.22222	-2322.23	9.96409e+08	1.2686e+18	0.380678	0.0528149
2.24719	-2320.79	3.60982e+08	1.5544e+17	0.357867	0.0493655
2.27273	-2302.18	1.27724e+09	2.10418e+18	0.390838	0.0574994
2.29885	-2297.2	1.2434e+09	1.99263e+18	0.404537	0.0597799
2.32558	-2286.31	1.03821e+09	1.38011e+18	0.418316	0.0645943
2.35294	-2279.39	2.23002e+08	5.60592e+16	0.46646	0.0710807
2.38095	-2265.55	4.04944e+09	2.16363e+19	0.447832	0.0713897
2.40964	-2254.38	4.2528e+09	2.38752e+19	0.453013	0.0744202
2.43902	-2242.86	1.08168e+09	1.50225e+18	0.513873	0.0863937
2.46914	-2228.6	1.64145e+09	3.50264e+18	0.499712	0.0865031
2.5	-2212.26	2.0182e+09	5.31999e+18	0.517576	0.0922516
2.53165	-2197.5	5.21973e+09	3.60448e+19	0.540223	0.0993556
2.5641	-2186.02	8.49082e+08	9.16236e+17	0.501846	0.0931889
2.5974	-2166.14	1.24245e+09	1.99336e+18	0.577592	0.111999
2.63158	-2148.97	4.24721e+09	2.38228e+19	0.595323	0.120847
2.66667	-2131.9	4.30173e+09	2.44376e+19	0.594268	0.12388
2.7027	-2110.54	2.41501e+09	7.65001e+18	0.617907	0.133393
2.73973	-2089.43	1.86866e+09	4.55794e+18	0.638751	0.145891
2.77778	-2071.13	7.52296e+09	7.50827e+19	0.641998	0.148584
2.8169	-2046.84	3.04165e+10	1.23194e+21	0.662517	0.159868
2.85714	-2022.14	1.48347e+09	2.85916e+18	0.692242	0.171419
2.89855	-1997.14	5.17018e+09	3.53733e+19	0.69008	0.179937
2.94118	-1971.69	6.02683e+09	4.81179e+19	0.71746	0.194634
2.98507	-1939.62	1.30769e+09	2.21579e+18	0.704416	0.198482
3.0303	-1913.24	2.01127e+09	5.29509e+18	0.731262	0.213868
3.07692	-1880.59	2.70288e+09	9.60626e+18	0.730533	0.224766
3.125	-1848.92	1.80744e+10	4.34727e+20	0.757954	0.246266
3.1746	-1814.23	2.93497e+09	1.13466e+19	0.788195	0.270555
3.22581	-1777.95	1.23052e+10	2.01314e+20	0.776003	0.276449
3.27869	-1744.38	2.98007e+09	1.16997e+19	0.733909	0.271282
3.33333	-1701.53	8.04491e+08	8.28312e+17	0.740585	0.290807
3.38983	-1663.84	2.26073e+10	6.80484e+20	0.782786	0.325304
3.44828	-1619.67	6.51708e+09	5.63285e+19	0.782552	0.341435
3.50877	-1581.1	4.03925e+09	2.15704e+19	0.774623	0.355159
3.57143	-1536.24	1.00493e+10	1.34324e+20	0.771976	0.37698
3.63636	-1488.01	1.63811e+09	3.50952e+18	0.752441	0.387763
3.7037	-1448.19	5.32038e+09	3.75475e+19	0.75396	0.405502
3.77358	-1399.74	9.45145e+08	1.15595e+18	0.708086	0.40416
3.84615	-1361.84	8.52919e+07	7.56323e+15	0.748911	0.434473
3.92157	-1311.29	4.32763e+08	2.34679e+17	0.665165	0.434891
4	-1258.84	2.2186e+09	6.48919e+18	0.648046	0.442827
4.08163	-1214.67	4.18387e+09	2.32008e+19	0.620211	0.451237
4.16667	-1168.6	7.8629e+09	8.21649e+19	0.603967	0.463626
4.25532	-1121.15	7.03098e+09	6.57058e+19	0.561504	0.455226
4.34783	-1074.5	9.88115e+09	1.29873e+20	0.526891	0.454248
4.44444	-1028.74	2.5209e+09	8.39566e+18	0.493328	0.457036
4.54545	-985.729	5.24151e+09	3.65342e+19	0.468669	0.454776
4.65116	-941.986	2.66514e+09	9.40213e+18	0.432679	0.447708
4.7619	-890.933	2.10129e+08	5.38858e+16	0.424321	0.485975
4.87805	-860.243	2.40804e+09	7.67733e+18	0.370808	0.431165
5	-822.05	4.38559e+09	2.55558e+19	0.345099	0.423821
5.12821	-785.424	1.56868e+09	3.24568e+18	0.309324	0.396102
5.26316	-753.532	2.05746e+08	5.21499e+16	0.283349	0.374494
5.40541	-711.63	2.89887e+09	1.11458e+19	0.266363	0.393389
5.55556	-676.919	5.73505e+08	4.26573e+17	0.239982	0.384094
5.71429	-644.706	2.19854e+09	6.40198e+18	0.218564	0.361227
5.88235	-612.495	7.51476e+08	7.42308e+17	0.19431	0.33402
6.06061	-582.943	5.89929e+08	4.54157e+17	0.175872	0.320967
6.25	-553.638	1.8862e+09	4.71715e+18	0.160512	0.312992
6.45161	-527.935	1.53295e+09	3.11253e+18	0.146873	0.298557
6.66667	-507.192	7.08844e+07	5.88798e+15	0.137211	0.294045
6.89655	-473.983	6.92471e+08	6.30355e+17	0.117322	0.267193
7.14286	-448.305	1.57438e+09	3.2832e+18	0.104751	0.25578
7.40741	-426.395	7.56009e+08	7.53232e+17	0.0958029	0.243095
7.69231	-401.999	3.11614e+08	1.2644e+17	0.0828069	0.221672
8	-380.607	2.37556e+08	7.33131e+16	0.0726272	0.213848
8.33333	-360.3	1.12963e+09	1.6883e+18	0.0669972	0.199532
8.69565	-341.083	2.03266e+08	5.33926e+16	0.0573122	0.177758
9.09091	-326.419	3.99412e+07	1.85959e+15	0.0516346	0.17724
9.52381	-299.899	5.13456e+08	3.48404e+17	0.0464215	0.168107
10	-282.824	7.82774e+07	7.67747e+15	0.0384981	0.148131
