1/beta	E	M	C	X
1.07066	-8	1	1	0	0
1.07181	-8	1	1	0	0
1.07296	-8	1	1	0	0
1.07411	-8	1	1	0	0
1.07527	-8	1	1	0	0
1.07643	-8	1	1	0	0
1.07759	-8	1	1	0	0
1.07875	-8	1	1	0	0
1.07991	-8	1	1	0	0
1.08108	-8	1	1	0	0
1.08225	-8	1	1	0	0
1.08342	-8	1	1	0	0
1.0846	-8	1	1	0	0
1.08578	-8	1	1	0	0
1.08696	-8	-1	1	0	0
1.08814	-8	1	1	0	0
1.08932	-8	-1	1	0	0
1.09051	-8	-1	1	0	0
1.0917	-8	-1	1	0	0
1.0929	-8	1	1	0	0
1.09409	-8	-1	1	0	0
1.09529	-8	-1	1	0	0
1.09649	-8	1	1	0	0
1.09769	-8	-1	1	0	0
1.0989	-8	1	1	0	0
1.10011	-8	1	1	0	0
1.10132	-8	1	1	0	0
1.10254	-8	1	1	0	0
1.10375	-8	1	1	0	0
1.10497	-8	-1	1	0	0
1.10619	-8	-1	1	0	0
1.10742	-8	-1	1	0	0
1.10865	-8	-1	1	0	0
1.10988	-8	-1	1	0	0
1.11111	-8	1	1	0	0
1.11235	-8	1	1	0	0
1.11359	-8	1	1	0	0
1.11483	-8	1	1	0	0
1.11607	-8	1	1	0	0
1.11732	-8	1	1	0	0
1.11857	-8	1	1	0	0
1.11982	-8	1	1	0	0
1.12108	-8	1	1	0	0
1.12233	-8	-1	1	0	0
1.1236	-8	1	1	0	0
1.12486	-8	-1	1	0	0
1.12613	-8	1	1	0	0
1.1274	-8	-1	1	0	0
1.12867	-8	1	1	0	0
1.12994	-8	-1	1	0	0
1.13122	-8	1	1	0	0
1.1325	-8	-1	1	0	0
1.13379	-8	1	1	0	0
1.13507	-8	-1	1	0	0
1.13636	-8	1	1	0	0
1.13766	-8	-1	1	0	0
1.13895	-8	1	1	0	0
1.14025	-8	1	1	0	0
1.14155	-8	1	1	0	0
1.14286	-8	1	1	0	0
1.14416	-8	1	1	0	0
1.14548	-8	1	1	0	0
1.14679	-8	1	1	0	0
1.14811	-8	1	1	0	0
1.14943	-8	1	1	0	0
1.15075	-8	1	1	0	0
1.15207	-8	1	1	0	0
1.1534	-8	1	1	0	0
1.15473	-8	-1	1	0	0
1.15607	-8	-1	1	0	0
1.15741	-8	-1	1	0	0
1.15875	-8	-1	1	0	0
1.16009	-8	-1	1	0	0
1.16144	-8	-1	1	0	0
1.16279	-8	-1	1	0	0
1.16414	-8	1	1	0	0
1.1655	-8	1	1	0	0
1.16686	-8	1	1	0	0
1.16822	-8	-1	1	0	0
1.16959	-8	-1	1	0	0
1.17096	-8	-1	1	0	0
1.17233	-8	-1	1	0	0
1.17371	-8	1	1	0	0
1.17509	-8	-1	1	0	0
1.17647	-7.97392	-0.386434	0.997419	0.0375659	2.8835
1.17786	-7.98403	0.999002	0.998503	0.0229736	0.00169123
1.17925	-7.97391	-0.386211	0.997418	0.0374029	2.87729
1.18064	-7.84032	-0.608782	0.983034	0.22454	2.07487
1.18203	-7.97391	0.386211	0.997418	0.0372267	2.87051
1.18343	-7.84032	0.592814	0.983034	0.22348	2.13483
1.18483	-8	1	1	0	0
1.18624	-8	-1	1	0	0
1.18765	-8	-1	1	0	0
1.18906	-8	1	1	0	0
1.19048	-8	-1	1	0	0
1.1919	-8	-1	1	0	0
1.19332	-8	-1	1	0	0
1.19474	-8	1	1	0	0
1.19617	-8	1	1	0	0
1.1976	-8	-1	1	0	0
1.19904	-8	-1	1	0	0
1.20048	-7.96486	0.40567	0.996506	0.0485478	2.77202
1.20192	-8	1	1	0	0
1.20337	-7.96488	0.405907	0.996508	0.0482958	2.76473
1.20482	-7.95149	0.444155	0.994958	0.0664348	2.64831
1.20627	-7.94125	0.372596	0.993864	0.0801573	2.8353
1.20773	-7.90665	-0.98872	0.990179	0.126503	0.0417676
1.20919	-7.9521	0.996008	0.99501	0.0651338	0.00985147
1.21065	-7.96497	-0.407444	0.996517	0.0475934	2.74399
1.21212	-8	1	1	0	0
1.21359	-7.96504	-0.408739	0.996524	0.0472602	2.73389
1.21507	-7.89474	-0.0840708	0.988938	0.140719	3.23232
1.21655	-7.95547	0.994434	0.995362	0.0598373	0.0212488
1.21803	-8	-1	1	0	0
1.21951	-7.77645	-0.976048	0.977046	0.292233	0.0799546
1.221	-7.96517	0.410845	0.996537	0.0465228	2.71169
1.22249	-7.94504	-0.302138	0.994308	0.0730385	2.95468
1.22399	-8	1	1	0	0
1.22549	-7.96521	-0.411544	0.996541	0.0461281	2.69989
1.22699	-7.98403	0.999002	0.998503	0.0211704	0.0016235
1.2285	-7.96516	0.410728	0.996536	0.0459656	2.69544
1.23001	-7.9521	0.996008	0.99501	0.0629472	0.0096847
1.23153	-7.96516	0.410728	0.996536	0.04574	2.68882
1.23305	-7.9521	0.996008	0.99501	0.0626378	0.00966088
1.23457	-7.96517	0.410845	0.996537	0.045506	2.68189
1.23609	-7.94426	-0.376985	0.994231	0.0724515	2.75744
1.23762	-8	-1	1	0	0
1.23916	-7.96521	0.411544	0.996541	0.0451162	2.67011
1.24069	-7.9352	0.125245	0.993213	0.0835151	3.15154
1.24224	-8	-1	1	0	0
1.24378	-7.96521	0.411544	0.996541	0.0447814	2.66019
1.24533	-7.94995	0.364239	0.994807	0.0641416	2.76918
1.24688	-7.98403	0.999002	0.998503	0.0205004	0.0015976
1.24844	-7.96499	-0.407798	0.996519	0.0447295	2.66002
1.25	-7.9521	0.347305	0.99501	0.0609502	2.79804
1.25156	-7.96507	0.409208	0.996527	0.0444009	2.64973
1.25313	-7.61677	0.958084	0.959082	0.464708	0.131374
1.25471	-7.96514	-0.410378	0.996534	0.0440918	2.64006
1.25628	-8	-1	1	0	0
1.25786	-7.9652	0.411427	0.99654	0.043793	2.63071
1.25945	-7.99168	0.99948	0.99922	0.0104745	0.000824506
1.26103	-8	-1	1	0	0
1.26263	-7.96373	0.413069	0.996403	0.045296	2.61606
1.26422	-7.91005	-0.173449	0.990613	0.111299	3.03911
1.26582	-7.91326	0.0591789	0.990978	0.107096	3.12042
1.26743	-7.95985	-0.742991	0.995803	0.0497404	1.40053
1.26904	-7.79242	0.757485	0.978543	0.251108	1.2758
1.27065	-7.96384	-0.414915	0.996414	0.0445859	2.59477
1.27226	-7.99367	-0.999604	0.999406	0.00781711	0.000621589
1.27389	-8	-1	1	0	0
1.27551	-7.96379	-0.414109	0.996409	0.0443073	2.58696
1.27714	-8	-1	1	0	0
1.27877	-7.96374	-0.413185	0.996403	0.0441507	2.58273
1.28041	-7.90311	-0.644752	0.990196	0.116762	1.79471
1.28205	-7.93062	-0.0420888	0.992876	0.0851116	3.09225
1.2837	-7.88822	-0.991018	0.988523	0.133766	0.0199622
1.28535	-7.96369	-0.412374	0.996398	0.0437603	2.57159
1.287	-8	1	1	0	0
1.28866	-7.9637	0.412606	0.9964	0.0435185	2.56439
1.29032	-7.61677	0.118762	0.959581	0.438306	2.93098
1.29199	-7.96375	0.413416	0.996405	0.043235	2.55572
1.29366	-7.9521	0.319361	0.99501	0.0569055	2.76121
1.29534	-7.96384	0.4148	0.996413	0.0429109	2.54561
1.29702	-8	1	1	0	0
1.2987	-7.9638	-0.414224	0.99641	0.0427307	2.54047
1.30039	-7.88834	-0.234127	0.9883	0.130218	2.8714
1.30208	-7.98403	-0.999002	0.998503	0.0187991	0.00152987
1.30378	-7.96806	-0.998004	0.997006	0.0374253	0.00304965
1.30548	-7.96806	-0.998004	0.997006	0.0373278	0.00304568
1.30719	-7.96806	-0.998004	0.997006	0.0372304	0.0030417
1.3089	-7.96806	0.998004	0.997006	0.0371331	0.00303772
1.31062	-7.9521	0.997006	0.995509	0.0554427	0.0045415
1.31234	-7.9521	-0.997006	0.995509	0.0552974	0.00453555
1.31406	-7.9521	0.997006	0.995509	0.0551524	0.0045296
1.31579	-7.9521	0.997006	0.995509	0.0550076	0.00452365
1.31752	-7.94482	-0.342389	0.99437	0.0631336	2.663
1.31926	-7.9325	0.109502	0.993	0.0769163	2.97442
1.321	-7.79715	-0.98336	0.979002	0.226594	0.0363517
1.32275	-7.89417	-0.444108	0.989073	0.119372	2.39453
1.3245	-7.92385	-0.0764325	0.992147	0.085985	2.97864
1.32626	-8	-1	1	0	0
1.32802	-7.94606	-0.343844	0.994487	0.0607524	2.63929
1.32979	-7.91127	0.0345398	0.990806	0.0992448	2.97675
1.33156	-7.89123	0.0777239	0.988662	0.12102	2.95179
1.33333	-7.94567	0.64472	0.99439	0.060701	1.73618
1.33511	-8	1	1	0	0
1.3369	-7.93559	0.360306	0.993431	0.0714975	2.58392
1.33869	-7.84599	-0.146982	0.983828	0.168565	2.87512
1.34048	-7.82245	-0.335186	0.981444	0.193232	2.59338
1.34228	-7.72854	0.546906	0.971058	0.291106	2.00242
1.34409	-7.9112	-0.0251127	0.990912	0.0972129	2.94708
1.3459	-7.98403	-0.999002	0.998503	0.0175951	0.00148007
1.34771	-7.90624	-0.0103675	0.990413	0.10203	2.93923
1.34953	-7.86611	-0.585918	0.986077	0.144573	1.90519
1.35135	-8	-1	1	0	0
1.35318	-7.90734	-0.141975	0.990498	0.100037	2.86833
1.35501	-7.8887	-0.195856	0.988407	0.119548	2.80454
1.35685	-7.89363	-0.0886987	0.989072	0.114013	2.89259
1.3587	-7.93	0.637595	0.992944	0.0751709	1.72641
1.36054	-7.88252	-0.275178	0.987802	0.125067	2.68151
1.3624	-7.8738	0.119448	0.98685	0.133836	2.8555
1.36426	-7.71257	-0.625749	0.969561	0.297764	1.6947
1.36612	-7.90268	-0.114968	0.989968	0.103029	2.85993
1.36799	-7.8463	0.105308	0.984047	0.162332	2.84493
1.36986	-7.92097	-0.0589337	0.991739	0.0834007	2.88574
1.37174	-7.93595	0.337492	0.993373	0.0675375	2.56454
1.37363	-7.90468	0.177665	0.990235	0.0998309	2.79165
1.37552	-7.96101	0.997076	0.996101	0.04101	0.00564375
1.37741	-7.98403	-0.999002	0.998503	0.0167992	0.00144621
1.37931	-7.88854	-0.0455541	0.988493	0.115539	2.86061
1.38122	-7.87423	0.0492629	0.987031	0.129778	2.85141
1.38313	-7.61644	-0.515411	0.960616	0.381772	2.00985
1.38504	-7.98403	0.999002	0.998503	0.0166146	0.00143824
1.38696	-7.88859	-0.0465819	0.988474	0.114223	2.8445
1.38889	-8	-1	1	0	0
1.39082	-7.88862	-0.0468849	0.988477	0.113554	2.83654
1.39276	-8	-1	1	0	0
1.3947	-7.88833	0.0486328	0.988431	0.113215	2.82804
1.39665	-7.86808	-0.154217	0.98618	0.133025	2.75631
1.3986	-7.80178	-0.183847	0.979273	0.197651	2.70405
1.40056	-7.85333	0.0503218	0.984786	0.146806	2.80532
1.40252	-7.83959	0.344676	0.983381	0.159826	2.46578
1.40449	-7.81592	-0.0151159	0.980853	0.18234	2.79282
1.40647	-7.77903	-0.179882	0.976914	0.217239	2.68632
1.40845	-7.85485	-0.00651336	0.984913	0.14369	2.79703
1.41044	-7.8187	0.21983	0.981114	0.178144	2.64539
1.41243	-7.84488	-0.332536	0.983946	0.152501	2.47337
1.41443	-7.8891	-0.394422	0.988448	0.10933	2.35538
1.41643	-7.79109	0.0777749	0.978268	0.202819	2.74555
1.41844	-8	-1	1	0	0
1.42045	-7.86581	-0.102842	0.98609	0.130783	2.74705
1.42248	-8	1	1	0	0
1.4245	-7.85765	-0.0548347	0.985248	0.137801	2.75813
1.42653	-7.81619	0.679431	0.980306	0.176496	1.45438
1.42857	-7.88627	-0.277206	0.988276	0.109867	2.55201
1.43062	-7.87879	0.122758	0.987322	0.116654	2.71842
1.43266	-7.82435	0.800399	0.982036	0.167396	0.953181
1.43472	-7.82998	0.152184	0.982364	0.161684	2.67426
1.43678	-7.85796	0.402052	0.985401	0.135169	2.29334
1.43885	-7.56886	-0.94012	0.95509	0.394054	0.198116
1.44092	-7.83584	-0.132955	0.982973	0.154886	2.67966
1.443	-7.80565	-0.00348959	0.979706	0.182768	2.71571
1.44509	-7.82325	-0.0864113	0.981489	0.165535	2.69609
1.44718	-7.80821	0.269742	0.980119	0.178765	2.50794
1.44928	-7.72854	-0.634731	0.971058	0.249711	1.56816
1.45138	-7.821	0.254511	0.981454	0.166151	2.52636
1.45349	-7.98403	-0.999002	0.998503	0.0150866	0.00137051
1.4556	-7.81403	0.441804	0.980727	0.171466	2.15865
1.45773	-7.84684	0.213465	0.984078	0.142353	2.57527
1.45985	-7.87226	0.988024	0.987026	0.117968	0.0296869
1.46199	-7.81649	0.407181	0.980983	0.167773	2.23035
1.46413	-7.82484	0.514105	0.981684	0.15984	1.95988
1.46628	-7.82268	0.170199	0.981519	0.161298	2.59856
1.46843	-7.92016	0.607784	0.991517	0.0733146	1.69464
1.47059	-7.77645	-0.792415	0.977046	0.200965	0.949618
1.47275	-7.77645	0.820359	0.977046	0.200374	0.825818
1.47493	-7.77645	0.816367	0.977046	0.199784	0.842321
1.4771	-7.77645	0.820359	0.977046	0.199195	0.823385
1.47929	-7.77645	-0.764471	0.977046	0.198607	1.06167
1.48148	-7.77645	0.768463	0.977046	0.19802	1.04358
1.48368	-7.77645	0.632735	0.977046	0.197434	1.55476
1.48588	-7.77645	-0.592814	0.977046	0.196848	1.68416
1.4881	-7.77645	0.58483	0.977046	0.196264	1.70693
1.49031	-7.77645	0.477046	0.977046	0.19568	2.01159
1.49254	-7.77645	0.44511	0.977046	0.195097	2.08751
1.49477	-7.77645	-0.417166	0.977046	0.194515	2.14888
1.49701	-7.77645	-0.349301	0.977046	0.193934	2.28465
1.49925	-7.77645	0.321357	0.977046	0.193354	2.33123
1.5015	-7.77645	-0.321357	0.977046	0.192775	2.32774
1.50376	-7.77645	0.293413	0.977046	0.192196	2.36994
1.50602	-7.77645	0.305389	0.977046	0.191619	2.34733
1.5083	-7.80151	0.604639	0.979773	0.17017	1.62882
1.51057	-7.8394	0.582166	0.983427	0.137936	1.70666
1.51286	-7.79277	0.323394	0.978481	0.176397	2.31058
1.51515	-7.74466	0.0938557	0.973402	0.215352	2.54653
1.51745	-7.67744	0.00123017	0.966336	0.268869	2.54726
1.51976	-7.71197	0.0180425	0.970017	0.241558	2.55223
1.52207	-7.83734	0.629454	0.983104	0.137573	1.54235
1.52439	-7.76048	0.978044	0.97505	0.199977	0.0484915
1.52672	-7.76048	0.00698603	0.975549	0.199368	2.55581
1.52905	-7.76048	0.00698603	0.975549	0.198759	2.55191
1.53139	-7.76048	0.0169661	0.975549	0.198152	2.54738
1.53374	-7.76048	0.0249501	0.975549	0.197546	2.54261
1.5361	-7.76048	0.0249501	0.975549	0.19694	2.53871
1.53846	-7.76048	-0.12475	0.975549	0.196335	2.49596
1.54083	-7.76048	0.136727	0.975549	0.195732	2.48399
1.54321	-7.76048	-0.140719	0.975549	0.195129	2.4773
1.5456	-7.76048	0.156687	0.975549	0.194527	2.46118
1.54799	-7.77645	-0.223553	0.977046	0.18137	2.39555
1.55039	-7.77645	0.259481	0.977046	0.180809	2.34707
1.5528	-7.77645	0.263473	0.977046	0.180249	2.33805
1.55521	-7.77645	-0.243513	0.977046	0.17969	2.36045
1.55763	-7.77645	0.251497	0.977046	0.179131	2.34663
1.56006	-7.77645	0.283433	0.977046	0.178574	2.29917
1.5625	-7.72033	-0.304048	0.970791	0.221096	2.24857
1.56495	-7.75372	0.00897884	0.974382	0.194928	2.49031
1.5674	-7.69268	0.413339	0.967905	0.241562	2.03409
1.56986	-7.74796	-0.0212363	0.973829	0.198099	2.48017
1.57233	-7.72605	0.0563892	0.971508	0.214032	2.46343
1.5748	-7.66188	-0.119417	0.964669	0.262152	2.41404
1.57729	-7.72965	0.150673	0.971785	0.209993	2.40687
1.57978	-7.71202	-0.00970641	0.970073	0.223735	2.45599
1.58228	-7.70439	0.173607	0.969029	0.227421	2.37351
1.58479	-7.72592	0.0751874	0.971577	0.211641	2.43799
1.5873	-7.72066	-0.307072	0.970995	0.214001	2.20929
1.58983	-7.78046	-0.98079	0.977772	0.16895	0.0398081
1.59236	-7.58483	0.325349	0.958084	0.310478	2.14081
1.5949	-7.55289	0.917166	0.954591	0.331894	0.284402
1.59744	-7.55289	-0.94511	0.954591	0.330836	0.153641
1.6	-7.6008	-0.95509	0.959581	0.296314	0.118461
1.60256	-7.64274	-0.0513309	0.962718	0.265791	2.39637
1.60514	-8	-1	1	0	0
1.60772	-7.64106	-0.0858921	0.962555	0.265275	2.37648
1.61031	-7.65206	-0.33257	0.963538	0.260724	2.11869
1.6129	-7.70636	-0.135121	0.969526	0.217464	2.35915
1.61551	-7.6614	-0.0754474	0.964726	0.250272	2.37457
1.61812	-7.642	-0.0547395	0.962625	0.261601	2.3722
1.62075	-7.72205	-0.00289093	0.971143	0.204272	2.39676
1.62338	-7.7152	-0.215865	0.97037	0.208444	2.27618
1.62602	-7.58243	-0.190376	0.956679	0.302563	2.26427
1.62866	-7.68925	0.141894	0.967586	0.225201	2.32694
1.63132	-7.69635	-0.00211057	0.968393	0.219542	2.37449
1.63399	-7.59829	-0.215048	0.958525	0.28777	2.23326
1.63666	-7.599	0.158208	0.958177	0.284398	2.28061
1.63934	-7.58483	0.724551	0.957086	0.292935	1.05435
1.64204	-7.62497	-0.0414687	0.960897	0.265145	2.33656
1.64474	-7.67485	-0.0727773	0.966279	0.231622	2.33711
1.64745	-7.64018	-0.13554	0.962481	0.253821	2.2923
1.65017	-7.57631	0.0838318	0.95601	0.296977	2.30033
1.65289	-7.70029	0.173651	0.968945	0.211514	2.27187
1.65563	-7.48271	-0.579699	0.946241	0.353028	1.47422
1.65837	-7.67925	0.160296	0.966576	0.225718	2.2694
1.66113	-7.54581	-0.210968	0.952581	0.310513	2.18664
1.66389	-7.64517	0.0129932	0.963019	0.245157	2.31469
1.66667	-7.66635	-0.157844	0.965351	0.233908	2.25705
1.66945	-7.65507	0.127884	0.964253	0.236849	2.27117
1.67224	-7.63535	0.00328515	0.961933	0.250794	2.30092
1.67504	-6.97804	-0.140719	0.891717	0.635411	2.08213
1.67785	-7.56951	-0.055011	0.955891	0.291648	2.27163
1.68067	-7.583	-0.0113137	0.9566	0.279868	2.2764
1.6835	-7.6008	0.10978	0.958084	0.267648	2.24777
1.68634	-7.59984	0.0392587	0.959147	0.269597	2.27144
1.68919	-7.58603	-0.0741906	0.957108	0.276733	2.2534
1.69205	-7.61416	-0.0650714	0.959874	0.256531	2.25913
1.69492	-7.49798	-0.371607	0.947786	0.329719	1.91088
1.69779	-7.61667	-0.0857843	0.960175	0.25408	2.24483
1.70068	-7.58483	-0.953094	0.956587	0.272186	0.113364
1.70358	-7.79242	-0.981038	0.979541	0.139343	0.0401637
1.70648	-7.79242	0.981038	0.979541	0.138868	0.0400953
1.7094	-7.56249	0.0822328	0.954563	0.283563	2.21785
1.71233	-7.56204	0.0640811	0.954541	0.286035	2.22021
1.71527	-7.61374	0.180409	0.959773	0.251912	2.16229
1.71821	-7.66822	0.173238	0.965455	0.216452	2.17771
1.72117	-7.58226	-0.112168	0.956696	0.268116	2.19412
1.72414	-7.49924	-0.104253	0.947656	0.315823	2.17335
1.72712	-7.51078	0.218448	0.949233	0.308951	2.08791
1.7301	-7.4333	-0.218864	0.941193	0.353885	2.06529
1.7331	-7.66467	-0.689621	0.965569	0.213923	1.1309
1.73611	-7.52222	0.249306	0.950694	0.298097	2.0472
1.73913	-7.53449	0.239948	0.951782	0.289908	2.05668
1.74216	-7.37301	-0.0948733	0.93459	0.380775	2.12515
1.7452	-7.57102	0.162204	0.955619	0.267328	2.12998
1.74825	-7.55496	0.0495809	0.95378	0.27709	2.17662
1.75131	-7.55503	-0.294261	0.953638	0.274703	1.98034
1.75439	-7.49891	0.0744366	0.94804	0.307673	2.1489
1.75747	-7.5523	-0.13971	0.95343	0.274189	2.12558
1.76056	-7.6053	0.334819	0.959069	0.242117	1.9243
1.76367	-7.47147	-0.131512	0.945032	0.319673	2.10411
1.76678	-7.6654	0.0760456	0.964829	0.205416	2.17128
1.76991	-7.57337	-0.0447608	0.955931	0.25877	2.15588
1.77305	-7.60172	-0.118427	0.95889	0.240766	2.13162
1.7762	-7.49854	0.0516696	0.94775	0.299675	2.12832
1.77936	-6.96341	-0.176067	0.891387	0.569954	1.93415
1.78253	-7.4619	-0.129109	0.943806	0.315919	2.08049
1.78571	-7.52117	0.0508571	0.950469	0.283299	2.12326
1.78891	-7.56961	-0.0352053	0.955309	0.255451	2.1333
1.79211	-7.56627	0.107891	0.95497	0.25617	2.10551
1.79533	-7.54811	0.0175479	0.952982	0.26548	2.12256
1.79856	-7.45371	-0.0708525	0.943156	0.315729	2.08641
1.8018	-7.47068	0.107177	0.94509	0.30609	2.0726
1.80505	-7.50052	-0.0115932	0.948138	0.289377	2.10078
1.80832	-7.44987	-0.0284563	0.942938	0.315964	2.08399
1.81159	-7.51354	0.0457107	0.949474	0.279246	2.09183
1.81488	-7.40942	-0.0123831	0.938632	0.334286	2.06841
1.81818	-7.38464	-0.0810443	0.936057	0.345513	2.04487
1.82149	-7.37574	0.0196796	0.934897	0.346939	2.05218
1.82482	-7.46641	-0.244428	0.944485	0.300668	1.93935
1.82815	-7.34531	-0.489022	0.931138	0.359717	1.51409
1.8315	-7.4259	-0.00866438	0.940305	0.319605	2.05346
1.83486	-7.43033	0.121636	0.940821	0.31573	2.01874
1.83824	-7.51864	-0.0407646	0.949859	0.26913	2.06328
1.84162	-7.47041	-0.176993	0.945011	0.291626	1.98452
1.84502	-7.45159	-0.156061	0.943386	0.303675	1.99246
1.84843	-7.48882	0.0509361	0.946828	0.281525	2.04332
1.85185	-7.45538	-0.223398	0.943701	0.295999	1.9306
1.85529	-7.41018	-0.0426062	0.938666	0.317441	2.01985
1.85874	-7.44157	-0.0948417	0.942024	0.303614	2.00788
1.8622	-7.36128	0.518962	0.934132	0.338964	1.42801
1.86567	-7.36251	0.105052	0.933704	0.338082	1.9782
1.86916	-7.56886	-0.663673	0.954591	0.233504	1.10024
1.87266	-7.36796	0.0058282	0.934306	0.332938	1.9956
1.87617	-7.34126	0.00414285	0.931322	0.343465	1.98554
1.8797	-7.32031	-0.0471939	0.929209	0.354581	1.97262
1.88324	-7.47325	0.133333	0.945267	0.277487	1.96999
1.88679	-7.35114	-0.0347623	0.932687	0.337361	1.97473
1.89036	-7.35111	-0.0872407	0.932296	0.334234	1.95663
1.89394	-7.22995	-0.0230559	0.919549	0.389845	1.94096
1.89753	-7.36953	-0.0503505	0.934508	0.324306	1.9646
1.90114	-7.42688	0.0429327	0.940543	0.296031	1.97503
1.90476	-7.25787	0.0618326	0.922629	0.372406	1.92949
1.9084	-7.34527	-0.0755499	0.931951	0.332092	1.9414
1.91205	-7.28241	0.0668342	0.925293	0.358083	1.92637
1.91571	-7.31489	-0.003785	0.928663	0.34252	1.93902
1.91939	-7.24567	-0.0151587	0.921636	0.373202	1.92021
1.92308	-7.28189	0.0856796	0.925553	0.355599	1.90988
1.92678	-7.23364	0.0749332	0.920144	0.373303	1.89856
1.9305	-7.35643	0.0437989	0.933304	0.319013	1.92983
1.93424	-7.28548	0.241339	0.926058	0.352018	1.79464
1.93798	-7.6008	0.588822	0.958084	0.201972	1.26187
1.94175	-7.29595	0.00921617	0.926876	0.342554	1.90919
1.94553	-7.35115	0.0389039	0.933018	0.3179	1.91517
1.94932	-6.99401	-0.0578842	0.89521	0.462907	1.83009
1.95313	-7.27676	-0.144009	0.924868	0.346324	1.85166
1.95695	-7.29325	0.0741427	0.926166	0.337283	1.88185
1.96078	-7.39321	-0.116766	0.937625	0.291709	1.88494
1.96464	-7.26445	-0.0995391	0.923639	0.348119	1.86036
1.9685	-7.23324	-0.220299	0.920281	0.363837	1.77139
1.97239	-7.27176	0.0618565	0.924103	0.341588	1.86632
1.97628	-7.24479	-0.0672888	0.921611	0.353433	1.85618
1.9802	-7.3365	-0.117082	0.931265	0.311966	1.85346
1.98413	-7.22774	0.225093	0.920122	0.359987	1.75282
1.98807	-7.24251	-0.130929	0.921266	0.349017	1.8191
1.99203	-7.2495	-0.164671	0.921657	0.342772	1.79624
1.99601	-7.2219	-0.0344449	0.919246	0.355095	1.83979
2	-7.20989	0.0584504	0.918067	0.359412	1.8293
2.00401	-7.23211	-0.0670311	0.920442	0.348113	1.82823
2.00803	-7.19508	-0.0688247	0.916431	0.361884	1.81609
2.01207	-7.18212	0.305122	0.914277	0.362738	1.6325
2.01613	-7.16631	0.339882	0.913146	0.368561	1.58249
2.0202	-7.14283	-0.146922	0.911232	0.380121	1.7615
2.02429	-7.17107	-0.00209338	0.913848	0.364916	1.80575
2.0284	-7.19906	0.0966453	0.917082	0.352396	1.79007
2.03252	-7.15689	0.0558991	0.912437	0.367783	1.78953
2.03666	-7.12151	0.00834092	0.908551	0.378506	1.78426
2.04082	-7.11879	0.0588324	0.908633	0.378277	1.77414
2.04499	-6.9704	-0.115187	0.89157	0.429027	1.71796
2.04918	-7.1446	0.083067	0.91132	0.366755	1.76543
2.05339	-7.11217	0.0606488	0.90766	0.37731	1.76096
2.05761	-7.05509	-0.0118951	0.901952	0.39708	1.75312
2.06186	-7.11484	0.0671499	0.908159	0.3735	1.75308
2.06612	-7.03364	0.0314341	0.899556	0.401978	1.73963
2.07039	-7.07392	0.054423	0.903563	0.383392	1.73996
2.07469	-7.14286	-0.0437593	0.911249	0.356981	1.7532
2.079	-7.11398	-0.296022	0.908226	0.369352	1.57883
2.08333	-7.11709	0.0353677	0.908372	0.365075	1.74167
2.08768	-7.07657	0.0348657	0.904034	0.378234	1.7298
2.09205	-7.36592	-0.0878468	0.93428	0.266789	1.77159
