1/beta	E	M	C	X
1.10011	-4984.77	0.998432	0.996869	0.0421487	0.00324502
1.10132	-4986.27	0.998584	0.997172	0.0379746	0.00290701
1.10254	-4984.68	0.99842	0.996845	0.0380381	0.00288292
1.10375	-4985.05	0.99845	0.996904	0.0380841	0.0030114
1.10497	-4984.71	0.998429	0.996862	0.0409435	0.00310365
1.10619	-4984.54	0.998406	0.996816	0.0413538	0.00319754
1.10742	-4985.08	0.998474	0.996952	0.0346703	0.00258112
1.10865	-4987.54	0.998731	0.997464	0.035123	0.002554
1.10988	-4984.69	0.998425	0.996854	0.0398021	0.00307185
1.11111	-4983.29	0.998274	0.996553	0.0455957	0.00354359
1.11235	-4983.87	0.998333	0.99667	0.0426183	0.0033667
1.11359	-4984.79	0.998425	0.996854	0.0313813	0.00254556
1.11483	-4984.44	0.998401	0.996805	0.0278839	0.00219761
1.11607	-4982.63	0.998206	0.996416	0.0482054	0.0037895
1.11732	-4984.46	0.998394	0.996791	0.0434431	0.00336213
1.11857	-4984.44	0.998382	0.996768	0.041972	0.00331977
1.11982	-4982.64	0.998206	0.996416	0.0430234	0.00342388
1.12108	-4983.28	0.998265	0.996535	0.0479381	0.00379828
1.12233	-4982.77	0.998217	0.996439	0.0476711	0.00385352
1.1236	-4981.92	0.998111	0.996228	0.0456489	0.00371954
1.12486	-4982.88	0.998216	0.996437	0.0470979	0.00383452
1.12613	-4981.76	0.998114	0.996232	0.0412508	0.00333633
1.1274	-4980.45	0.997987	0.995979	0.0562616	0.00439325
1.12867	-4982.13	0.998145	0.996295	0.0526714	0.00430663
1.12994	-4980.27	0.997955	0.995915	0.0525024	0.00419357
1.13122	-4983.97	0.998367	0.996739	0.0392676	0.0028888
1.1325	-4980.33	0.997979	0.995963	0.0393099	0.00305403
1.13379	-4979.64	0.997897	0.995801	0.0600843	0.00472689
1.13507	-4980.39	0.997982	0.995971	0.0503762	0.00394177
1.13636	-4982.47	0.998186	0.996377	0.0421028	0.0033792
1.13766	-4980.51	0.997999	0.996003	0.0463907	0.00362048
1.13895	-4980.87	0.99802	0.996047	0.0499318	0.00406774
1.14025	-4976.33	0.997552	0.995114	0.0722444	0.00619371
1.14155	-4979.37	0.997874	0.995754	0.0501615	0.00393131
1.14286	-4980.18	0.997956	0.995917	0.0448311	0.00356017
1.14416	-4978.67	0.99775	0.995507	0.06574	0.00556427
1.14548	-4979.44	0.997874	0.995754	0.0561692	0.00451938
1.14679	-4978.93	0.997822	0.995651	0.0538647	0.00432015
1.14811	-4978.04	0.99773	0.995468	0.0613967	0.00487925
1.14943	-4979.94	0.997927	0.99586	0.0483919	0.00392731
1.15075	-4978.79	0.997809	0.995626	0.0526653	0.00424742
1.15207	-4979.64	0.9979	0.995807	0.0507511	0.00406292
1.1534	-4978.46	0.997767	0.995541	0.0536004	0.00441995
1.15473	-4978.57	0.997769	0.995546	0.0513076	0.00437903
1.15607	-4977.18	0.997646	0.995299	0.055845	0.00443571
1.15741	-4978.16	0.997735	0.995476	0.0546719	0.00450301
1.15875	-4982.99	0.998299	0.996602	0.00505449	0.000366055
1.16009	-4977.36	0.997634	0.995275	0.059912	0.0051405
1.16144	-4977.06	0.997619	0.995247	0.0571482	0.00481437
1.16279	-4976.38	0.99755	0.995108	0.0579569	0.00480174
1.16414	-4975.47	0.997443	0.994895	0.0628302	0.00539428
1.1655	-4984.88	0.998425	0.996854	0.035973	0.00295508
1.16686	-4978	0.997716	0.99544	0.0602933	0.00509234
1.16822	-4976.6	0.997566	0.995141	0.0556646	0.00469514
1.16959	-4977.63	0.997688	0.995382	0.0542344	0.00445842
1.17096	-4975.26	0.997418	0.994845	0.0636225	0.00546141
1.17233	-4976.63	0.997576	0.99516	0.0566458	0.00475395
1.17371	-4976.39	0.997559	0.995126	0.0593128	0.00486968
1.17509	-4977.69	0.997689	0.995385	0.0556845	0.00459153
1.17647	-4975.27	0.997429	0.994866	0.060762	0.00519523
1.17786	-4974.69	0.997368	0.994745	0.0645506	0.00563383
1.17925	-4975.79	0.997495	0.994999	0.0575306	0.00477447
1.18064	-4973.79	0.997276	0.994563	0.0564176	0.00478257
1.18203	-4974.21	0.997311	0.994632	0.0623047	0.00532984
1.18343	-4971.07	0.996986	0.993985	0.0747268	0.00646905
1.18483	-4973.67	0.997265	0.994539	0.0574038	0.00490918
1.18624	-4973.44	0.997222	0.994455	0.0653183	0.00582419
1.18765	-4973.19	0.997204	0.994418	0.0636216	0.00546536
1.18906	-4972.44	0.997098	0.994207	0.0689172	0.00595581
1.19048	-4973.19	0.997176	0.994362	0.0681335	0.00626328
1.1919	-4971.37	0.997025	0.994062	0.0653546	0.0054261
1.19332	-4973.42	0.997223	0.994456	0.0641043	0.00551798
1.19474	-4971.67	0.997052	0.994116	0.0683813	0.00586677
1.19617	-4973.5	0.997259	0.994527	0.0598761	0.00512734
1.1976	-4972.26	0.997099	0.99421	0.0666143	0.00586053
1.19904	-4969.79	0.996818	0.993649	0.0702665	0.00640578
1.20048	-4971.42	0.997015	0.994043	0.0687485	0.00599527
1.20192	-4971.57	0.997037	0.994086	0.0728234	0.00635007
1.20337	-4971.27	0.997008	0.994028	0.0671852	0.00586829
1.20482	-4969.66	0.996837	0.993687	0.0690992	0.00602219
1.20627	-4971.61	0.997039	0.99409	0.0692042	0.00611396
1.20773	-4969.86	0.996828	0.993669	0.0728984	0.0066611
1.20919	-4969.43	0.996796	0.993605	0.0703884	0.0063723
1.21065	-4970.02	0.996864	0.993741	0.0638493	0.00559773
1.21212	-4970.01	0.996899	0.993811	0.0709315	0.00598269
1.21359	-4968.79	0.996751	0.993515	0.0731865	0.00651862
1.21507	-4968.76	0.996737	0.993489	0.07038	0.00625413
1.21655	-4968.15	0.996678	0.993369	0.0703132	0.00624751
1.21803	-4969.45	0.996828	0.993668	0.0513317	0.00453271
1.21951	-4968.06	0.996672	0.993359	0.068604	0.0060855
1.221	-4967.59	0.996619	0.993253	0.0790476	0.00707015
1.22249	-4967.71	0.996636	0.993287	0.0799652	0.00717784
1.22399	-4967.66	0.996626	0.993267	0.0731704	0.00655908
1.22549	-4968.83	0.996757	0.993528	0.0699045	0.00621728
1.22699	-4965.76	0.996417	0.99285	0.0709039	0.00637332
1.2285	-4964.79	0.9963	0.992616	0.0768241	0.00707638
1.23001	-4954.25	0.995314	0.990652	0.0281114	0.00296513
1.23153	-4969	0.996686	0.993386	0.0592405	0.00624962
1.23305	-4962.91	0.996084	0.992188	0.0807775	0.00765044
1.23457	-4964.14	0.996253	0.992524	0.0799465	0.00727928
1.23609	-4963.97	0.996253	0.992524	0.0766927	0.00680883
1.23762	-4963.85	0.99618	0.992379	0.085269	0.008396
1.23916	-4963.51	0.996169	0.992357	0.0821012	0.00755624
1.24069	-4963.61	0.996184	0.992387	0.0860652	0.00799378
1.24224	-4963.16	0.996152	0.992323	0.0812755	0.00741221
1.24378	-4966.19	0.996479	0.992973	0.07689	0.00677171
1.24533	-4963.23	0.996138	0.992295	0.0796575	0.00741724
1.24688	-4958.84	0.995642	0.991307	0.091129	0.00852825
1.24844	-4962.13	0.996025	0.992071	0.0840159	0.00784828
1.25	-4961.97	0.995998	0.992016	0.0780681	0.00734479
1.25156	-4961.14	0.995912	0.991844	0.088758	0.00840286
1.25313	-4963.12	0.996152	0.992322	0.0619589	0.00580374
1.25471	-4961.7	0.995971	0.991962	0.0776505	0.00740497
1.25628	-4960.86	0.99589	0.9918	0.0799547	0.0074198
1.25786	-4961.32	0.995938	0.991897	0.0816861	0.00773891
1.25945	-4958.82	0.99566	0.991343	0.0894546	0.0086098
1.26103	-4962.11	0.996002	0.992023	0.0732436	0.00698555
1.26263	-4958.61	0.995649	0.991321	0.0949764	0.00897123
1.26422	-4960.01	0.99581	0.991641	0.0839201	0.00780554
1.26582	-4960.11	0.995817	0.991656	0.0811249	0.00750619
1.26743	-4959.8	0.995799	0.991619	0.0844348	0.00792872
1.26904	-4957.27	0.995507	0.991039	0.0912341	0.00882667
1.27065	-4954.5	0.995125	0.990279	0.105465	0.0109955
1.27226	-4982.37	0.998192	0.996388	0.0161893	0.00136107
1.27389	-4957.09	0.995488	0.991001	0.0762911	0.0071367
1.27551	-4956.57	0.995403	0.990832	0.092493	0.00904739
1.27714	-4956.23	0.995373	0.990773	0.0915215	0.00892285
1.27877	-4955.13	0.995255	0.990538	0.0938614	0.00934085
1.28041	-4955.32	0.99529	0.990606	0.0855631	0.00842664
1.28205	-4953.78	0.995081	0.990191	0.0900146	0.00894227
1.2837	-4953.88	0.995121	0.990271	0.0932038	0.00915928
1.28535	-4955.75	0.995318	0.990661	0.0665885	0.00686264
1.287	-4952.74	0.994999	0.990029	0.0953544	0.00944379
1.28866	-4949.74	0.994712	0.989456	0.0877755	0.00835054
1.29032	-4951.75	0.994884	0.989798	0.0902999	0.00902722
1.29199	-4952.85	0.995017	0.990063	0.0968041	0.00945375
1.29366	-4951.42	0.994853	0.989738	0.0996998	0.00983631
1.29534	-4952.13	0.994944	0.989918	0.10258	0.010316
1.29702	-4952.13	0.994919	0.989869	0.099497	0.010077
1.2987	-4949.29	0.994664	0.989361	0.0993115	0.00941323
1.30039	-4949.65	0.994663	0.98936	0.109826	0.0111493
1.30208	-4948.32	0.994524	0.989083	0.0998339	0.0101851
1.30378	-4949.71	0.994682	0.989398	0.104615	0.0104387
1.30548	-4949.17	0.994654	0.989342	0.100687	0.0096833
1.30719	-4948.06	0.994498	0.989032	0.108552	0.0108476
1.3089	-4948.63	0.994567	0.989169	0.105007	0.0104703
1.31062	-4948	0.994465	0.988966	0.108926	0.0112182
1.31234	-4946.86	0.994291	0.988622	0.117935	0.0127118
1.31406	-4946.99	0.99436	0.988758	0.103669	0.0106129
1.31579	-4941.79	0.993762	0.987569	0.123184	0.0132015
1.31752	-4946.44	0.9943	0.988638	0.102541	0.0106952
1.31926	-4945.49	0.994183	0.988405	0.106641	0.0110197
1.321	-4944.75	0.994109	0.988258	0.10906	0.0112439
1.32275	-4944.54	0.994096	0.988233	0.11159	0.0116325
1.3245	-4944.42	0.994075	0.98819	0.102168	0.0118728
1.32626	-4944.14	0.994068	0.988176	0.109891	0.0113832
1.32802	-4942.89	0.993934	0.987911	0.122816	0.0125618
1.32979	-4941.92	0.993821	0.987687	0.112546	0.0117585
1.33156	-4942.48	0.993865	0.987775	0.111624	0.0116341
1.33333	-4941.09	0.993724	0.987494	0.104219	0.0112782
1.33511	-4938.6	0.993434	0.986918	0.126201	0.0135791
1.3369	-4941.04	0.993733	0.987512	0.124882	0.012807
1.33869	-4940.56	0.993666	0.987379	0.112209	0.0119934
1.34048	-4940.21	0.993632	0.98731	0.112558	0.0117726
1.34228	-4947.34	0.994453	0.988943	0.122019	0.0120393
1.34409	-4938.2	0.993394	0.986839	0.131545	0.0138528
1.3459	-4937.38	0.993318	0.986688	0.120984	0.0130714
1.34771	-4937.51	0.9933	0.986652	0.117107	0.0128976
1.34953	-4935.49	0.993102	0.986257	0.111638	0.0119929
1.35135	-4935.48	0.993099	0.986253	0.125312	0.0134821
1.35318	-4934.63	0.992911	0.985881	0.148937	0.0163096
1.35501	-4936.79	0.993386	0.986822	0.114059	0.0112355
1.35685	-4934.47	0.992996	0.986049	0.128504	0.013864
1.3587	-4933.71	0.992876	0.985811	0.130208	0.0144987
1.36054	-4933.27	0.992851	0.985761	0.115524	0.0128931
1.3624	-4932.23	0.992734	0.985529	0.124955	0.0138116
1.36426	-4933.04	0.992838	0.985734	0.124496	0.0137628
1.36612	-4934.32	0.99299	0.986036	0.114673	0.012479
1.36799	-4930.72	0.992575	0.985213	0.132428	0.014631
1.36986	-4930.75	0.992551	0.985165	0.129198	0.0143688
1.37174	-4929.24	0.992422	0.984908	0.131149	0.0143751
1.37363	-4929.79	0.992474	0.985012	0.133918	0.0149076
1.37552	-4930.22	0.992522	0.985107	0.126881	0.0140548
1.37741	-4927.11	0.99218	0.984428	0.117708	0.0131404
1.37931	-4929.04	0.992405	0.984876	0.127035	0.0140451
1.38122	-4927.97	0.992231	0.984532	0.131922	0.0154206
1.38313	-4923.77	0.991766	0.983609	0.149943	0.0165137
1.38504	-4925.14	0.991943	0.983959	0.134967	0.0153153
1.38696	-4925.8	0.992025	0.984123	0.145259	0.0161884
1.38889	-4924.48	0.991866	0.983808	0.140623	0.0158
1.39082	-4926.68	0.992086	0.984245	0.154127	0.0172185
1.39276	-4920.65	0.991425	0.982933	0.130764	0.0152465
1.3947	-4922.89	0.991682	0.983443	0.143862	0.0167235
1.39665	-4922.44	0.991631	0.983342	0.139044	0.0158884
1.3986	-4920.49	0.991392	0.982867	0.135489	0.0161103
1.40056	-4918.79	0.991186	0.98246	0.145543	0.0176421
1.40252	-4921.04	0.991591	0.983262	0.143191	0.016148
1.40449	-4923.12	0.991743	0.983562	0.147425	0.0161476
1.40647	-4918.92	0.991212	0.982512	0.146428	0.0177821
1.40845	-4918.09	0.991172	0.982432	0.14589	0.0164533
1.41044	-4915.06	0.990789	0.981673	0.15218	0.0176739
1.41243	-4916.24	0.991005	0.9821	0.147766	0.0167108
1.41443	-4914.47	0.99072	0.981536	0.142574	0.017101
1.41643	-4911.04	0.990275	0.980658	0.181627	0.0234089
1.41844	-4915.53	0.99087	0.981833	0.137836	0.0162013
1.42045	-4911.05	0.990338	0.980781	0.158624	0.0192824
1.42248	-4911.79	0.99033	0.980765	0.167475	0.020562
1.4245	-4910.47	0.990263	0.980632	0.153808	0.0188085
1.42653	-4909.54	0.990134	0.980378	0.161024	0.0199753
1.42857	-4908.59	0.990085	0.980279	0.159525	0.0194012
1.43062	-4909.6	0.990219	0.980546	0.169667	0.0197474
1.43266	-4907.29	0.989911	0.979935	0.164227	0.020296
1.43472	-4907.54	0.98996	0.980033	0.164161	0.0201835
1.43678	-4906.19	0.98978	0.979675	0.159993	0.0196701
1.43885	-4904.82	0.989673	0.979464	0.154856	0.0184845
1.44092	-4905.46	0.9897	0.979519	0.162744	0.0204133
1.443	-4904.2	0.989525	0.979172	0.169795	0.0211967
1.44509	-4904.4	0.98956	0.979241	0.167482	0.0210623
1.44718	-4901.83	0.989275	0.978677	0.169795	0.0216182
1.44928	-4902.26	0.989374	0.978871	0.160484	0.0196304
1.45138	-4898.19	0.98879	0.97772	0.18527	0.0252331
1.45349	-4898.69	0.988988	0.978108	0.162173	0.0201544
1.4556	-4900.79	0.989225	0.978578	0.169747	0.0208262
1.45773	-4922.62	0.99191	0.983891	0.0772908	0.00851684
1.45985	-4897.72	0.988882	0.9779	0.169617	0.0211537
1.46199	-4894.55	0.988418	0.976983	0.174016	0.0228124
1.46413	-4895.08	0.988519	0.977184	0.177843	0.0230523
1.46628	-4892.98	0.988235	0.976622	0.178337	0.0234375
1.46843	-4893.06	0.98831	0.97677	0.181474	0.0235273
1.47059	-4892.91	0.988293	0.976737	0.179669	0.0228618
1.47275	-4891.65	0.988167	0.976486	0.166068	0.0212585
1.47493	-4889.35	0.987874	0.97591	0.184561	0.023788
1.4771	-4890.5	0.988006	0.976169	0.179077	0.0229339
1.47929	-4889.42	0.987887	0.975935	0.187084	0.0247117
1.48148	-4885.16	0.987462	0.975095	0.16725	0.0222323
1.48368	-4884.39	0.987311	0.974797	0.188576	0.0247369
1.48588	-4882.96	0.987067	0.974317	0.192997	0.0266125
1.4881	-4883.92	0.987228	0.974634	0.195945	0.0258571
1.49031	-4883.72	0.987209	0.974597	0.177167	0.0237343
1.49254	-4880.72	0.98685	0.973888	0.192464	0.0266024
1.49477	-4880.02	0.986785	0.973762	0.200392	0.0273516
1.49701	-4879.44	0.986708	0.973609	0.194283	0.0269259
1.49925	-4876.87	0.986394	0.972989	0.204086	0.0282631
1.5015	-4883.43	0.987284	0.974744	0.196165	0.0245472
1.50376	-4877.33	0.986253	0.972713	0.198344	0.0305139
1.50602	-4872.37	0.98589	0.971998	0.215571	0.0310511
1.5083	-4871.3	0.985697	0.971616	0.200438	0.0283008
1.51057	-4872.67	0.985914	0.972044	0.200922	0.0283371
1.51286	-4870.99	0.985689	0.9716	0.209245	0.0297262
1.51515	-4870.58	0.985605	0.971434	0.20035	0.0285988
1.51745	-4866.06	0.985161	0.970561	0.220398	0.0306498
1.51976	-4868.71	0.985387	0.971007	0.212348	0.0321373
1.52207	-4868.93	0.985136	0.970513	0.222278	0.0325718
1.52439	-4864.68	0.984909	0.970064	0.204185	0.0299885
1.52672	-4861.65	0.984611	0.969477	0.216993	0.0305466
1.52905	-4861.64	0.98454	0.969337	0.205512	0.0299632
1.53139	-4863.16	0.984839	0.969927	0.204043	0.0297558
1.53374	-4860.29	0.984436	0.969133	0.218735	0.0314316
1.5361	-4857.82	0.984114	0.968499	0.213075	0.0314552
1.53846	-4856.22	0.983944	0.968166	0.221239	0.0322182
1.54083	-4857.59	0.984163	0.968595	0.20494	0.0290108
1.54321	-4857.22	0.984053	0.96838	0.218557	0.0326903
1.5456	-4852.33	0.983463	0.967223	0.242171	0.0364603
1.54799	-4851.7	0.9834	0.967098	0.229941	0.0344731
1.55039	-4853.63	0.983639	0.967566	0.220838	0.0330295
1.5528	-4846.82	0.98278	0.965876	0.208564	0.0309558
1.55521	-4848.24	0.983018	0.966346	0.223585	0.0335956
1.55763	-4847.55	0.982928	0.96617	0.231062	0.034561
1.56006	-4848.17	0.983046	0.966401	0.231057	0.0350399
1.5625	-4844.63	0.982524	0.965377	0.247814	0.0387745
1.56495	-4845.63	0.982692	0.965707	0.22866	0.0353595
1.5674	-4842.17	0.982224	0.964788	0.234907	0.0366734
1.56986	-4842.5	0.982338	0.965011	0.241111	0.0371888
1.57233	-4837.93	0.981772	0.9639	0.246914	0.0381076
1.5748	-4835.24	0.981396	0.963162	0.248775	0.0386489
1.57729	-4834.92	0.981368	0.963106	0.242175	0.0379603
1.57978	-4830.3	0.980757	0.961911	0.260152	0.041193
1.58228	-4830.55	0.980844	0.96208	0.252297	0.0399716
1.58479	-4829.88	0.980617	0.961634	0.237898	0.0385572
1.5873	-4827.44	0.980466	0.961338	0.254975	0.0389863
1.58983	-4827.37	0.980395	0.961202	0.260962	0.0432545
1.59236	-4826.29	0.980398	0.961207	0.259866	0.0412828
1.5949	-4823.78	0.980039	0.960503	0.255435	0.0409761
1.59744	-4824.3	0.980332	0.961073	0.24578	0.035938
1.6	-4819.28	0.979375	0.959202	0.252076	0.0420715
1.60256	-4820.78	0.979662	0.959766	0.279237	0.0448125
1.60514	-4810.89	0.978342	0.957187	0.313896	0.0523094
1.60772	-4815.98	0.979053	0.958575	0.295945	0.0476576
1.61031	-4811.86	0.978497	0.957485	0.268054	0.0455464
1.6129	-4804.43	0.978151	0.956801	0.237591	0.0321042
1.61551	-4812.31	0.978598	0.957682	0.249561	0.042782
1.61812	-4809.29	0.978369	0.957235	0.272186	0.0443351
1.62075	-4805.83	0.977768	0.956062	0.287936	0.0498626
1.62338	-4805.53	0.977655	0.95584	0.288657	0.0493255
1.62602	-4803.57	0.977607	0.955747	0.281307	0.0473747
1.62866	-4802.63	0.977443	0.955428	0.29267	0.0502197
1.63132	-4796.73	0.976666	0.953907	0.277682	0.0484268
1.63399	-4797.41	0.976738	0.954049	0.282826	0.0503134
1.63666	-4794.48	0.976304	0.953203	0.29345	0.0520359
1.63934	-4791.29	0.976056	0.952723	0.320418	0.0565344
1.64204	-4789.09	0.975597	0.951825	0.297314	0.0547587
1.64474	-4790.63	0.975896	0.95241	0.310784	0.0568618
1.64745	-4787.01	0.975405	0.95145	0.289935	0.0541183
1.65017	-4797.63	0.977031	0.954624	0.298358	0.0535262
1.65289	-4783.32	0.974985	0.950634	0.311357	0.0585139
1.65563	-4780.78	0.974528	0.949743	0.298228	0.0571519
1.65837	-4782.39	0.974972	0.950605	0.296442	0.0531693
1.66113	-4773.59	0.973556	0.947858	0.34518	0.0698961
1.66389	-4776.47	0.974199	0.949104	0.334055	0.0606696
1.66667	-4775.37	0.974038	0.948785	0.29737	0.0538774
1.66945	-4708.43	0.963113	0.927612	0.146668	0.0367134
1.67224	-4767.8	0.97294	0.946654	0.323336	0.0629048
1.67504	-4765.36	0.972648	0.946086	0.316949	0.0607836
1.67785	-4760.64	0.972031	0.944887	0.325712	0.062342
1.68067	-4759.25	0.971844	0.944524	0.330606	0.0648839
1.6835	-4759.34	0.97192	0.944673	0.340599	0.065201
1.68634	-4760.6	0.971987	0.944808	0.358813	0.0734785
1.68919	-4755.56	0.971479	0.943816	0.349358	0.0672125
1.69205	-4754.19	0.971177	0.943224	0.30063	0.0588443
1.69492	-4750.37	0.970694	0.942295	0.344784	0.0691389
1.69779	-4744.51	0.969865	0.940688	0.354724	0.0737448
1.70068	-4747.57	0.97042	0.941758	0.323674	0.0638729
1.70358	-4741.93	0.969567	0.940108	0.345851	0.0708485
1.70648	-4732.03	0.967257	0.935668	0.394825	0.119114
1.7094	-4737.07	0.96882	0.938663	0.347545	0.0734411
1.71233	-4736.13	0.968833	0.938688	0.352084	0.0749368
1.71527	-4731.85	0.968383	0.937815	0.353408	0.0730886
1.71821	-4727.76	0.967649	0.936395	0.309853	0.0726416
1.72117	-4728.09	0.967811	0.936709	0.357531	0.0751216
1.72414	-4722.6	0.966965	0.935071	0.348852	0.0726923
1.72712	-4720.53	0.966791	0.934736	0.343794	0.0741737
1.7301	-4715.99	0.966021	0.933258	0.384517	0.0889343
1.7331	-4717.22	0.966303	0.933798	0.378999	0.082358
1.73611	-4726.93	0.967861	0.9368	0.315305	0.0640087
1.73913	-4702.36	0.964256	0.929859	0.399972	0.099871
1.74216	-4702.47	0.964	0.929372	0.413209	0.108185
1.7452	-4702.93	0.964334	0.930002	0.394074	0.0903547
1.74825	-4700.46	0.963982	0.929323	0.377051	0.0881393
1.75131	-4694.23	0.963168	0.927755	0.388063	0.0893177
1.75439	-4696.03	0.963503	0.928399	0.385768	0.0877354
