1/beta	E	M	C	X
1.0395	-19953.4	0.998813	0.997627	0.0481209	0.00347188
1.04058	-19961.7	0.999022	0.998046	0.0267027	0.0018705
1.04167	-19957.4	0.998917	0.997835	0.034287	0.00236128
1.04275	-19963.6	0.999073	0.998148	0.0263497	0.00181748
1.04384	-19957.9	0.998919	0.99784	0.0286982	0.00205328
1.04493	-19957.7	0.998907	0.997815	0.0379711	0.00289448
1.04603	-19956.8	0.998893	0.997788	0.0289102	0.0020475
1.04712	-19956.9	0.998894	0.99779	0.0295522	0.0021313
1.04822	-19955	0.998839	0.997679	0.0278713	0.00210829
1.04932	-19956.9	0.998894	0.99779	0.0386767	0.00274584
1.05042	-19960.6	0.998994	0.997988	0.0266772	0.00185527
1.05152	-19959.8	0.998971	0.997943	0.0329895	0.00238269
1.05263	-19956.2	0.99888	0.997761	0.0314141	0.00222016
1.05374	-19956.8	0.998894	0.997789	0.0331269	0.00240044
1.05485	-19970.1	0.999253	0.998507	0.00370422	0.000244213
1.05597	-19955.4	0.998858	0.997717	0.0332936	0.00241815
1.05708	-19956.5	0.998885	0.997772	0.0331403	0.00238287
1.0582	-19964.6	0.999097	0.998195	0.0205366	0.00149705
1.05932	-19957.3	0.998901	0.997803	0.031797	0.00232581
1.06045	-19956.7	0.998893	0.997787	0.036548	0.00259199
1.06157	-19954.3	0.998829	0.99766	0.0347845	0.0025134
1.0627	-19953.7	0.998811	0.997624	0.0370725	0.00267206
1.06383	-19951.6	0.998745	0.997491	0.0361093	0.00286757
1.06496	-19952.4	0.99878	0.997561	0.0352565	0.00255165
1.0661	-19957.3	0.998911	0.997824	0.020096	0.00143662
1.06724	-19953.3	0.998798	0.997599	0.0260426	0.00197375
1.06838	-19952.6	0.998783	0.997567	0.0382427	0.00278567
1.06952	-19952.6	0.99878	0.997562	0.0275434	0.00203038
1.07066	-19938.4	0.99846	0.996922	0.00197296	0.000132024
1.07181	-19950.2	0.998709	0.997419	0.0259633	0.00205013
1.07296	-19952.3	0.998776	0.997554	0.0290252	0.00216394
1.07411	-19951.8	0.99877	0.997541	0.0357537	0.00258489
1.07527	-19953.1	0.998787	0.997575	0.0365558	0.00286978
1.07643	-19949.7	0.998712	0.997425	0.0286907	0.00211356
1.07759	-19947.5	0.998654	0.997309	0.035302	0.00257113
1.07875	-19947.2	0.99864	0.997282	0.0367864	0.00276978
1.07991	-19943.7	0.998548	0.997099	0.0288967	0.00221506
1.08108	-19946.6	0.998629	0.997261	0.0419045	0.00303929
1.08225	-19945.2	0.998588	0.997179	0.0373338	0.00280436
1.08342	-19943	0.998537	0.997076	0.0472855	0.00347184
1.0846	-19945.6	0.998604	0.99721	0.0363242	0.00269097
1.08578	-19950.2	0.998711	0.997424	0.0303671	0.00239754
1.08696	-19945.9	0.99861	0.997222	0.0436264	0.00327495
1.08814	-19946.6	0.998631	0.997264	0.036747	0.00272072
1.08932	-19940.4	0.998461	0.996925	0.029817	0.00229718
1.09051	-19940.3	0.99844	0.996883	0.0370595	0.00307688
1.0917	-19940.7	0.998476	0.996955	0.0406963	0.00307757
1.0929	-19944	0.998559	0.99712	0.0411773	0.00314308
1.09409	-19945.9	0.998612	0.997226	0.0379521	0.00275563
1.09529	-19940.6	0.998466	0.996935	0.0431358	0.00342427
1.09649	-19945.1	0.998585	0.997171	0.0286674	0.00226758
1.09769	-19940.1	0.99845	0.996903	0.039658	0.00309678
1.0989	-19938.8	0.998433	0.996868	0.0334039	0.00247301
1.10011	-19945	0.998595	0.997192	0.0351016	0.00255277
1.10132	-19940.6	0.998468	0.996939	0.0405995	0.00312736
1.10254	-19939.6	0.998447	0.996897	0.0415216	0.00320683
1.10375	-19938.7	0.998421	0.996846	0.0425456	0.00327033
1.10497	-19939.7	0.998428	0.996858	0.0393918	0.00300123
1.10619	-19938.2	0.998406	0.996814	0.038686	0.00301637
1.10742	-19934.4	0.998309	0.996622	0.0446906	0.0034577
1.10865	-19938	0.998404	0.99681	0.042707	0.00326018
1.10988	-19934.4	0.998309	0.996621	0.0442027	0.00341878
1.11111	-19933.7	0.99829	0.996583	0.0389582	0.00302036
1.11235	-19935.7	0.998345	0.996694	0.0350785	0.00267132
1.11359	-19935	0.998322	0.996647	0.043777	0.00338244
1.11483	-19934.6	0.998328	0.996659	0.0521652	0.00375569
1.11607	-19932.9	0.998267	0.996538	0.0463771	0.00358182
1.11732	-19932.7	0.998258	0.99652	0.0434254	0.0034489
1.11857	-19931.5	0.998226	0.996455	0.0432862	0.00348185
1.11982	-19936.6	0.998368	0.996739	0.0505584	0.00392358
1.12108	-19928.4	0.99814	0.996284	0.0519587	0.00424127
1.12233	-19930.9	0.998227	0.996457	0.0355088	0.00276055
1.1236	-19927.6	0.998128	0.99626	0.0523246	0.00417138
1.12486	-19930.8	0.998238	0.996479	0.0231724	0.00171974
1.12613	-19927.6	0.998133	0.996269	0.0464396	0.00366494
1.1274	-19928.7	0.998155	0.996315	0.0444097	0.00357176
1.12867	-19926	0.998082	0.996168	0.0441435	0.00357726
1.12994	-19925.6	0.998072	0.996149	0.0421289	0.00343047
1.13122	-19925.8	0.998077	0.996159	0.049062	0.00394592
1.1325	-19925.9	0.998088	0.99618	0.0515106	0.00408077
1.13379	-19919.4	0.997919	0.995843	0.0459369	0.00365457
1.13507	-19922.7	0.998008	0.99602	0.0504126	0.00409
1.13636	-19923.7	0.998033	0.996071	0.0522154	0.00418186
1.13766	-19925.8	0.998083	0.99617	0.050755	0.00416499
1.13895	-19921.8	0.997981	0.995967	0.0498044	0.00389595
1.14025	-19916.3	0.997835	0.995675	0.0451381	0.00365045
1.14155	-19920.4	0.997931	0.995866	0.0507922	0.00429122
1.14286	-19941.7	0.998512	0.997027	0.0374499	0.00287347
1.14416	-19916.6	0.997825	0.995656	0.0483638	0.00392422
1.14548	-19920.1	0.997935	0.995874	0.0503131	0.00398152
1.14679	-19914.7	0.997787	0.995579	0.0612341	0.00490577
1.14811	-19916.7	0.997837	0.995678	0.0543619	0.00434772
1.14943	-19915.8	0.997829	0.995663	0.0509466	0.00407212
1.15075	-19917.2	0.997851	0.995706	0.048618	0.00401169
1.15207	-19915.2	0.997803	0.995611	0.0522773	0.00426331
1.1534	-19912.3	0.997709	0.995423	0.053036	0.00451874
1.15473	-19915.7	0.997812	0.995628	0.0542265	0.00449038
1.15607	-19914.2	0.997778	0.995562	0.0563742	0.00460123
1.15741	-19908.3	0.997604	0.995215	0.0571663	0.00485165
1.15875	-19911.7	0.997711	0.995428	0.0515011	0.00431215
1.16009	-19913.6	0.997761	0.995528	0.0555061	0.00459369
1.16144	-19914.6	0.99779	0.995585	0.0480029	0.00388171
1.16279	-19906.1	0.997568	0.995143	0.0386755	0.00330442
1.16414	-19908	0.997608	0.995223	0.058784	0.00492358
1.1655	-19910	0.99767	0.995346	0.0421724	0.00345826
1.16686	-19909.8	0.997636	0.995279	0.0572399	0.0049788
1.16822	-19905.9	0.997562	0.99513	0.0571646	0.00473775
1.16959	-19904	0.997506	0.995019	0.0573998	0.00472628
1.17096	-19903.5	0.997503	0.995014	0.0576592	0.00467722
1.17233	-19902.6	0.997466	0.99494	0.0604141	0.00511021
1.17371	-19903.5	0.997489	0.994985	0.0593339	0.00508073
1.17509	-19901.3	0.997431	0.994869	0.0591358	0.00510186
1.17647	-19899.6	0.997315	0.994637	0.0331955	0.00250402
1.17786	-19900.5	0.997418	0.994843	0.0582264	0.00503533
1.17925	-19897.3	0.997324	0.994655	0.0622068	0.00535953
1.18064	-19900.3	0.997412	0.994832	0.0610466	0.00511367
1.18203	-19893.7	0.997276	0.99456	0.0752561	0.00620856
1.18343	-19897.4	0.997325	0.994657	0.0484504	0.00407841
1.18483	-19898.7	0.997365	0.994737	0.0622732	0.00521552
1.18624	-19896	0.997297	0.994602	0.0575888	0.00494638
1.18765	-19893.5	0.997243	0.994495	0.0779314	0.00651201
1.18906	-19900.6	0.997412	0.99483	0.0652613	0.00560572
1.19048	-19893.6	0.99723	0.994469	0.0605457	0.00514605
1.1919	-19890.2	0.997166	0.994341	0.0289676	0.00247142
1.19332	-19888	0.997016	0.994042	0.0788457	0.00719257
1.19474	-19892.1	0.997179	0.994366	0.0702425	0.00599785
1.19617	-19892.4	0.997195	0.994399	0.0828556	0.00732417
1.1976	-19886.7	0.997093	0.994194	0.0405542	0.00334087
1.19904	-19886	0.997028	0.994065	0.07262	0.00634974
1.20048	-19937.3	0.998385	0.996773	0.004408	0.000443722
1.20192	-19885.6	0.997019	0.994048	0.0724064	0.00624206
1.20337	-19882.6	0.996932	0.993874	0.0636689	0.00585233
1.20482	-19881.5	0.996901	0.993812	0.0641229	0.00566885
1.20627	-19882.8	0.996935	0.993881	0.0701388	0.00625508
1.20773	-19882.1	0.996929	0.993867	0.0631742	0.0054358
1.20919	-19870.1	0.996626	0.993264	0.0535088	0.00435478
1.21065	-19879.6	0.996855	0.993721	0.0644122	0.0058568
1.21212	-19877.9	0.996808	0.993626	0.0663934	0.00600855
1.21359	-19874.7	0.996713	0.993438	0.0700816	0.00673006
1.21507	-19876	0.996769	0.993549	0.0829125	0.00728823
1.21655	-19877.7	0.996785	0.993582	0.0817529	0.00711566
1.21803	-19880.6	0.996874	0.993759	0.0529632	0.00483606
1.21951	-19871	0.9966	0.993213	0.0776297	0.00718316
1.221	-19870.6	0.996615	0.993242	0.0690705	0.00624058
1.22249	-19877	0.996847	0.993704	0.0610692	0.00482962
1.22399	-19872.4	0.996662	0.993335	0.0636825	0.00576879
1.22549	-19871.4	0.996644	0.9933	0.0721614	0.00637254
1.22699	-19868.5	0.996568	0.993148	0.0764693	0.00691791
1.2285	-19865	0.996461	0.992936	0.065939	0.00605085
1.23001	-19867.2	0.996525	0.993062	0.0724356	0.00671999
1.23153	-19862.1	0.996392	0.992798	0.0730537	0.00663653
1.23305	-19866.5	0.996501	0.993015	0.0783049	0.00720204
1.23457	-19857.6	0.996259	0.992534	0.0753908	0.00686018
1.23609	-19859.1	0.99632	0.992655	0.0769491	0.0068474
1.23762	-19858.6	0.996301	0.992617	0.0783822	0.00704246
1.23916	-19853.6	0.996154	0.992323	0.0832368	0.00760005
1.24069	-19859	0.996298	0.99261	0.0550334	0.00530237
1.24224	-19856.4	0.996228	0.992471	0.0811501	0.00759851
1.24378	-19853.6	0.996143	0.992302	0.0793747	0.00725058
1.24533	-19853.6	0.996156	0.992328	0.0769292	0.00712748
1.24688	-19857.3	0.996228	0.992472	0.0875036	0.00842439
1.24844	-19849.6	0.996042	0.992101	0.0875925	0.00831105
1.25	-19846.5	0.995973	0.991963	0.070651	0.00661102
1.25156	-19847.9	0.996007	0.992031	0.0710216	0.00654737
1.25313	-19841.4	0.995842	0.991702	0.0866032	0.00814625
1.25471	-19844.1	0.995903	0.991824	0.0876031	0.00821966
1.25628	-19842.1	0.995841	0.991701	0.0845338	0.00806442
1.25786	-19839.8	0.995746	0.991512	0.0875486	0.00858619
1.25945	-19834.4	0.99561	0.99124	0.0846684	0.00825938
1.26103	-19842.4	0.995868	0.991754	0.0972358	0.00906594
1.26263	-19836.3	0.995689	0.991398	0.0815363	0.00800259
1.26422	-19832.3	0.995572	0.991164	0.089924	0.0085989
1.26582	-19822.9	0.995344	0.990711	0.0662457	0.00597693
1.26743	-19831.4	0.995559	0.99114	0.0831757	0.00781589
1.26904	-19830.7	0.995542	0.991105	0.0890666	0.00864781
1.27065	-19844.4	0.995989	0.991994	0.0602375	0.00536368
1.27226	-19834.3	0.99565	0.991321	0.0899966	0.00859235
1.27389	-19829.5	0.995525	0.991071	0.100767	0.00937809
1.27551	-19823.3	0.995368	0.990759	0.0867295	0.00842002
1.27714	-19816.4	0.995115	0.990254	0.0864567	0.00865476
1.27877	-19829	0.995512	0.991045	0.0856787	0.00814424
1.28041	-19822.8	0.995362	0.990747	0.0912037	0.00863868
1.28205	-19822.1	0.995318	0.990659	0.0824259	0.0082331
1.2837	-19819	0.99522	0.990465	0.0870444	0.00839415
1.28535	-19809.3	0.994917	0.989861	0.090455	0.00943528
1.287	-19814.5	0.995087	0.990199	0.0983178	0.00978136
1.28866	-19804	0.994804	0.989635	0.106543	0.0109055
1.29032	-19811.4	0.995027	0.99008	0.0998449	0.00977792
1.29199	-19816.2	0.995176	0.990376	0.0809498	0.00804634
1.29366	-19805.4	0.994812	0.989651	0.0922586	0.00935308
1.29534	-19814.8	0.995135	0.990294	0.0842274	0.00847101
1.29702	-19802.6	0.9948	0.989629	0.102696	0.00990645
1.2987	-19802.8	0.994804	0.989636	0.106369	0.00993976
1.30039	-19802.8	0.994779	0.989587	0.0983689	0.00978747
1.30208	-19800.4	0.994707	0.989443	0.102826	0.0103452
1.30378	-19801	0.994729	0.989488	0.109494	0.0109424
1.30548	-19794.8	0.994542	0.989114	0.111372	0.0113056
1.30719	-19790.8	0.994446	0.988925	0.10309	0.0106456
1.3089	-19797.3	0.994593	0.989217	0.0990301	0.0106463
1.31062	-19796.2	0.994595	0.98922	0.102704	0.0107289
1.31234	-19792.6	0.994486	0.989004	0.115071	0.0121741
1.31406	-19788.1	0.994383	0.9888	0.106946	0.0108754
1.31579	-19785.8	0.994286	0.988606	0.127168	0.012902
1.31752	-19789.1	0.994434	0.9889	0.0981725	0.00889072
1.31926	-19783.1	0.994246	0.988527	0.10646	0.0108092
1.321	-19782.5	0.994231	0.988497	0.116475	0.011542
1.32275	-19776.9	0.994066	0.988168	0.0883637	0.00935738
1.3245	-19772	0.993941	0.987921	0.135646	0.0142151
1.32626	-19777.7	0.994091	0.988219	0.109077	0.0116766
1.32802	-19797.3	0.994682	0.989394	0.0735565	0.00716624
1.32979	-19774.8	0.99403	0.988097	0.111037	0.0112232
1.33156	-19767.1	0.993803	0.987647	0.107871	0.0110533
1.33333	-19734.4	0.992793	0.98564	0.0690344	0.00833132
1.33511	-19766.9	0.993807	0.987654	0.111488	0.0117932
1.3369	-19767.4	0.993801	0.987642	0.112421	0.0119417
1.33869	-19756.6	0.993501	0.987046	0.0967692	0.0102914
1.34048	-19759.8	0.993591	0.987224	0.117344	0.0121069
1.34228	-19758.5	0.99354	0.987124	0.118891	0.0127846
1.34409	-19755.1	0.993485	0.987014	0.10409	0.0107412
1.3459	-19752.7	0.993398	0.986842	0.119671	0.0128597
1.34771	-19753.9	0.993447	0.986938	0.108787	0.0111543
1.34953	-19746.3	0.993236	0.98652	0.114899	0.0120531
1.35135	-19746.9	0.993257	0.986561	0.125273	0.013654
1.35318	-19742	0.993094	0.986238	0.127948	0.0140158
1.35501	-19745.4	0.993193	0.986434	0.115601	0.0126324
1.35685	-19742.5	0.993105	0.98626	0.126359	0.0133713
1.3587	-19734.9	0.992911	0.985874	0.131375	0.0142533
1.36054	-19734	0.992872	0.985797	0.128457	0.0138996
1.3624	-19748.3	0.993266	0.986579	0.121025	0.0127794
1.36426	-19718.9	0.992448	0.984954	0.135378	0.0149097
1.36612	-19728	0.992699	0.985454	0.126875	0.0141079
1.36799	-19725.1	0.992665	0.985386	0.1174	0.0127437
1.36986	-19720.5	0.992509	0.985076	0.133506	0.0149798
1.37174	-19720.5	0.992496	0.985051	0.134643	0.015102
1.37363	-19711.6	0.992405	0.984869	0.0559339	0.00682725
1.37552	-19718.6	0.992445	0.98495	0.126899	0.0143995
1.37741	-19717.2	0.99242	0.9849	0.133243	0.0150807
1.37931	-19712.7	0.992296	0.984653	0.136355	0.0152568
1.38122	-19707.8	0.992145	0.984354	0.110655	0.01208
1.38313	-19708.9	0.992207	0.984476	0.11554	0.0123277
1.38504	-19701.4	0.99197	0.984006	0.134949	0.0151689
1.38696	-19701.2	0.991956	0.983979	0.130395	0.0148677
1.38889	-19702.4	0.992019	0.984103	0.110638	0.0124465
1.39082	-19696.9	0.991865	0.983799	0.145797	0.0165604
1.39276	-19692.4	0.991691	0.983453	0.141674	0.0167697
1.3947	-19688.6	0.991595	0.983264	0.142764	0.0164397
1.39665	-19681.4	0.991423	0.982921	0.122409	0.0139693
1.3986	-19683.4	0.991446	0.982968	0.148887	0.0179998
1.40056	-19678.2	0.99128	0.982638	0.148655	0.017673
1.40252	-19678.6	0.991314	0.982706	0.141558	0.0164208
1.40449	-19676.8	0.991274	0.982627	0.146341	0.0171087
1.40647	-19668.5	0.991009	0.982102	0.15968	0.0188878
1.40845	-19672.3	0.99113	0.982341	0.143464	0.0171706
1.41044	-19666.8	0.990992	0.982067	0.163542	0.0191144
1.41243	-19665	0.990954	0.981992	0.154186	0.0180681
1.41443	-19655.8	0.990649	0.981388	0.180317	0.0205638
1.41643	-19656.2	0.990686	0.981461	0.150412	0.0183327
1.41844	-19652.2	0.990589	0.98127	0.150446	0.0176794
1.42045	-19657.5	0.990742	0.981573	0.151015	0.0179833
1.42248	-19643.3	0.990275	0.980647	0.204906	0.020514
1.4245	-19644.3	0.990312	0.980719	0.117963	0.0146203
1.42653	-19639.8	0.990226	0.98055	0.157297	0.0191166
1.42857	-19636.6	0.990122	0.980345	0.149838	0.0186483
1.43062	-19631.3	0.989966	0.980036	0.161224	0.0202527
1.43266	-19647.2	0.990505	0.981102	0.0646952	0.00762506
1.43472	-19630.4	0.989996	0.980094	0.171438	0.0203203
1.43678	-19624.4	0.989771	0.97965	0.171557	0.0213216
1.43885	-19621.7	0.989746	0.979599	0.153648	0.0183196
1.44092	-19617.8	0.989595	0.9793	0.111524	0.0135104
1.443	-19612.2	0.989436	0.978988	0.170737	0.021297
1.44509	-19606.1	0.989281	0.97868	0.167408	0.0210109
1.44718	-19612.5	0.989444	0.979002	0.156461	0.019948
1.44928	-19592.3	0.988855	0.977838	0.16699	0.0215308
1.45138	-19596	0.988953	0.978031	0.180365	0.023226
1.45349	-19595.6	0.988894	0.977917	0.221188	0.0298663
1.4556	-19596.3	0.988984	0.978092	0.186277	0.0231318
1.45773	-19589.5	0.988783	0.977695	0.173939	0.0217319
1.45985	-19575.1	0.988388	0.976914	0.123978	0.0160164
1.46199	-19580.9	0.988543	0.97722	0.171053	0.0219651
1.46413	-19554.2	0.987668	0.97549	0.13064	0.0162565
1.46628	-19578.1	0.988452	0.97704	0.181844	0.0232287
1.46843	-19571.3	0.98827	0.976681	0.182083	0.0239291
1.47059	-19559.3	0.987943	0.976034	0.170322	0.022204
1.47275	-19552.5	0.987685	0.975524	0.169984	0.0221532
1.47493	-19564.4	0.988037	0.97622	0.183854	0.023562
1.4771	-19554.9	0.987799	0.975749	0.166033	0.0210155
1.47929	-19551.5	0.987706	0.975567	0.203708	0.0277647
1.48148	-19540.7	0.987322	0.974808	0.194975	0.0259888
1.48368	-19539.5	0.987303	0.974771	0.164207	0.0224881
1.48588	-19539.3	0.987315	0.974795	0.18579	0.025377
1.4881	-19527.8	0.986933	0.97404	0.191346	0.0257516
1.49031	-19539.3	0.987416	0.974994	0.159066	0.0215098
1.49254	-19521.5	0.986771	0.973722	0.187501	0.025078
1.49477	-19521.9	0.986841	0.97386	0.194944	0.025904
1.49701	-19514.3	0.986608	0.973399	0.200996	0.0276525
1.49925	-19505.3	0.986252	0.972698	0.211744	0.0296855
1.5015	-19507.1	0.986364	0.972918	0.17347	0.024698
1.50376	-19514.9	0.986609	0.973402	0.191217	0.0265812
1.50602	-19501	0.986124	0.972444	0.195941	0.0277966
1.5083	-19485.6	0.98571	0.971628	0.234595	0.0310928
1.51057	-19481.3	0.985695	0.971598	0.173079	0.0236968
1.51286	-19490.3	0.985921	0.972045	0.215564	0.0297092
1.51515	-19483	0.985649	0.971508	0.197394	0.0284058
1.51745	-19456.2	0.984883	0.969998	0.0909486	0.0138422
1.51976	-19470	0.98526	0.970743	0.217693	0.031594
1.52207	-19465.2	0.985178	0.97058	0.202018	0.0286427
1.52439	-19460	0.985018	0.970264	0.200044	0.0283862
1.52672	-19455.6	0.984897	0.970027	0.223675	0.0324737
1.52905	-19458.1	0.98486	0.969956	0.242017	0.0371292
1.53139	-19442.1	0.984448	0.969143	0.224317	0.0323001
1.53374	-19439.9	0.984409	0.969066	0.223967	0.0324185
1.5361	-19429.6	0.984034	0.968329	0.208455	0.0343612
1.53846	-19429.8	0.984091	0.968439	0.21642	0.031436
1.54083	-19433.6	0.984239	0.968732	0.216487	0.0325891
1.54321	-19416.6	0.983722	0.967714	0.256371	0.0376021
1.5456	-19407.8	0.983429	0.967137	0.177099	0.0252247
1.54799	-19417.4	0.983697	0.967665	0.202742	0.0322836
1.55039	-19401.3	0.983196	0.966681	0.244184	0.0366083
1.5528	-19357.8	0.981186	0.962731	0.191225	0.0407845
1.55521	-19393.4	0.983021	0.966336	0.226022	0.0330879
1.55763	-19398.1	0.983242	0.96677	0.226634	0.0330629
1.56006	-19384.5	0.982724	0.965753	0.233675	0.0357332
1.5625	-19377.2	0.982544	0.965397	0.223717	0.0334246
1.56495	-19385.7	0.982809	0.965919	0.22111	0.0326281
1.5674	-19368.4	0.982233	0.964787	0.250578	0.0369638
1.56986	-19356.1	0.981905	0.964143	0.248291	0.0382333
1.57233	-19357.7	0.981944	0.96422	0.22389	0.0344195
1.5748	-19343.6	0.981521	0.963388	0.20822	0.0313304
1.57729	-19338.8	0.98124	0.962839	0.266555	0.043824
1.57978	-19338.6	0.981818	0.963969	0.0718729	0.010598
1.58228	-19331.6	0.981161	0.962681	0.203369	0.0312221
1.58479	-19322.8	0.980942	0.962254	0.272377	0.0419656
1.5873	-19311.7	0.980475	0.961338	0.257324	0.0440401
1.58983	-19284.7	0.979532	0.959491	0.288232	0.0455982
1.59236	-19295	0.979986	0.960379	0.255293	0.0404526
1.5949	-19300	0.980155	0.960711	0.26216	0.0423583
1.59744	-19273.3	0.979432	0.959293	0.237467	0.0377557
1.6	-19279	0.979458	0.959344	0.259971	0.0448202
1.60256	-19277.6	0.979446	0.959321	0.261866	0.0435286
1.60514	-19269.9	0.979249	0.958934	0.248071	0.0412961
1.60772	-19262.2	0.979012	0.958472	0.255854	0.0414656
1.61031	-19252.4	0.978735	0.95793	0.255389	0.0426691
1.6129	-19258.5	0.978985	0.95842	0.307267	0.048085
1.61551	-19242	0.978306	0.95709	0.264545	0.0451731
1.61812	-19226.4	0.977765	0.956033	0.297076	0.0499278
1.62075	-19222.6	0.977708	0.955919	0.250066	0.0428746
1.62338	-19189.5	0.976725	0.953999	0.311844	0.0461859
1.62602	-19212.3	0.977388	0.955297	0.292573	0.0524441
1.62866	-19243	0.978572	0.957605	0.109945	0.0156451
1.63132	-19196.1	0.976907	0.954356	0.293555	0.0520574
1.63399	-19182	0.976553	0.953665	0.285791	0.0508261
1.63666	-19179.7	0.976468	0.953497	0.288257	0.0480386
1.63934	-19191.5	0.976768	0.954081	0.199656	0.0367594
1.64204	-19162.9	0.975823	0.952239	0.290559	0.0505395
1.64474	-19156.1	0.975673	0.951947	0.294845	0.0537148
1.64745	-19133.8	0.974775	0.950196	0.282553	0.0511608
1.65017	-19137.3	0.974957	0.950552	0.336154	0.064654
1.65289	-19144.4	0.975364	0.951342	0.289573	0.0501719
1.65563	-19136.1	0.975097	0.950826	0.361128	0.067355
1.65837	-19120.9	0.974551	0.94976	0.318777	0.05744
1.66113	-19099.7	0.973812	0.948319	0.298854	0.0558822
1.66389	-19100.4	0.973925	0.94854	0.318592	0.0621511
1.66667	-19089	0.973573	0.947853	0.272783	0.0523705
1.66945	-19088	0.973545	0.9478	0.320449	0.0598971
1.67224	-19076.7	0.97321	0.947147	0.278438	0.0549201
1.67504	-19063.4	0.97256	0.945884	0.312186	0.0635561
1.67785	-19061.7	0.972718	0.946191	0.331061	0.0602012
1.68067	-19038.8	0.971938	0.944675	0.321514	0.0629767
1.6835	-19037.8	0.97187	0.944542	0.314518	0.0618004
1.68634	-19036.6	0.97201	0.944813	0.326184	0.0607003
1.68919	-19035.4	0.971983	0.944762	0.429051	0.0708642
1.69205	-19013	0.971054	0.942957	0.350659	0.0675266
1.69492	-18994.2	0.970443	0.94177	0.33648	0.0675313
1.69779	-18982.2	0.970131	0.941166	0.318831	0.0648326
1.70068	-18964.3	0.96947	0.939883	0.297461	0.0582787
1.70358	-18965	0.96956	0.940059	0.372083	0.0769814
1.70648	-19027.1	0.971726	0.944258	0.169803	0.0341694
1.7094	-18946	0.968838	0.938659	0.357553	0.073012
1.71233	-18890.9	0.966658	0.934438	0.265263	0.061313
1.71527	-18934.6	0.968624	0.938246	0.379558	0.0781962
1.71821	-18914.3	0.967914	0.93687	0.354765	0.0736917
1.72117	-18912.2	0.967869	0.936782	0.336567	0.0694931
1.72414	-18904.3	0.967622	0.936302	0.304184	0.0635982
1.72712	-18878.5	0.966712	0.934545	0.361539	0.080004
1.7301	-18875	0.966538	0.93421	0.375138	0.0799552
1.7331	-18841	0.965438	0.932084	0.313407	0.0731507
1.73611	-18847.2	0.965481	0.932169	0.406532	0.0949386
1.73913	-18842.2	0.965513	0.932229	0.388297	0.0856652
1.74216	-18832.3	0.965114	0.93146	0.358585	0.0807338
1.7452	-18811.2	0.96432	0.929927	0.395414	0.0827952
1.74825	-18804.2	0.964198	0.929694	0.401078	0.0886474
1.75131	-18784.8	0.963755	0.928838	0.366468	0.0761881
1.75439	-18797.3	0.964055	0.929418	0.411837	0.0877789
1.75747	-18772.3	0.963053	0.927486	0.363407	0.0871769
1.76056	-18769.8	0.962802	0.927004	0.345559	0.0900765
1.76367	-18741.9	0.962053	0.925563	0.409761	0.0933715
